Linux 5.15.0-141-generic (node7) 	06/18/2025 	_x86_64_	(20 CPU)

06:44:15 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:44:16 PM  all   15.77    0.00    1.00    1.70    0.00    0.15    0.00    0.00    0.00   81.37
06:44:17 PM  all   17.70    0.00    0.75    0.30    0.00    0.00    0.00    0.00    0.00   81.24
06:44:18 PM  all    3.11    0.00    0.90    1.05    0.00    0.10    0.00    0.00    0.00   94.84
06:44:19 PM  all    1.25    0.00    0.65    0.50    0.00    0.10    0.00    0.00    0.00   97.49
06:44:20 PM  all   17.47    0.00    1.31    0.00    0.00    0.05    0.00    0.00    0.00   81.17
06:44:21 PM  all   90.36    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00    3.69
06:44:22 PM  all   92.45    0.00    7.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:44:23 PM  all   92.40    0.00    7.55    0.00    0.00    0.05    0.00    0.00    0.00    0.00
06:44:24 PM  all   93.25    0.00    6.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:44:25 PM  all   92.69    0.00    7.31    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:44:26 PM  all   92.46    0.00    7.54    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:44:27 PM  all   92.84    0.00    7.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:44:28 PM  all   91.52    0.00    8.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:44:29 PM  all   92.03    0.00    7.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:44:30 PM  all   92.36    0.00    7.64    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:44:31 PM  all   93.38    0.00    6.62    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:44:32 PM  all   93.92    0.00    6.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:44:33 PM  all   93.41    0.00    6.59    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:44:34 PM  all   94.44    0.00    5.56    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:44:35 PM  all   29.94    0.00    5.32    0.00    0.00    0.00    0.00    0.00    0.00   64.74
06:44:36 PM  all   13.29    0.00    3.65    0.05    0.00    0.00    0.00    0.00    0.00   83.02
06:44:37 PM  all   13.18    0.00    3.66    0.00    0.00    0.00    0.00    0.00    0.00   83.17
06:44:38 PM  all   12.45    0.00    4.35    0.25    0.00    0.05    0.00    0.00    0.00   82.90
06:44:39 PM  all   13.14    0.00    3.71    0.00    0.00    0.05    0.00    0.00    0.00   83.10
06:44:40 PM  all   12.56    0.00    4.00    0.05    0.00    0.25    0.00    0.00    0.00   83.13
06:44:41 PM  all   13.86    0.00    3.95    0.05    0.00    0.10    0.00    0.00    0.00   82.03
06:44:42 PM  all   13.49    0.00    4.16    0.00    0.00    0.05    0.00    0.00    0.00   82.30
06:44:43 PM  all   13.41    0.00    4.57    0.00    0.00    0.15    0.00    0.00    0.00   81.87
06:44:44 PM  all   13.47    0.00    4.11    0.00    0.00    0.20    0.00    0.00    0.00   82.22
06:44:45 PM  all   13.52    0.00    4.12    0.00    0.00    0.15    0.00    0.00    0.00   82.21
06:44:46 PM  all   13.56    0.00    4.45    0.10    0.00    0.25    0.00    0.00    0.00   81.64
06:44:47 PM  all   14.01    0.00    3.75    0.00    0.00    0.10    0.00    0.00    0.00   82.14
06:44:48 PM  all   14.47    0.00    4.47    0.00    0.00    0.10    0.00    0.00    0.00   80.95
06:44:49 PM  all   14.12    0.00    3.77    0.05    0.00    0.05    0.00    0.00    0.00   82.01
06:44:50 PM  all   13.51    0.00    4.25    0.00    0.00    0.15    0.00    0.00    0.00   82.09
06:44:51 PM  all   14.54    0.00    4.31    0.05    0.00    0.35    0.00    0.00    0.00   80.75
06:44:52 PM  all   14.29    0.00    4.18    0.10    0.00    0.40    0.00    0.00    0.00   81.04
06:44:53 PM  all   13.58    0.00    4.06    0.00    0.00    0.35    0.00    0.00    0.00   82.01
06:44:54 PM  all   13.70    0.00    3.81    0.00    0.00    0.30    0.00    0.00    0.00   82.19
06:44:55 PM  all   13.55    0.00    4.50    0.10    0.00    0.15    0.00    0.00    0.00   81.70
06:44:56 PM  all   14.62    0.00    4.06    0.00    0.00    0.25    0.00    0.00    0.00   81.07
06:44:57 PM  all   14.77    0.00    4.44    0.00    0.00    0.35    0.00    0.00    0.00   80.44
06:44:58 PM  all   13.17    0.00    4.16    0.25    0.00    0.15    0.00    0.00    0.00   82.27
06:44:59 PM  all    0.30    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.40
06:45:00 PM  all    0.55    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.15
06:45:01 PM  all    0.70    0.00    0.45    0.25    0.00    0.00    0.00    0.00    0.00   98.60
06:45:02 PM  all    0.65    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.05
06:45:03 PM  all    0.55    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00   99.10
06:45:04 PM  all   61.04    0.00   10.41    0.05    0.00    0.40    0.00    0.00    0.00   28.10
06:45:05 PM  all   94.40    0.00    5.55    0.00    0.00    0.05    0.00    0.00    0.00    0.00
06:45:06 PM  all   93.53    2.11    4.26    0.00    0.00    0.10    0.00    0.00    0.00    0.00
06:45:07 PM  all   95.46    0.95    3.44    0.00    0.00    0.05    0.00    0.00    0.00    0.10
06:45:08 PM  all   25.97   40.30    7.65    0.10    0.00    0.20    0.00    0.00    0.00   25.77
06:45:09 PM  all   18.94   54.74    8.04    0.00    0.00    0.41    0.00    0.00    0.00   17.87
06:45:10 PM  all   20.35   59.26    7.51    0.00    0.00    0.56    0.00    0.00    0.00   12.33
06:45:11 PM  all   20.84   58.94    6.93    0.00    0.00    0.76    0.00    0.00    0.00   12.53
06:45:12 PM  all   19.20   59.52    8.04    0.00    0.00    0.51    0.00    0.00    0.00   12.73
06:45:13 PM  all   18.94   60.64    7.54    0.00    0.00    0.46    0.00    0.00    0.00   12.42
06:45:14 PM  all   19.95   58.98    8.54    0.00    0.00    0.15    0.00    0.00    0.00   12.38
06:45:15 PM  all   19.39   60.10    7.35    0.00    0.00    0.77    0.00    0.00    0.00   12.40
06:45:16 PM  all   19.32   59.30    8.17    0.05    0.00    0.62    0.00    0.00    0.00   12.54
06:45:17 PM  all   19.48   59.97    7.77    0.00    0.00    0.56    0.00    0.00    0.00   12.22
06:45:18 PM  all   19.28   61.24    6.51    0.00    0.00    0.36    0.00    0.00    0.00   12.61
06:45:19 PM  all   18.69   60.40    8.08    0.00    0.00    0.46    0.00    0.00    0.00   12.36
06:45:20 PM  all   19.16   61.03    7.01    0.00    0.00    0.61    0.00    0.00    0.00   12.20
