Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

04:37:51 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:37:52 AM  all   15.41    0.00    1.31    3.01    0.00    0.05    0.00    0.00    0.00   80.22
04:37:53 AM  all   17.79    0.00    0.80    1.00    0.00    0.00    0.00    0.00    0.00   80.41
04:37:54 AM  all    2.11    0.00    0.45    0.65    0.00    0.05    0.00    0.00    0.00   96.74
04:37:55 AM  all    0.40    0.00    0.10    0.05    0.00    0.00    0.00    0.00    0.00   99.45
04:37:56 AM  all    0.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.65
04:37:57 AM  all   16.83    0.00    1.05    0.30    0.00    0.00    0.00    0.00    0.00   81.82
04:37:58 AM  all   16.46    0.00    0.95    0.00    0.00    0.00    0.00    0.00    0.00   82.59
04:37:59 AM  all   15.43   34.37    2.94    0.41    0.00    0.00    0.00    0.00    0.00   46.85
04:38:00 AM  all    4.52   46.08    4.12    0.00    0.00    0.15    0.00    0.00    0.00   45.13
04:38:01 AM  all    3.07   46.93    3.64    0.00    0.00    0.00    0.00    0.00    0.00   46.36
04:38:02 AM  all    4.97   44.54    4.51    0.00    0.00    0.00    0.00    0.00    0.00   45.99
04:38:03 AM  all    4.00   45.38    4.31    0.00    0.00    0.15    0.00    0.00    0.00   46.15
04:38:04 AM  all    4.32   45.76    4.06    0.00    0.00    0.21    0.00    0.00    0.00   45.66
04:38:05 AM  all    4.15   45.74    4.26    0.16    0.00    0.00    0.00    0.00    0.00   45.69
04:38:06 AM  all    3.73   46.47    4.14    0.00    0.00    0.15    0.00    0.00    0.00   45.50
04:38:07 AM  all   11.74   42.22    4.59    0.26    0.00    0.00    0.00    0.00    0.00   41.18
04:38:08 AM  all    4.04   47.38    3.84    0.00    0.00    0.05    0.00    0.00    0.00   44.68
04:38:09 AM  all    5.62   45.10    4.43    0.00    0.00    0.05    0.00    0.00    0.00   44.79
04:38:10 AM  all    4.71   47.57    4.07    0.00    0.00    0.10    0.00    0.00    0.00   43.54
04:38:11 AM  all    4.31   45.36    4.66    0.00    0.00    0.00    0.00    0.00    0.00   45.67
04:38:12 AM  all    4.33   44.94    4.13    0.00    0.00    0.10    0.00    0.00    0.00   46.49
04:38:13 AM  all    4.17   46.03    4.63    0.00    0.00    0.15    0.00    0.00    0.00   45.02
04:38:14 AM  all    2.72   47.90    3.59    0.00    0.00    0.00    0.00    0.00    0.00   45.79
04:38:15 AM  all    5.19   44.60    4.09    0.00    0.00    0.16    0.00    0.00    0.00   45.96
04:38:16 AM  all    3.54   47.23    3.85    0.10    0.00    0.00    0.00    0.00    0.00   45.28
04:38:17 AM  all    3.91   46.32    3.91    0.00    0.00    0.00    0.00    0.00    0.00   45.86
04:38:18 AM  all    4.40   46.47    4.70    0.00    0.00    0.00    0.00    0.00    0.00   44.42
04:38:19 AM  all    4.70   45.95    4.35    0.00    0.00    0.05    0.00    0.00    0.00   44.95
04:38:20 AM  all    5.03   44.00    3.99    0.00    0.00    0.00    0.00    0.00    0.00   46.98
04:38:21 AM  all    4.01   46.66    3.86    0.00    0.00    0.10    0.00    0.00    0.00   45.37
04:38:22 AM  all    4.30   45.93    4.19    0.10    0.00    0.00    0.00    0.00    0.00   45.47
04:38:23 AM  all    4.40   47.40    3.90    0.00    0.00    0.15    0.00    0.00    0.00   44.14
04:38:24 AM  all    4.27   47.21    4.47    0.00    0.00    0.05    0.00    0.00    0.00   44.00
04:38:25 AM  all    3.66   46.55    3.96    0.05    0.00    0.05    0.00    0.00    0.00   45.73
04:38:26 AM  all    4.51   46.94    4.21    0.00    0.00    0.05    0.00    0.00    0.00   44.28
04:38:27 AM  all    4.60   45.96    4.40    0.00    0.00    0.00    0.00    0.00    0.00   45.05
04:38:28 AM  all    3.31   48.06    3.52    0.00    0.00    0.05    0.00    0.00    0.00   45.06
04:38:29 AM  all   17.53    1.10    0.90    0.10    0.00    0.00    0.00    0.00    0.00   80.37
04:38:30 AM  all   16.22   23.76    2.80    0.05    0.00    0.00    0.00    0.00    0.00   57.16
04:38:31 AM  all    4.95   40.23    3.11    0.00    0.00    0.15    0.00    0.00    0.00   51.56
04:38:32 AM  all    3.93   40.53    4.13    0.00    0.00    0.00    0.00    0.00    0.00   51.40
04:38:33 AM  all    5.46   41.03    3.46    0.00    0.00    0.10    0.00    0.00    0.00   49.95
04:38:34 AM  all    4.25   42.03    2.84    0.05    0.00    0.00    0.00    0.00    0.00   50.84
04:38:35 AM  all    4.66   40.68    3.70    0.00    0.00    0.10    0.00    0.00    0.00   50.86
04:38:36 AM  all    4.13   40.98    3.78    0.00    0.00    0.10    0.00    0.00    0.00   51.01
04:38:37 AM  all    4.89   39.38    3.77    0.05    0.00    0.00    0.00    0.00    0.00   51.91
04:38:38 AM  all    5.07   39.37    3.60    0.00    0.00    0.10    0.00    0.00    0.00   51.85
04:38:39 AM  all    4.24   40.65    3.63    0.00    0.00    0.20    0.00    0.00    0.00   51.29
