Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

04:38:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:38:41 AM  all   15.49    0.00    0.70    1.71    0.00    0.00    0.00    0.00    0.00   82.10
04:38:42 AM  all   17.26    0.00    1.00    0.25    0.00    0.00    0.00    0.00    0.00   81.49
04:38:43 AM  all    2.11    0.00    0.30    0.76    0.00    0.00    0.00    0.00    0.00   96.83
04:38:44 AM  all    0.15    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.70
04:38:45 AM  all    0.45    0.00    0.10    0.05    0.00    0.00    0.00    0.00    0.00   99.40
04:38:46 AM  all   16.85    0.05    1.10    0.30    0.00    0.00    0.00    0.00    0.00   81.70
04:38:47 AM  all   17.50    0.00    0.90    0.00    0.00    0.00    0.00    0.00    0.00   81.59
04:38:48 AM  all   15.47   25.29    3.56    0.40    0.00    0.05    0.00    0.00    0.00   55.23
04:38:49 AM  all    4.62   45.12    4.78    0.05    0.00    0.15    0.00    0.00    0.00   45.27
04:38:50 AM  all    3.91   46.84    4.01    0.00    0.00    0.10    0.00    0.00    0.00   45.14
04:38:51 AM  all    4.26   47.29    3.70    0.00    0.00    0.00    0.00    0.00    0.00   44.75
04:38:52 AM  all    4.31   46.59    4.91    1.20    0.00    0.10    0.00    0.00    0.00   42.89
04:38:53 AM  all    3.62   46.45    4.95    0.71    0.00    0.15    0.00    0.00    0.00   44.10
04:38:54 AM  all    4.87   45.76    4.42    0.00    0.00    0.00    0.00    0.00    0.00   44.95
04:38:55 AM  all    4.31   45.66    4.57    0.00    0.00    0.00    0.00    0.00    0.00   45.46
04:38:56 AM  all    3.36   47.99    3.20    0.00    0.00    0.00    0.00    0.00    0.00   45.45
04:38:57 AM  all    4.24   47.02    4.34    0.00    0.00    0.05    0.00    0.00    0.00   44.35
04:38:58 AM  all    4.55   46.04    4.04    0.00    0.00    0.00    0.00    0.00    0.00   45.38
04:38:59 AM  all    4.12   46.45    4.17    0.00    0.00    0.00    0.00    0.00    0.00   45.27
04:39:00 AM  all    4.03   48.21    4.03    0.00    0.00    0.00    0.00    0.00    0.00   43.72
04:39:01 AM  all    4.02   45.41    3.81    0.05    0.00    0.05    0.00    0.00    0.00   46.66
04:39:02 AM  all    3.96   45.96    3.96    0.00    0.00    0.15    0.00    0.00    0.00   45.96
04:39:03 AM  all    4.36   46.81    4.15    0.00    0.00    0.15    0.00    0.00    0.00   44.53
04:39:04 AM  all    3.91   46.87    4.16    0.00    0.00    0.00    0.00    0.00    0.00   45.07
04:39:05 AM  all    3.43   46.57    3.99    0.31    0.00    0.00    0.00    0.00    0.00   45.70
04:39:06 AM  all    3.71   45.69    4.13    0.00    0.00    0.05    0.00    0.00    0.00   46.42
04:39:07 AM  all    9.88   44.48    4.05    0.05    0.00    0.15    0.00    0.00    0.00   41.39
04:39:08 AM  all    3.81   46.60    4.12    0.00    0.00    0.00    0.00    0.00    0.00   45.46
04:39:09 AM  all    5.16   45.68    4.50    0.00    0.00    0.00    0.00    0.00    0.00   44.66
04:39:10 AM  all    5.51   45.69    4.26    0.05    0.00    0.05    0.00    0.00    0.00   44.44
04:39:11 AM  all    4.67   45.94    4.21    0.00    0.00    0.15    0.00    0.00    0.00   45.03
04:39:12 AM  all    3.90   47.24    3.95    0.00    0.00    0.00    0.00    0.00    0.00   44.91
04:39:13 AM  all    5.19   45.91    3.99    0.05    0.00    0.10    0.00    0.00    0.00   44.76
04:39:14 AM  all    3.63   47.84    3.58    0.00    0.00    0.05    0.00    0.00    0.00   44.91
04:39:15 AM  all    4.81   46.38    4.30    0.00    0.00    0.00    0.00    0.00    0.00   44.51
04:39:16 AM  all    4.30   46.68    3.95    0.00    0.00    0.00    0.00    0.00    0.00   45.06
04:39:17 AM  all    4.79   45.85    4.22    0.00    0.00    0.00    0.00    0.00    0.00   45.13
04:39:18 AM  all   18.06    7.95    1.41    0.05    0.00    0.00    0.00    0.00    0.00   72.54
04:39:19 AM  all   15.93   17.61    2.49    0.10    0.00    0.00    0.00    0.00    0.00   63.88
04:39:20 AM  all    5.27   39.23    3.73    0.00    0.00    0.00    0.00    0.00    0.00   51.76
04:39:21 AM  all    4.84   40.27    3.98    0.00    0.00    0.10    0.00    0.00    0.00   50.82
04:39:22 AM  all    4.39   41.33    3.98    0.05    0.00    0.00    0.00    0.00    0.00   50.25
04:39:23 AM  all    4.78   40.10    3.77    0.00    0.00    0.15    0.00    0.00    0.00   51.20
04:39:24 AM  all    4.55   40.08    3.82    0.00    0.00    0.05    0.00    0.00    0.00   51.50
04:39:25 AM  all    4.20   41.70    3.50    0.00    0.00    0.00    0.00    0.00    0.00   50.60
04:39:26 AM  all    4.31   38.86    4.05    0.00    0.00    0.05    0.00    0.00    0.00   52.73
04:39:27 AM  all    4.63   38.89    4.52    0.00    0.00    0.00    0.00    0.00    0.00   51.96
04:39:28 AM  all    4.83   38.21    4.42    0.00    0.00    0.10    0.00    0.00    0.00   52.44
04:39:29 AM  all    4.79   21.19    2.62    0.00    0.00    0.05    0.00    0.00    0.00   71.34
