Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

04:31:14 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:31:15 AM  all   15.73    0.00    0.65    1.80    0.00    0.05    0.00    0.00    0.00   81.77
04:31:16 AM  all   16.93    0.00    0.75    0.25    0.00    0.00    0.00    0.00    0.00   82.06
04:31:17 AM  all    1.91    0.00    0.50    0.55    0.00    0.05    0.00    0.00    0.00   96.99
04:31:18 AM  all    0.15    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.75
04:31:19 AM  all    0.25    0.00    0.35    0.30    0.00    0.00    0.00    0.00    0.00   99.10
04:31:20 AM  all   16.95    0.00    1.20    0.05    0.00    0.00    0.00    0.00    0.00   81.80
04:31:21 AM  all   17.30    0.00    1.00    0.00    0.00    0.05    0.00    0.00    0.00   81.66
04:31:22 AM  all   17.05   29.83    3.97    0.35    0.00    0.10    0.00    0.00    0.00   48.69
04:31:23 AM  all    4.97   44.42    5.17    0.00    0.00    0.05    0.00    0.00    0.00   45.39
04:31:24 AM  all    5.81   43.68    4.42    0.00    0.00    0.05    0.00    0.00    0.00   46.04
04:31:25 AM  all    5.43   43.24    4.38    0.00    0.00    0.10    0.00    0.00    0.00   46.84
04:31:26 AM  all    4.48   44.62    4.27    0.00    0.00    0.00    0.00    0.00    0.00   46.63
04:31:27 AM  all    5.26   45.61    4.32    0.00    0.00    0.00    0.00    0.00    0.00   44.81
04:31:28 AM  all    4.00   44.13    3.79    0.00    0.00    0.00    0.00    0.00    0.00   48.08
04:31:29 AM  all    4.37   47.30    4.22    0.00    0.00    0.05    0.00    0.00    0.00   44.06
04:31:30 AM  all    5.52   45.03    4.72    0.00    0.00    0.05    0.00    0.00    0.00   44.68
04:31:31 AM  all    4.70   47.11    4.16    0.00    0.00    0.05    0.00    0.00    0.00   43.98
04:31:32 AM  all    4.84   44.83    4.13    0.00    0.00    0.05    0.00    0.00    0.00   46.15
04:31:33 AM  all    3.52   44.78    3.88    0.00    0.00    0.00    0.00    0.00    0.00   47.82
04:31:34 AM  all    3.82   45.80    3.82    0.36    0.00    0.05    0.00    0.00    0.00   46.15
04:31:35 AM  all    3.54   45.66    3.60    0.00    0.00    0.05    0.00    0.00    0.00   47.15
04:31:36 AM  all    3.29   46.77    3.59    0.00    0.00    0.05    0.00    0.00    0.00   46.30
04:31:37 AM  all    4.34   46.19    3.88    0.00    0.00    0.00    0.00    0.00    0.00   45.59
04:31:38 AM  all    5.07   46.62    3.93    0.00    0.00    0.10    0.00    0.00    0.00   44.28
04:31:39 AM  all    3.51   47.15    3.71    0.00    0.00    0.00    0.00    0.00    0.00   45.63
04:31:40 AM  all    3.58   46.24    3.53    0.00    0.00    0.05    0.00    0.00    0.00   46.60
04:31:41 AM  all    3.60   45.75    3.03    0.00    0.00    0.05    0.00    0.00    0.00   47.57
04:31:42 AM  all    4.71   47.84    3.84    0.00    0.00    0.05    0.00    0.00    0.00   43.56
04:31:43 AM  all    4.67   43.91    4.72    0.00    0.00    0.05    0.00    0.00    0.00   46.66
04:31:44 AM  all    4.67   46.38    4.02    0.00    0.00    0.00    0.00    0.00    0.00   44.94
04:31:45 AM  all    4.21   46.69    3.56    0.05    0.00    0.10    0.00    0.00    0.00   45.39
04:31:46 AM  all    4.93   46.45    3.27    0.05    0.00    0.00    0.00    0.00    0.00   45.29
04:31:47 AM  all    3.66   47.56    3.51    0.00    0.00    0.05    0.00    0.00    0.00   45.22
04:31:48 AM  all    4.64   45.11    4.38    0.00    0.00    0.00    0.00    0.00    0.00   45.87
04:31:49 AM  all    3.76   43.99    4.13    0.05    0.00    0.16    0.00    0.00    0.00   47.91
04:31:50 AM  all    5.44   46.94    3.69    0.00    0.00    0.10    0.00    0.00    0.00   43.83
04:31:51 AM  all    3.84   44.44    4.21    0.10    0.00    0.00    0.00    0.00    0.00   47.40
04:31:52 AM  all   17.55    2.37    1.41    0.15    0.00    0.00    0.00    0.00    0.00   78.52
04:31:53 AM  all   16.29   20.51    3.27    1.61    0.00    0.00    0.00    0.00    0.00   58.32
04:31:54 AM  all    5.60   39.13    3.73    0.00    0.00    0.00    0.00    0.00    0.00   51.54
04:31:55 AM  all    4.79   39.47    4.03    0.05    0.00    0.05    0.00    0.00    0.00   51.61
04:31:56 AM  all    5.09   39.42    3.71    0.00    0.00    0.05    0.00    0.00    0.00   51.73
04:31:57 AM  all    4.37   39.37    3.55    0.00    0.00    0.00    0.00    0.00    0.00   52.70
04:31:58 AM  all    4.62   39.22    3.75    0.00    0.00    0.05    0.00    0.00    0.00   52.36
04:31:59 AM  all    4.76   38.68    3.84    0.00    0.00    0.05    0.00    0.00    0.00   52.66
04:32:00 AM  all    4.63   38.00    3.70    0.00    0.00    0.05    0.00    0.00    0.00   53.62
04:32:01 AM  all    4.61   38.84    3.90    0.00    0.00    0.05    0.00    0.00    0.00   52.59
04:32:02 AM  all    5.67   38.23    4.20    0.00    0.00    0.05    0.00    0.00    0.00   51.85
