Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

04:24:47 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:24:48 AM  all   15.40    0.00    0.60    1.81    0.00    0.10    0.00    0.00    0.00   82.09
04:24:49 AM  all   17.10    0.00    0.65    0.20    0.00    0.00    0.00    0.00    0.00   82.04
04:24:50 AM  all    1.91    0.00    0.50    0.55    0.00    0.00    0.00    0.00    0.00   97.03
04:24:51 AM  all    0.60    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.25
04:24:52 AM  all    0.55    0.00    0.55    1.10    0.00    0.00    0.00    0.00    0.00   97.79
04:24:53 AM  all   17.80    0.05    0.95    1.05    0.00    0.00    0.00    0.00    0.00   80.15
04:24:54 AM  all   16.79    0.00    0.85    0.00    0.00    0.00    0.00    0.00    0.00   82.36
04:24:55 AM  all   15.94   29.91    2.48    0.36    0.00    0.00    0.00    0.00    0.00   51.32
04:24:56 AM  all    4.96   42.49    3.87    0.00    0.00    0.05    0.00    0.00    0.00   48.63
04:24:57 AM  all    4.97   43.55    3.69    0.00    0.00    0.05    0.00    0.00    0.00   47.75
04:24:58 AM  all    3.60   44.10    3.65    0.00    0.00    0.05    0.00    0.00    0.00   48.59
04:24:59 AM  all    4.65   44.36    3.41    0.00    0.00    0.00    0.00    0.00    0.00   47.57
04:25:00 AM  all    3.91   44.39    3.65    0.00    0.00    0.10    0.00    0.00    0.00   47.94
04:25:01 AM  all    4.19   45.53    3.79    0.00    0.00    0.00    0.00    0.00    0.00   46.49
04:25:02 AM  all    4.28   44.50    3.72    0.00    0.00    0.00    0.00    0.00    0.00   47.50
04:25:03 AM  all    4.74   43.05    3.76    0.51    0.00    0.10    0.00    0.00    0.00   47.84
04:25:04 AM  all    4.90   42.88    3.65    0.00    0.00    0.05    0.00    0.00    0.00   48.51
04:25:05 AM  all    5.05   44.95    3.43    0.00    0.00    0.00    0.00    0.00    0.00   46.57
04:25:06 AM  all    4.52   43.71    3.53    0.00    0.00    0.05    0.00    0.00    0.00   48.18
04:25:07 AM  all   10.87   42.39    3.90    0.00    0.00    0.05    0.00    0.00    0.00   42.79
04:25:08 AM  all    5.03   44.64    3.62    0.00    0.00    0.00    0.00    0.00    0.00   46.70
04:25:09 AM  all    5.49   42.22    3.66    0.00    0.00    0.21    0.00    0.00    0.00   48.43
04:25:10 AM  all    5.10   44.19    3.21    0.00    0.00    0.00    0.00    0.00    0.00   47.50
04:25:11 AM  all    4.35   45.32    3.14    0.00    0.00    0.05    0.00    0.00    0.00   47.14
04:25:12 AM  all    4.09   45.68    3.54    0.00    0.00    0.10    0.00    0.00    0.00   46.59
04:25:13 AM  all    5.14   44.14    4.29    0.05    0.00    0.05    0.00    0.00    0.00   46.33
04:25:14 AM  all    3.86   45.45    3.40    0.00    0.00    0.05    0.00    0.00    0.00   47.25
04:25:15 AM  all    3.68   44.61    3.48    0.00    0.00    0.05    0.00    0.00    0.00   48.18
04:25:16 AM  all    5.26   43.28    3.93    0.00    0.00    0.05    0.00    0.00    0.00   47.47
04:25:17 AM  all    4.44   43.95    3.68    0.00    0.00    0.10    0.00    0.00    0.00   47.83
04:25:18 AM  all    5.09   44.25    3.58    0.00    0.00    0.00    0.00    0.00    0.00   47.08
04:25:19 AM  all    6.38   43.35    4.30    0.00    0.00    0.00    0.00    0.00    0.00   45.97
04:25:20 AM  all    4.60   42.98    3.76    0.00    0.00    0.10    0.00    0.00    0.00   48.56
04:25:21 AM  all    4.29   45.10    3.37    0.00    0.00    0.05    0.00    0.00    0.00   47.19
04:25:22 AM  all    3.78   44.72    3.21    0.05    0.00    0.10    0.00    0.00    0.00   48.13
04:25:23 AM  all    3.88   44.24    3.82    0.05    0.00    0.16    0.00    0.00    0.00   47.86
04:25:24 AM  all    3.84   44.86    3.73    0.00    0.00    0.15    0.00    0.00    0.00   47.42
04:25:25 AM  all   17.62    3.10    0.85    0.10    0.00    0.05    0.00    0.00    0.00   78.28
04:25:26 AM  all   15.68   18.73    2.70    0.10    0.00    0.05    0.00    0.00    0.00   62.74
04:25:27 AM  all    4.30   37.76    2.90    0.00    0.00    0.00    0.00    0.00    0.00   55.03
04:25:28 AM  all    4.65   39.04    3.20    0.00    0.00    0.15    0.00    0.00    0.00   52.95
04:25:29 AM  all    4.51   37.39    3.42    0.00    0.00    0.05    0.00    0.00    0.00   54.63
04:25:30 AM  all    4.89   37.82    3.31    0.00    0.00    0.05    0.00    0.00    0.00   53.92
04:25:31 AM  all    4.83   37.88    3.47    0.10    0.00    0.20    0.00    0.00    0.00   53.52
04:25:32 AM  all    4.24   39.06    2.45    0.00    0.00    0.00    0.00    0.00    0.00   54.24
04:25:33 AM  all    5.77   35.50    3.86    0.10    0.00    0.10    0.00    0.00    0.00   54.66
04:25:34 AM  all    5.88   37.54    3.04    0.00    0.00    0.05    0.00    0.00    0.00   53.49
04:25:35 AM  all    4.88   22.00    2.44    0.00    0.00    0.00    0.00    0.00    0.00   70.68
