Linux 5.15.0-141-generic (node7) 	06/08/2025 	_x86_64_	(20 CPU)

05:35:51 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:35:52 PM  all   15.63    0.00    0.85    1.80    0.00    0.05    0.00    0.00    0.00   81.68
05:35:53 PM  all   17.54    0.00    0.50    0.15    0.00    0.00    0.00    0.00    0.00   81.81
05:35:54 PM  all    2.35    0.00    0.55    0.60    0.00    0.00    0.00    0.00    0.00   96.50
05:35:55 PM  all    0.20    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.65
05:35:56 PM  all    0.55    0.00    0.10    0.15    0.00    0.00    0.00    0.00    0.00   99.20
05:35:57 PM  all   17.07    0.00    1.15    0.30    0.00    0.00    0.00    0.00    0.00   81.48
05:35:58 PM  all   35.05    0.00    1.81    0.30    0.00    0.00    0.00    0.00    0.00   62.84
05:35:59 PM  all    3.74    0.00    1.15    0.10    0.00    0.30    0.00    0.00    0.00   94.72
05:36:00 PM  all    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.40
05:36:01 PM  all    0.35    0.00    0.25    0.00    0.00    0.05    0.00    0.00    0.00   99.35
05:36:02 PM  all   22.31   55.18    1.91    0.35    0.00    0.05    0.00    0.00    0.00   20.20
05:36:03 PM  all    7.77   87.67    2.06    0.00    0.00    0.25    0.00    0.00    0.00    2.26
05:36:04 PM  all    7.60   89.29    2.10    0.00    0.00    0.15    0.00    0.00    0.00    0.85
05:36:05 PM  all    7.68   87.59    2.14    0.00    0.00    0.20    0.00    0.00    0.00    2.39
05:36:06 PM  all    7.03   89.91    1.71    0.00    0.00    0.05    0.00    0.00    0.00    1.31
05:36:07 PM  all    7.28   90.27    1.35    0.00    0.00    0.15    0.00    0.00    0.00    0.95
05:36:08 PM  all    7.35   88.86    1.75    0.00    0.00    0.10    0.00    0.00    0.00    1.95
05:36:09 PM  all    7.36   88.94    1.85    0.00    0.00    0.15    0.00    0.00    0.00    1.70
05:36:10 PM  all    8.10   88.75    2.05    0.00    0.00    0.05    0.00    0.00    0.00    1.05
05:36:11 PM  all    6.77   90.63    2.01    0.05    0.00    0.10    0.00    0.00    0.00    0.45
05:36:12 PM  all    7.14   89.02    1.90    0.00    0.00    0.20    0.00    0.00    0.00    1.75
05:36:13 PM  all    7.17   90.52    1.25    0.00    0.00    0.20    0.00    0.00    0.00    0.85
05:36:14 PM  all    8.28   88.17    2.10    0.00    0.00    0.10    0.00    0.00    0.00    1.35
05:36:15 PM  all    7.70   88.11    1.90    0.00    0.00    0.05    0.00    0.00    0.00    2.25
05:36:16 PM  all    7.34   88.97    2.15    0.00    0.00    0.20    0.00    0.00    0.00    1.35
05:36:17 PM  all    7.20   89.53    2.01    0.00    0.00    0.05    0.00    0.00    0.00    1.21
05:36:18 PM  all    7.49   88.87    1.90    0.00    0.00    0.10    0.00    0.00    0.00    1.65
05:36:19 PM  all    6.87   88.97    1.75    0.00    0.00    0.05    0.00    0.00    0.00    2.36
05:36:20 PM  all    7.75   89.75    1.95    0.05    0.00    0.00    0.00    0.00    0.00    0.50
05:36:21 PM  all    8.11   89.14    1.95    0.00    0.00    0.20    0.00    0.00    0.00    0.60
05:36:22 PM  all    7.47   88.35    2.29    0.00    0.00    0.15    0.00    0.00    0.00    1.74
05:36:23 PM  all    7.75   88.00    1.45    0.00    0.00    0.15    0.00    0.00    0.00    2.65
05:36:24 PM  all    7.49   89.97    1.75    0.00    0.00    0.30    0.00    0.00    0.00    0.50
05:36:25 PM  all    7.70   87.69    1.70    0.00    0.00    0.05    0.00    0.00    0.00    2.85
05:36:26 PM  all    7.64   88.84    1.71    0.00    0.00    0.05    0.00    0.00    0.00    1.76
05:36:27 PM  all    7.28   88.58    2.14    0.00    0.00    0.20    0.00    0.00    0.00    1.79
05:36:28 PM  all    7.90   89.15    2.10    0.00    0.00    0.10    0.00    0.00    0.00    0.75
05:36:29 PM  all    7.09   89.92    1.70    0.00    0.00    0.05    0.00    0.00    0.00    1.25
05:36:30 PM  all    7.23   90.17    2.06    0.00    0.00    0.15    0.00    0.00    0.00    0.40
05:36:31 PM  all    7.26   89.04    2.05    0.00    0.00    0.05    0.00    0.00    0.00    1.60
05:36:32 PM  all   20.57   10.41    1.59    0.35    0.00    0.05    0.00    0.00    0.00   67.03
05:36:33 PM  all   15.17   19.24    1.21    0.05    0.00    0.00    0.00    0.00    0.00   64.34
05:36:34 PM  all    5.08   42.76    1.12    0.00    0.00    0.05    0.00    0.00    0.00   50.99
05:36:35 PM  all    6.03   41.74    1.56    0.05    0.00    0.05    0.00    0.00    0.00   50.58
05:36:36 PM  all    6.00   42.20    1.80    0.00    0.00    0.00    0.00    0.00    0.00   50.00
05:36:37 PM  all    4.50   43.10    1.32    0.05    0.00    0.10    0.00    0.00    0.00   50.94
05:36:38 PM  all    6.12   41.38    1.77    0.00    0.00    0.10    0.00    0.00    0.00   50.63
05:36:39 PM  all    4.94   43.21    1.75    0.00    0.00    0.05    0.00    0.00    0.00   50.05
05:36:40 PM  all    5.52   42.77    1.31    0.00    0.00    0.05    0.00    0.00    0.00   50.35
05:36:41 PM  all    5.58   42.55    1.59    0.00    0.00    0.30    0.00    0.00    0.00   49.98
05:36:42 PM  all    5.35   28.51    1.01    0.05    0.00    0.00    0.00    0.00    0.00   65.09
