Linux 5.15.0-141-generic (node7) 	06/08/2025 	_x86_64_	(20 CPU)

05:29:11 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:29:12 PM  all   15.29    0.00    0.70    1.90    0.00    0.05    0.00    0.00    0.00   82.06
05:29:13 PM  all   17.50    0.00    0.75    0.25    0.00    0.05    0.00    0.00    0.00   81.46
05:29:14 PM  all    2.41    0.00    0.40    0.60    0.00    0.05    0.00    0.00    0.00   96.53
05:29:15 PM  all    0.30    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.65
05:29:16 PM  all    0.40    0.00    0.20    0.05    0.00    0.00    0.00    0.00    0.00   99.35
05:29:17 PM  all   16.84    0.00    0.90    0.25    0.00    0.00    0.00    0.00    0.00   82.01
05:29:18 PM  all   22.53    0.10    1.50    0.00    0.00    0.00    0.00    0.00    0.00   75.86
05:29:19 PM  all    1.06    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00   98.59
05:29:20 PM  all   18.72   35.19    1.86    0.35    0.00    0.20    0.00    0.00    0.00   43.67
05:29:21 PM  all    7.30   65.88    2.26    0.00    0.00    0.05    0.00    0.00    0.00   24.51
05:29:22 PM  all    6.58   69.10    1.51    0.05    0.00    0.00    0.00    0.00    0.00   22.76
05:29:23 PM  all    6.51   68.67    1.66    0.00    0.00    0.20    0.00    0.00    0.00   22.96
05:29:24 PM  all    7.24   67.67    1.88    0.00    0.00    0.10    0.00    0.00    0.00   23.10
05:29:25 PM  all    7.04   69.11    1.80    0.00    0.00    0.15    0.00    0.00    0.00   21.91
05:29:26 PM  all    6.95   67.77    1.81    0.15    0.00    0.15    0.00    0.00    0.00   23.16
05:29:27 PM  all    6.83   67.67    2.23    0.05    0.00    0.00    0.00    0.00    0.00   23.22
05:29:28 PM  all    6.97   67.79    1.63    0.00    0.00    0.05    0.00    0.00    0.00   23.56
05:29:29 PM  all    6.80   68.08    1.85    0.05    0.00    0.10    0.00    0.00    0.00   23.11
05:29:30 PM  all    6.39   70.22    1.87    0.00    0.00    0.05    0.00    0.00    0.00   21.47
05:29:31 PM  all    6.87   66.36    2.07    0.00    0.00    0.05    0.00    0.00    0.00   24.65
05:29:32 PM  all    6.41   67.83    1.94    0.05    0.00    0.20    0.00    0.00    0.00   23.57
05:29:33 PM  all    6.81   67.98    1.51    0.00    0.00    0.05    0.00    0.00    0.00   23.65
05:29:34 PM  all    7.30   68.44    1.63    0.00    0.00    0.05    0.00    0.00    0.00   22.58
05:29:35 PM  all    6.80   68.40    1.79    0.05    0.00    0.00    0.00    0.00    0.00   22.97
05:29:36 PM  all    7.70   66.21    1.91    0.00    0.00    0.05    0.00    0.00    0.00   24.12
05:29:37 PM  all    6.89   67.99    1.56    0.00    0.00    0.05    0.00    0.00    0.00   23.50
05:29:38 PM  all    6.53   66.48    1.68    0.00    0.00    0.05    0.00    0.00    0.00   25.26
05:29:39 PM  all    6.21   67.92    1.63    0.00    0.00    0.05    0.00    0.00    0.00   24.19
05:29:40 PM  all    6.34   68.44    1.29    0.00    0.00    0.21    0.00    0.00    0.00   23.72
05:29:41 PM  all    6.49   68.05    1.63    0.05    0.00    0.20    0.00    0.00    0.00   23.58
05:29:42 PM  all    6.74   67.02    2.16    0.05    0.00    0.10    0.00    0.00    0.00   23.93
05:29:43 PM  all    6.51   67.89    1.65    0.00    0.00    0.20    0.00    0.00    0.00   23.75
05:29:44 PM  all    6.31   68.59    2.12    0.20    0.00    0.10    0.00    0.00    0.00   22.68
05:29:45 PM  all    7.54   65.52    2.58    1.11    0.00    0.05    0.00    0.00    0.00   23.19
05:29:46 PM  all    6.67   67.15    1.74    0.00    0.00    0.25    0.00    0.00    0.00   24.19
05:29:47 PM  all    7.21   66.77    1.79    0.00    0.00    0.10    0.00    0.00    0.00   24.13
05:29:48 PM  all    6.17   68.88    1.87    0.00    0.00    0.05    0.00    0.00    0.00   23.03
05:29:49 PM  all    6.83   68.61    1.84    0.00    0.00    0.05    0.00    0.00    0.00   22.67
05:29:50 PM  all   19.00   16.02    1.19    0.10    0.00    0.05    0.00    0.00    0.00   63.64
05:29:51 PM  all   15.13   16.38    1.25    0.05    0.00    0.00    0.00    0.00    0.00   67.18
05:29:52 PM  all    5.93   41.91    1.41    0.10    0.00    0.10    0.00    0.00    0.00   50.55
05:29:53 PM  all    5.77   42.47    1.89    0.05    0.00    0.05    0.00    0.00    0.00   49.78
05:29:54 PM  all    5.38   42.08    1.52    0.00    0.00    0.00    0.00    0.00    0.00   51.02
05:29:55 PM  all    4.94   42.79    1.51    0.00    0.00    0.00    0.00    0.00    0.00   50.76
05:29:56 PM  all    5.97   42.22    1.56    0.10    0.00    0.10    0.00    0.00    0.00   50.05
05:29:57 PM  all    6.09   41.82    2.00    0.00    0.00    0.05    0.00    0.00    0.00   50.05
05:29:58 PM  all    5.43   42.87    1.50    0.00    0.00    0.00    0.00    0.00    0.00   50.20
05:29:59 PM  all    5.22   43.35    1.26    0.05    0.00    0.10    0.00    0.00    0.00   50.03
05:30:00 PM  all    4.70   31.03    1.06    0.00    0.00    0.05    0.00    0.00    0.00   63.16
