Linux 5.15.0-141-generic (node7) 	06/08/2025 	_x86_64_	(20 CPU)

06:04:25 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:04:26 PM  all   15.78    0.00    0.70    1.84    0.00    0.00    0.00    0.00    0.00   81.68
06:04:27 PM  all   17.48    0.00    0.60    0.25    0.00    0.05    0.00    0.00    0.00   81.62
06:04:28 PM  all    2.06    0.00    0.45    0.55    0.00    0.05    0.00    0.00    0.00   96.88
06:04:29 PM  all    0.35    0.00    0.15    0.00    0.00    0.05    0.00    0.00    0.00   99.45
06:04:30 PM  all    0.40    0.00    0.20    0.20    0.00    0.00    0.00    0.00    0.00   99.20
06:04:31 PM  all   17.12    0.00    1.20    0.25    0.00    0.00    0.00    0.00    0.00   81.44
06:04:32 PM  all   88.77    0.00    4.96    0.00    0.00    0.00    0.00    0.00    0.00    6.27
06:04:33 PM  all   94.99    0.00    5.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:04:34 PM  all   93.21    0.00    6.74    0.00    0.00    0.05    0.00    0.00    0.00    0.00
06:04:35 PM  all   93.29    0.00    6.66    0.00    0.00    0.05    0.00    0.00    0.00    0.00
06:04:36 PM  all   92.80    0.00    7.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:04:37 PM  all   92.27    0.00    7.68    0.00    0.00    0.05    0.00    0.00    0.00    0.00
06:04:38 PM  all   92.65    0.00    7.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:04:39 PM  all   92.04    0.00    7.91    0.00    0.00    0.05    0.00    0.00    0.00    0.00
06:04:40 PM  all   92.66    0.00    7.34    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:04:41 PM  all   92.34    0.00    7.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:04:42 PM  all   93.59    0.00    6.41    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:04:43 PM  all   93.31    0.00    6.69    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:04:44 PM  all   94.40    0.00    5.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:04:45 PM  all   81.16    0.00    7.35    0.30    0.00    0.00    0.00    0.00    0.00   11.19
06:04:46 PM  all   13.23    0.00    3.61    0.05    0.00    0.00    0.00    0.00    0.00   83.11
06:04:47 PM  all   12.84    0.00    3.55    0.00    0.00    0.00    0.00    0.00    0.00   83.62
06:04:48 PM  all   12.53    0.00    3.26    0.00    0.00    0.00    0.00    0.00    0.00   84.21
06:04:49 PM  all   12.10    0.00    3.64    0.10    0.00    0.10    0.00    0.00    0.00   84.06
06:04:50 PM  all   12.14    0.00    3.90    0.00    0.00    0.10    0.00    0.00    0.00   83.86
06:04:51 PM  all   12.79    0.00    3.75    0.05    0.00    0.15    0.00    0.00    0.00   83.26
06:04:52 PM  all   12.63    0.00    3.91    0.05    0.00    0.10    0.00    0.00    0.00   83.31
06:04:53 PM  all   12.98    0.00    3.96    0.00    0.00    0.10    0.00    0.00    0.00   82.97
06:04:54 PM  all   13.03    0.00    3.77    0.00    0.00    0.15    0.00    0.00    0.00   83.05
06:04:55 PM  all   13.03    0.00    4.01    0.05    0.00    0.10    0.00    0.00    0.00   82.82
06:04:56 PM  all   12.83    0.00    3.67    0.00    0.00    0.10    0.00    0.00    0.00   83.39
06:04:57 PM  all   12.58    0.00    4.26    0.00    0.00    0.10    0.00    0.00    0.00   83.06
06:04:58 PM  all   13.20    0.00    3.71    0.00    0.00    0.05    0.00    0.00    0.00   83.04
06:04:59 PM  all   12.98    0.00    3.32    0.00    0.00    0.05    0.00    0.00    0.00   83.64
06:05:00 PM  all   13.05    0.00    3.81    0.00    0.00    0.10    0.00    0.00    0.00   83.04
06:05:01 PM  all   13.06    0.00    3.85    0.20    0.00    0.15    0.00    0.00    0.00   82.73
06:05:02 PM  all   12.68    0.00    3.72    0.05    0.00    0.10    0.00    0.00    0.00   83.45
06:05:03 PM  all   13.12    0.00    3.66    0.00    0.00    0.20    0.00    0.00    0.00   83.02
06:05:04 PM  all   12.74    0.00    3.66    0.15    0.00    0.20    0.00    0.00    0.00   83.25
06:05:05 PM  all   12.64    0.00    3.81    0.00    0.00    0.20    0.00    0.00    0.00   83.35
06:05:06 PM  all   13.48    0.00    4.21    0.05    0.00    0.10    0.00    0.00    0.00   82.16
06:05:07 PM  all   13.14    0.00    3.90    0.00    0.00    0.30    0.00    0.00    0.00   82.66
06:05:08 PM  all   16.31    0.00    4.32    0.00    0.00    0.15    0.00    0.00    0.00   79.23
06:05:09 PM  all    7.98    0.00    2.24    0.00    0.00    0.30    0.00    0.00    0.00   89.48
06:05:10 PM  all    0.50    0.00    0.15    0.10    0.00    0.00    0.00    0.00    0.00   99.25
06:05:11 PM  all    0.45    0.00    0.30    0.05    0.00    0.00    0.00    0.00    0.00   99.20
06:05:12 PM  all    0.40    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.30
06:05:13 PM  all    0.20    0.00    0.25    0.05    0.00    0.00    0.00    0.00    0.00   99.50
06:05:14 PM  all    0.25    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.65
06:05:15 PM  all   66.52    0.00    8.82    0.05    0.00    0.40    0.00    0.00    0.00   24.21
06:05:16 PM  all   82.98   11.06    5.86    0.00    0.00    0.05    0.00    0.00    0.00    0.05
06:05:17 PM  all   62.70   34.18    3.02    0.00    0.00    0.10    0.00    0.00    0.00    0.00
06:05:18 PM  all   64.88   31.87    3.15    0.00    0.00    0.05    0.00    0.00    0.00    0.05
06:05:19 PM  all   56.63   39.32    3.70    0.00    0.00    0.00    0.00    0.00    0.00    0.35
