Linux 5.15.0-141-generic (node7) 	06/12/2025 	_x86_64_	(20 CPU)

05:24:09 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:24:10 PM  all   15.72    0.00    0.80    1.70    0.00    0.25    0.00    0.00    0.00   81.54
05:24:11 PM  all   11.97    0.00    0.80    0.60    0.00    0.05    0.00    0.00    0.00   86.58
05:24:12 PM  all    9.83    0.00    0.70    0.10    0.00    0.00    0.00    0.00    0.00   89.36
05:24:13 PM  all    2.61    0.00    0.50    0.80    0.00    0.05    0.00    0.00    0.00   96.04
05:24:14 PM  all    4.16    0.00    0.70    0.35    0.00    0.00    0.00    0.00    0.00   94.79
05:24:15 PM  all   48.50    0.00    3.10    0.00    0.00    0.00    0.00    0.00    0.00   48.40
05:24:16 PM  all   94.15    0.00    5.85    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:24:17 PM  all   93.74    0.00    6.26    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:24:18 PM  all   92.56    0.00    7.44    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:24:19 PM  all   92.49    0.00    7.51    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:24:20 PM  all   92.21    0.00    7.79    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:24:21 PM  all   92.75    0.00    7.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:24:22 PM  all   92.94    0.00    7.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:24:23 PM  all   91.75    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:24:24 PM  all   92.32    0.00    7.68    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:24:25 PM  all   93.63    0.00    6.37    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:24:26 PM  all   94.76    0.00    5.24    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:24:27 PM  all   94.65    0.00    5.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:24:28 PM  all   93.42    0.00    6.58    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:24:29 PM  all   93.14    0.00    6.86    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:24:30 PM  all   56.29    0.00    5.91    0.00    0.00    0.00    0.00    0.00    0.00   37.79
05:24:31 PM  all   28.96    0.00    4.10    0.00    0.00    0.00    0.00    0.00    0.00   66.93
05:24:32 PM  all   28.40    0.00    4.11    0.00    0.00    0.00    0.00    0.00    0.00   67.49
05:24:33 PM  all   28.32    0.00    4.20    0.00    0.00    0.00    0.00    0.00    0.00   67.48
05:24:34 PM  all   28.51    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   67.37
05:24:35 PM  all   28.19    0.00    3.85    0.00    0.00    0.00    0.00    0.00    0.00   67.97
05:24:36 PM  all   28.40    0.00    4.16    0.00    0.00    0.00    0.00    0.00    0.00   67.44
05:24:37 PM  all   30.23    0.00    4.40    0.00    0.00    0.00    0.00    0.00    0.00   65.37
05:24:38 PM  all   28.54    0.00    4.41    0.00    0.00    0.00    0.00    0.00    0.00   67.05
05:24:39 PM  all   27.56    0.00    4.11    0.05    0.00    0.00    0.00    0.00    0.00   68.29
05:24:40 PM  all   27.90    0.00    4.15    0.00    0.00    0.15    0.00    0.00    0.00   67.80
05:24:41 PM  all   28.47    0.00    3.96    0.00    0.00    0.10    0.00    0.00    0.00   67.47
05:24:42 PM  all   28.29    0.00    4.35    0.00    0.00    0.60    0.00    0.00    0.00   66.77
05:24:43 PM  all   29.09    0.00    4.34    0.00    0.00    0.30    0.00    0.00    0.00   66.27
05:24:44 PM  all   28.76    0.00    4.80    0.00    0.00    0.15    0.00    0.00    0.00   66.28
05:24:45 PM  all   30.05    0.00    4.64    0.00    0.00    0.45    0.00    0.00    0.00   64.85
05:24:46 PM  all   31.62    0.00    4.79    0.00    0.00    0.10    0.00    0.00    0.00   63.49
05:24:47 PM  all   30.11    0.00    4.81    0.00    0.00    0.15    0.00    0.00    0.00   64.93
05:24:48 PM  all   30.09    0.00    4.21    0.00    0.00    0.25    0.00    0.00    0.00   65.45
05:24:49 PM  all   30.68    0.00    5.03    0.00    0.00    0.20    0.00    0.00    0.00   64.09
05:24:50 PM  all   31.68    0.00    4.65    0.00    0.00    0.15    0.00    0.00    0.00   63.52
05:24:51 PM  all   35.24    0.00    4.95    0.00    0.00    0.10    0.00    0.00    0.00   59.71
05:24:52 PM  all   14.55    0.00    2.35    0.00    0.00    0.05    0.00    0.00    0.00   83.05
05:24:53 PM  all    0.25    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.70
05:24:54 PM  all    0.10    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.65
05:24:55 PM  all    0.30    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.30
05:24:56 PM  all    0.15    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.65
05:24:57 PM  all    0.05    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.70
