Linux 5.15.0-141-generic (node7) 	06/12/2025 	_x86_64_	(20 CPU)

05:22:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:22:27 PM  all   14.90    0.00    0.86    1.91    0.00    0.15    0.00    0.00    0.00   82.18
05:22:28 PM  all    8.72    0.00    0.85    0.65    0.00    0.10    0.00    0.00    0.00   89.68
05:22:29 PM  all   13.43    0.00    0.35    0.10    0.00    0.00    0.00    0.00    0.00   86.12
05:22:30 PM  all    2.85    0.00    0.65    0.95    0.00    0.10    0.00    0.00    0.00   95.46
05:22:31 PM  all    1.56    0.00    0.60    0.25    0.00    0.05    0.00    0.00    0.00   97.54
05:22:32 PM  all   40.98    0.00    2.95    0.00    0.00    0.05    0.00    0.00    0.00   56.02
05:22:33 PM  all   93.55    0.00    6.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:22:34 PM  all   92.75    0.00    7.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:22:35 PM  all   93.29    0.00    6.71    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:22:36 PM  all   92.66    0.00    7.34    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:22:37 PM  all   92.45    0.00    7.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:22:38 PM  all   92.58    0.00    7.42    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:22:39 PM  all   92.91    0.00    7.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:22:40 PM  all   91.46    0.00    8.54    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:22:41 PM  all   92.50    0.00    7.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:22:42 PM  all   93.10    0.00    6.90    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:22:43 PM  all   94.19    0.00    5.81    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:22:44 PM  all   94.70    0.00    5.30    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:22:45 PM  all   93.55    0.00    6.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:22:46 PM  all   93.56    0.00    6.44    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:22:47 PM  all   55.58    0.00    5.91    0.00    0.00    0.05    0.00    0.00    0.00   38.46
05:22:48 PM  all   31.37    0.00    4.30    0.00    0.00    0.00    0.00    0.00    0.00   64.33
05:22:49 PM  all   27.75    0.00    3.56    0.00    0.00    0.00    0.00    0.00    0.00   68.69
05:22:50 PM  all   28.45    0.00    4.15    0.00    0.00    0.00    0.00    0.00    0.00   67.40
05:22:51 PM  all   28.46    0.00    4.26    0.00    0.00    0.00    0.00    0.00    0.00   67.28
05:22:52 PM  all   27.36    0.00    3.85    0.00    0.00    0.00    0.00    0.00    0.00   68.78
05:22:53 PM  all   28.06    0.00    3.66    0.00    0.00    0.05    0.00    0.00    0.00   68.24
05:22:54 PM  all   28.07    0.00    4.11    0.00    0.00    0.00    0.00    0.00    0.00   67.82
05:22:55 PM  all   27.94    0.00    4.10    0.00    0.00    0.00    0.00    0.00    0.00   67.97
05:22:56 PM  all   27.35    0.00    4.25    0.00    0.00    0.25    0.00    0.00    0.00   68.15
05:22:57 PM  all   28.10    0.00    3.35    0.00    0.00    0.10    0.00    0.00    0.00   68.45
05:22:58 PM  all   27.61    0.00    4.35    0.00    0.00    0.15    0.00    0.00    0.00   67.88
05:22:59 PM  all   28.60    0.00    4.21    0.00    0.00    0.05    0.00    0.00    0.00   67.13
05:23:00 PM  all   29.61    0.00    4.69    0.00    0.00    0.30    0.00    0.00    0.00   65.40
05:23:01 PM  all   28.41    0.00    4.54    0.00    0.00    0.35    0.00    0.00    0.00   66.70
05:23:02 PM  all   29.39    0.00    4.59    0.00    0.00    0.25    0.00    0.00    0.00   65.77
05:23:03 PM  all   28.96    0.00    4.34    0.00    0.00    0.50    0.00    0.00    0.00   66.20
05:23:04 PM  all   28.38    0.00    4.69    0.00    0.00    0.65    0.00    0.00    0.00   66.28
05:23:05 PM  all   29.03    0.00    4.50    0.00    0.00    0.30    0.00    0.00    0.00   66.17
05:23:06 PM  all   31.08    0.00    5.16    0.05    0.00    0.40    0.00    0.00    0.00   63.31
05:23:07 PM  all   44.67    0.00    5.51    0.25    0.00    0.10    0.00    0.00    0.00   49.47
05:23:08 PM  all   35.84    0.00    4.75    0.00    0.00    0.10    0.00    0.00    0.00   59.31
05:23:09 PM  all   32.93    0.00    4.40    0.00    0.00    0.10    0.00    0.00    0.00   62.56
05:23:10 PM  all    0.55    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.05
05:23:11 PM  all    0.75    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   98.95
05:23:12 PM  all    0.50    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00   99.15
05:23:13 PM  all    0.20    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.55
05:23:14 PM  all    0.30    0.00    0.15    0.00    0.00    0.05    0.00    0.00    0.00   99.50
05:23:15 PM  all    3.44    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00   96.21
05:23:16 PM  all   95.49    0.00    4.51    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:23:17 PM  all   96.66    0.00    3.20    0.00    0.00    0.10    0.00    0.00    0.00    0.05
05:23:18 PM  all   94.24    0.00    4.15    0.00    0.00    0.20    0.00    0.00    0.00    1.40
05:23:19 PM  all   97.05    0.00    2.25    0.00    0.00    0.35    0.00    0.00    0.00    0.35
05:23:20 PM  all   97.10    0.00    2.10    0.00    0.00    0.25    0.00    0.00    0.00    0.55
05:23:21 PM  all   97.45    0.00    2.05    0.00    0.00    0.35    0.00    0.00    0.00    0.15
05:23:22 PM  all   97.20    0.00    2.30    0.00    0.00    0.35    0.00    0.00    0.00    0.15
05:23:23 PM  all   97.09    0.00    2.46    0.00    0.00    0.30    0.00    0.00    0.00    0.15
05:23:24 PM  all   97.19    0.00    2.16    0.00    0.00    0.20    0.00    0.00    0.00    0.45
05:23:25 PM  all   97.10    0.00    2.35    0.00    0.00    0.20    0.00    0.00    0.00    0.35
05:23:26 PM  all   97.36    0.00    2.19    0.00    0.00    0.25    0.00    0.00    0.00    0.20
05:23:27 PM  all   96.85    0.00    2.45    0.00    0.00    0.55    0.00    0.00    0.00    0.15
05:23:28 PM  all   97.15    0.00    2.00    0.00    0.00    0.25    0.00    0.00    0.00    0.60
05:23:29 PM  all   97.15    0.00    2.25    0.00    0.00    0.25    0.00    0.00    0.00    0.35
05:23:30 PM  all   97.29    0.00    2.01    0.00    0.00    0.40    0.00    0.00    0.00    0.30
