Linux 5.15.0-141-generic (node7) 	06/12/2025 	_x86_64_	(20 CPU)

04:40:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:40:29 PM  all   15.59    0.00    0.95    1.60    0.00    0.15    0.00    0.00    0.00   81.70
04:40:30 PM  all   16.20    0.00    0.60    0.55    0.00    0.10    0.00    0.00    0.00   82.55
04:40:31 PM  all    9.52    0.00    0.85    0.20    0.00    0.05    0.00    0.00    0.00   89.37
04:40:32 PM  all   10.78    0.00    1.55    0.85    0.00    0.05    0.00    0.00    0.00   86.76
04:40:33 PM  all    2.35    0.00    1.30    0.35    0.00    0.00    0.00    0.00    0.00   96.01
04:40:34 PM  all   30.42    0.00    0.65    0.00    0.00    0.00    0.00    0.00    0.00   68.93
04:40:35 PM  all    4.15    0.00    0.95    0.00    0.00    0.00    0.00    0.00    0.00   94.91
04:40:36 PM  all    2.11    0.00    0.35    0.00    0.00    0.05    0.00    0.00    0.00   97.49
04:40:37 PM  all    5.84    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.41
04:40:38 PM  all    5.73    0.00    0.85    0.00    0.00    0.00    0.00    0.00    0.00   93.42
04:40:39 PM  all    5.68    0.00    0.80    0.00    0.00    0.05    0.00    0.00    0.00   93.47
04:40:40 PM  all    5.53    0.00    0.91    0.00    0.00    0.00    0.00    0.00    0.00   93.56
04:40:41 PM  all    5.87    0.00    0.75    0.00    0.00    0.10    0.00    0.00    0.00   93.27
04:40:42 PM  all    6.20    0.00    1.10    0.00    0.00    0.10    0.00    0.00    0.00   92.60
04:40:43 PM  all    5.73    0.00    0.70    0.00    0.00    0.00    0.00    0.00    0.00   93.56
04:40:44 PM  all    5.95    0.00    1.00    0.00    0.00    0.15    0.00    0.00    0.00   92.90
04:40:45 PM  all    5.83    0.00    0.35    0.00    0.00    0.15    0.00    0.00    0.00   93.67
04:40:46 PM  all    6.12    0.00    0.70    0.00    0.00    0.00    0.00    0.00    0.00   93.18
04:40:47 PM  all    6.02    0.00    0.80    0.00    0.00    0.10    0.00    0.00    0.00   93.08
04:40:48 PM  all    6.05    0.00    0.75    0.00    0.00    0.10    0.00    0.00    0.00   93.10
04:40:49 PM  all    5.68    0.00    0.75    0.00    0.00    0.10    0.00    0.00    0.00   93.46
04:40:50 PM  all    5.83    0.00    0.70    0.00    0.00    0.10    0.00    0.00    0.00   93.36
04:40:51 PM  all    6.08    0.00    0.55    0.00    0.00    0.00    0.00    0.00    0.00   93.37
04:40:52 PM  all    6.96    0.00    0.60    0.00    0.00    0.05    0.00    0.00    0.00   92.40
04:40:53 PM  all   10.62    0.00    0.96    0.00    0.00    0.10    0.00    0.00    0.00   88.32
04:40:54 PM  all   11.99    0.00    1.10    0.00    0.00    0.15    0.00    0.00    0.00   86.76
04:40:55 PM  all    5.97    0.00    0.55    0.00    0.00    0.10    0.00    0.00    0.00   93.38
04:40:56 PM  all    5.78    0.00    0.70    0.00    0.00    0.05    0.00    0.00    0.00   93.46
04:40:57 PM  all    6.34    0.00    0.85    0.00    0.00    0.05    0.00    0.00    0.00   92.76
04:40:58 PM  all    5.64    0.00    0.76    0.00    0.00    0.05    0.00    0.00    0.00   93.55
04:40:59 PM  all    6.01    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   93.19
04:41:00 PM  all    6.57    0.00    0.90    0.00    0.00    0.10    0.00    0.00    0.00   92.43
04:41:01 PM  all    5.91    0.00    0.70    0.00    0.00    0.20    0.00    0.00    0.00   93.19
04:41:02 PM  all    6.06    0.00    0.70    0.00    0.00    0.05    0.00    0.00    0.00   93.19
04:41:03 PM  all    6.12    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   93.27
