Linux 5.15.0-141-generic (node7) 	06/14/2025 	_x86_64_	(20 CPU)

03:10:35 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:10:36 PM  all   15.08    0.00    0.75    1.70    0.00    0.05    0.00    0.00    0.00   82.41
03:10:37 PM  all   17.20    0.00    0.65    0.35    0.00    0.05    0.00    0.00    0.00   81.75
03:10:38 PM  all    3.01    0.00    0.50    1.25    0.00    0.00    0.00    0.00    0.00   95.24
03:10:39 PM  all    1.20    0.00    0.45    0.35    0.00    0.00    0.00    0.00    0.00   98.00
03:10:40 PM  all   19.34    0.00    0.85    0.10    0.00    0.00    0.00    0.00    0.00   79.71
03:10:41 PM  all   19.08    0.00    1.40    0.05    0.00    0.00    0.00    0.00    0.00   79.47
03:10:42 PM  all    0.25    0.00    0.50    0.55    0.00    0.00    0.00    0.00    0.00   98.69
03:10:43 PM  all    8.00    0.00    2.45    0.00    0.00    0.05    0.00    0.00    0.00   89.49
03:10:44 PM  all    8.14    0.00    2.75    0.20    0.00    0.05    0.00    0.00    0.00   88.87
03:10:45 PM  all    8.30    0.00    2.45    0.15    0.00    0.10    0.00    0.00    0.00   88.99
03:10:46 PM  all    8.81    0.00    1.50    0.00    0.00    0.15    0.00    0.00    0.00   89.54
03:10:47 PM  all    8.80    0.00    1.65    0.05    0.00    0.10    0.00    0.00    0.00   89.39
03:10:48 PM  all    8.85    0.00    1.65    0.05    0.00    0.15    0.00    0.00    0.00   89.29
03:10:49 PM  all    9.16    0.00    1.35    0.20    0.00    0.10    0.00    0.00    0.00   89.19
03:10:50 PM  all    8.99    0.00    1.45    0.15    0.00    0.15    0.00    0.00    0.00   89.26
03:10:51 PM  all    8.57    0.00    2.19    0.10    0.00    0.35    0.00    0.00    0.00   88.79
03:10:52 PM  all    9.11    0.00    1.40    0.00    0.00    0.05    0.00    0.00    0.00   89.44
03:10:53 PM  all    9.10    0.00    1.60    0.15    0.00    0.00    0.00    0.00    0.00   89.14
03:10:54 PM  all    9.28    0.00    1.40    0.15    0.00    0.05    0.00    0.00    0.00   89.12
03:10:55 PM  all    8.72    0.00    1.55    0.10    0.00    0.05    0.00    0.00    0.00   89.58
03:10:56 PM  all    9.21    0.00    1.50    0.10    0.00    0.05    0.00    0.00    0.00   89.14
03:10:57 PM  all    9.26    0.00    1.30    0.05    0.00    0.00    0.00    0.00    0.00   89.38
03:10:58 PM  all    9.14    0.00    1.30    0.10    0.00    0.10    0.00    0.00    0.00   89.36
03:10:59 PM  all    9.50    0.00    1.10    0.15    0.00    0.05    0.00    0.00    0.00   89.20
03:11:00 PM  all    9.55    0.00    0.95    0.10    0.00    0.20    0.00    0.00    0.00   89.20
03:11:01 PM  all    9.29    0.00    1.20    0.10    0.00    0.15    0.00    0.00    0.00   89.27
03:11:02 PM  all    9.21    0.00    1.50    0.05    0.00    0.10    0.00    0.00    0.00   89.14
03:11:03 PM  all    9.95    0.00    0.45    0.05    0.00    0.20    0.00    0.00    0.00   89.34
03:11:04 PM  all   10.19    0.00    0.45    0.10    0.00    0.10    0.00    0.00    0.00   89.16
03:11:05 PM  all    9.93    0.00    0.30    0.20    0.00    0.10    0.00    0.00    0.00   89.46
03:11:06 PM  all    9.50    0.00    1.00    0.10    0.00    0.10    0.00    0.00    0.00   89.30
03:11:07 PM  all   13.76    0.00    1.05    0.20    0.00    0.25    0.00    0.00    0.00   84.73
03:11:08 PM  all   10.01    0.00    0.45    0.10    0.00    0.30    0.00    0.00    0.00   89.14
03:11:09 PM  all   10.59    0.00    0.20    0.05    0.00    0.15    0.00    0.00    0.00   89.01
03:11:10 PM  all   10.02    0.00    0.35    0.10    0.00    0.30    0.00    0.00    0.00   89.23
03:11:11 PM  all    9.94    0.00    0.50    0.05    0.00    0.20    0.00    0.00    0.00   89.31
03:11:12 PM  all   10.09    0.00    0.60    0.05    0.00    0.20    0.00    0.00    0.00   89.06
03:11:13 PM  all    5.00    0.00    2.10    0.10    0.00    0.10    0.00    0.00    0.00   92.70
