Linux 5.15.0-141-generic (node7) 	06/14/2025 	_x86_64_	(20 CPU)

03:41:05 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:41:06 PM  all   15.73    0.00    0.65    1.70    0.00    0.05    0.00    0.00    0.00   81.88
03:41:07 PM  all   20.56    0.00    0.75    0.45    0.00    0.05    0.00    0.00    0.00   78.19
03:41:08 PM  all    2.20    0.00    0.25    0.80    0.00    0.00    0.00    0.00    0.00   96.75
03:41:09 PM  all   10.20    0.00    0.85    0.25    0.00    0.00    0.00    0.00    0.00   88.69
03:41:10 PM  all   54.25    0.00    3.10    0.05    0.00    0.00    0.00    0.00    0.00   42.60
03:41:11 PM  all   94.60    0.00    5.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:41:12 PM  all   94.34    0.00    5.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:41:13 PM  all   92.92    0.00    7.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:41:14 PM  all   92.95    0.00    7.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:41:15 PM  all   93.04    0.00    6.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:41:16 PM  all   93.34    0.00    6.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:41:17 PM  all   91.86    0.00    8.14    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:41:18 PM  all   91.76    0.00    8.24    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:41:19 PM  all   93.13    0.00    6.87    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:41:20 PM  all   93.71    0.00    6.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:41:21 PM  all   94.70    0.00    5.30    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:41:22 PM  all   93.54    0.00    6.46    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:41:23 PM  all   95.06    0.00    4.89    0.00    0.00    0.00    0.00    0.00    0.00    0.05
03:41:24 PM  all   60.34    0.00    6.54    0.00    0.00    0.00    0.00    0.00    0.00   33.12
03:41:25 PM  all   12.74    0.00    3.70    0.00    0.00    0.00    0.00    0.00    0.00   83.57
03:41:26 PM  all   12.64    0.00    3.41    0.00    0.00    0.05    0.00    0.00    0.00   83.89
03:41:27 PM  all   13.00    0.00    3.35    0.00    0.00    0.00    0.00    0.00    0.00   83.65
03:41:28 PM  all   13.27    0.00    3.41    0.00    0.00    0.00    0.00    0.00    0.00   83.32
03:41:29 PM  all   12.73    0.00    3.96    0.00    0.00    0.10    0.00    0.00    0.00   83.22
03:41:30 PM  all   14.21    0.00    3.55    0.00    0.00    0.10    0.00    0.00    0.00   82.14
03:41:31 PM  all   14.37    0.00    3.54    0.00    0.00    0.10    0.00    0.00    0.00   81.99
03:41:32 PM  all   13.61    0.00    4.15    0.00    0.00    0.15    0.00    0.00    0.00   82.09
03:41:33 PM  all   13.44    0.00    4.10    0.00    0.00    0.10    0.00    0.00    0.00   82.36
03:41:34 PM  all   13.76    0.00    3.60    0.00    0.00    0.10    0.00    0.00    0.00   82.53
03:41:35 PM  all   13.77    0.00    4.31    0.00    0.00    0.20    0.00    0.00    0.00   81.72
