Linux 5.15.0-141-generic (node7) 	06/14/2025 	_x86_64_	(20 CPU)

03:42:31 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:42:32 PM  all   15.42    0.00    0.50    1.66    0.00    0.05    0.00    0.00    0.00   82.37
03:42:33 PM  all   17.26    0.00    0.65    0.30    0.00    0.05    0.00    0.00    0.00   81.75
03:42:34 PM  all    2.25    0.00    0.30    0.85    0.00    0.05    0.00    0.00    0.00   96.55
03:42:35 PM  all    5.96    0.00    0.55    0.25    0.00    0.00    0.00    0.00    0.00   93.24
03:42:36 PM  all   54.96    0.00    2.66    0.00    0.00    0.00    0.00    0.00    0.00   42.38
03:42:37 PM  all   94.06    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:42:38 PM  all   93.89    0.00    6.11    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:42:39 PM  all   93.75    0.00    6.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:42:40 PM  all   92.50    0.00    7.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:42:41 PM  all   92.75    0.00    7.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:42:42 PM  all   92.49    0.00    7.51    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:42:43 PM  all   91.25    0.00    8.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:42:44 PM  all   92.60    0.00    7.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:42:45 PM  all   92.60    0.00    7.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:42:46 PM  all   93.56    0.00    6.44    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:42:47 PM  all   93.50    0.00    6.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:42:48 PM  all   93.84    0.00    6.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:42:49 PM  all   94.71    0.00    5.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:42:50 PM  all   63.12    0.00    6.55    0.00    0.00    0.00    0.00    0.00    0.00   30.33
03:42:51 PM  all   12.79    0.00    3.85    0.00    0.00    0.00    0.00    0.00    0.00   83.37
03:42:52 PM  all   13.27    0.00    3.30    0.00    0.00    0.00    0.00    0.00    0.00   83.43
03:42:53 PM  all   12.50    0.00    3.85    0.00    0.00    0.00    0.00    0.00    0.00   83.65
03:42:54 PM  all   13.15    0.00    3.92    0.00    0.00    0.00    0.00    0.00    0.00   82.93
03:42:55 PM  all   13.72    0.00    3.74    0.00    0.00    0.10    0.00    0.00    0.00   82.44
03:42:56 PM  all   14.29    0.00    3.75    0.00    0.00    0.05    0.00    0.00    0.00   81.91
03:42:57 PM  all   14.30    0.00    3.86    0.00    0.00    0.05    0.00    0.00    0.00   81.79
03:42:58 PM  all   13.76    0.00    4.10    0.00    0.00    0.25    0.00    0.00    0.00   81.89
03:42:59 PM  all   14.56    0.00    3.55    0.05    0.00    0.10    0.00    0.00    0.00   81.74
03:43:00 PM  all   13.61    0.00    4.15    0.00    0.00    0.10    0.00    0.00    0.00   82.14
03:43:01 PM  all   13.65    0.00    3.91    0.00    0.00    0.00    0.00    0.00    0.00   82.44
03:43:02 PM  all   13.83    0.00    4.31    0.00    0.00    0.15    0.00    0.00    0.00   81.71
03:43:03 PM  all   13.98    0.00    3.81    0.00    0.00    0.00    0.00    0.00    0.00   82.21
03:43:04 PM  all   13.78    0.00    4.04    0.00    0.00    0.10    0.00    0.00    0.00   82.08
03:43:05 PM  all   13.96    0.00    3.66    0.00    0.00    0.20    0.00    0.00    0.00   82.18
03:43:06 PM  all   13.67    0.00    4.26    0.00    0.00    0.05    0.00    0.00    0.00   82.02
03:43:07 PM  all   13.55    0.00    3.91    0.00    0.00    0.10    0.00    0.00    0.00   82.44
03:43:08 PM  all   13.86    0.00    4.10    0.00    0.00    0.15    0.00    0.00    0.00   81.89
03:43:09 PM  all   13.49    0.00    3.91    0.00    0.00    0.20    0.00    0.00    0.00   82.40
03:43:10 PM  all   14.20    0.00    4.05    0.00    0.00    0.05    0.00    0.00    0.00   81.70
03:43:11 PM  all   14.85    0.00    4.20    0.00    0.00    0.15    0.00    0.00    0.00   80.80
03:43:12 PM  all   17.36    0.00    4.60    0.00    0.00    0.10    0.00    0.00    0.00   77.94
03:43:13 PM  all    7.54    0.00    1.90    0.00    0.00    0.15    0.00    0.00    0.00   90.41
03:43:14 PM  all    0.05    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.90
03:43:15 PM  all    0.05    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.70
03:43:16 PM  all    0.00    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.85
03:43:17 PM  all    0.00    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.95
03:43:18 PM  all    0.10    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.80
03:43:19 PM  all   10.28    0.00   22.77    0.10    0.00    0.05    0.00    0.00    0.00   66.80
03:43:20 PM  all   42.14    0.00   57.86    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:21 PM  all   41.23    0.00   58.77    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:22 PM  all   84.93    0.00   15.07    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:23 PM  all   92.40    0.00    7.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:24 PM  all   91.71    0.00    8.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:25 PM  all   91.69    0.00    8.31    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:26 PM  all   90.36    0.00    9.64    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:27 PM  all   92.04    0.00    7.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:28 PM  all   91.80    0.00    8.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:29 PM  all   91.75    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:30 PM  all   78.00    0.00   22.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:31 PM  all   60.03    0.00   39.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:32 PM  all   88.84    0.00   11.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:33 PM  all   93.21    0.00    6.79    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:34 PM  all   91.88    0.00    8.12    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:35 PM  all   90.89    0.00    9.11    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:36 PM  all   91.25    0.00    8.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:37 PM  all   92.17    0.00    7.83    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:38 PM  all   91.35    0.00    8.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:39 PM  all   92.46    0.00    7.54    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:40 PM  all   74.21    0.00   25.79    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:41 PM  all   75.14    0.00   24.86    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:42 PM  all   94.21    0.00    5.79    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:43 PM  all   94.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:44 PM  all   92.65    0.00    7.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:45 PM  all   92.89    0.00    7.11    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:46 PM  all   92.22    0.00    7.78    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:47 PM  all   91.33    0.00    8.67    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:48 PM  all   91.73    0.00    8.27    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:49 PM  all   83.76    0.00   16.24    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:50 PM  all   83.40    0.00   16.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:51 PM  all   93.95    0.00    6.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:52 PM  all   92.15    0.00    7.85    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:53 PM  all   83.45    0.00   13.77    0.00    0.00    0.00    0.00    0.00    0.00    2.78
03:43:54 PM  all   98.85    0.00    1.10    0.05    0.00    0.00    0.00    0.00    0.00    0.00
03:43:55 PM  all   55.81    0.00   43.64    0.00    0.00    0.00    0.00    0.00    0.00    0.55
03:43:56 PM  all   86.41    0.00   13.44    0.00    0.00    0.00    0.00    0.00    0.00    0.15
