Linux 5.15.0-141-generic (node7) 	06/18/2025 	_x86_64_	(20 CPU)

03:27:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:27:27 PM  all   15.71    0.00    0.75    1.71    0.00    0.00    0.00    0.00    0.00   81.83
03:27:28 PM  all   17.13    0.00    0.95    0.30    0.00    0.10    0.00    0.00    0.00   81.52
03:27:29 PM  all    2.35    0.00    0.65    0.65    0.00    0.10    0.00    0.00    0.00   96.25
03:27:30 PM  all    0.65    0.00    0.35    0.00    0.00    0.05    0.00    0.00    0.00   98.95
03:27:31 PM  all    0.45    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.40
03:27:32 PM  all    2.80    0.00    0.90    0.35    0.00    0.00    0.00    0.00    0.00   95.95
03:27:33 PM  all   38.14    0.00    3.42    0.00    0.00    0.00    0.00    0.00    0.00   58.44
03:27:34 PM  all   94.25    0.00    5.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:27:35 PM  all   92.40    0.00    7.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:27:36 PM  all   93.25    0.00    6.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:27:37 PM  all   91.96    0.00    8.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:27:38 PM  all   93.25    0.00    6.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:27:39 PM  all   92.49    0.00    7.51    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:27:40 PM  all   91.77    0.00    8.23    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:27:41 PM  all   91.74    0.00    8.21    0.00    0.00    0.05    0.00    0.00    0.00    0.00
03:27:42 PM  all   92.01    0.00    7.94    0.00    0.00    0.05    0.00    0.00    0.00    0.00
03:27:43 PM  all   92.71    0.00    7.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:27:44 PM  all   93.68    0.00    6.32    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:27:45 PM  all   93.79    0.00    6.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:27:46 PM  all   94.31    0.00    5.64    0.00    0.00    0.05    0.00    0.00    0.00    0.00
03:27:47 PM  all   61.05    0.00    7.23    0.45    0.00    0.05    0.00    0.00    0.00   31.22
03:27:48 PM  all   18.44    0.00    4.30    0.00    0.00    0.05    0.00    0.00    0.00   77.21
03:27:49 PM  all   18.24    0.00    3.85    0.00    0.00    0.00    0.00    0.00    0.00   77.91
03:27:50 PM  all   18.79    0.00    4.40    0.05    0.00    0.05    0.00    0.00    0.00   76.71
03:27:51 PM  all   18.55    0.00    3.86    0.00    0.00    0.05    0.00    0.00    0.00   77.54
03:27:52 PM  all   19.55    0.00    4.29    0.00    0.00    0.10    0.00    0.00    0.00   76.06
03:27:53 PM  all   20.04    0.00    4.45    0.10    0.00    0.15    0.00    0.00    0.00   75.26
03:27:54 PM  all   19.25    0.00    4.82    0.00    0.00    0.00    0.00    0.00    0.00   75.93
03:27:55 PM  all   19.62    0.00    4.43    0.05    0.00    0.05    0.00    0.00    0.00   75.86
03:27:56 PM  all   19.48    0.00    4.96    0.00    0.00    0.15    0.00    0.00    0.00   75.41
03:27:57 PM  all   20.92    0.00    4.55    0.00    0.00    0.30    0.00    0.00    0.00   74.22
03:27:58 PM  all   23.13    0.00    4.21    0.00    0.00    0.15    0.00    0.00    0.00   72.50
03:27:59 PM  all    0.55    0.00    0.35    0.00    0.00    0.05    0.00    0.00    0.00   99.05
03:28:00 PM  all    0.50    0.00    0.35    0.05    0.00    0.00    0.00    0.00    0.00   99.10
03:28:01 PM  all    0.35    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.45
03:28:02 PM  all    0.65    0.00    0.40    0.05    0.00    0.00    0.00    0.00    0.00   98.90
03:28:03 PM  all    0.50    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.10
03:28:04 PM  all    0.45    0.00    0.15    0.00    0.00    0.05    0.00    0.00    0.00   99.35
03:28:05 PM  all    0.45    0.00    0.50    0.05    0.00    0.00    0.00    0.00    0.00   99.00
03:28:06 PM  all   67.87    0.00   11.18    0.05    0.00    0.35    0.00    0.00    0.00   20.55
03:28:07 PM  all   85.32    8.44    6.19    0.00    0.00    0.05    0.00    0.00    0.00    0.00
03:28:08 PM  all   81.42   13.57    5.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:28:09 PM  all   83.93    9.91    6.01    0.15    0.00    0.00    0.00    0.00    0.00    0.00
03:28:10 PM  all   52.80   34.86    6.60    0.20    0.00    0.10    0.00    0.00    0.00    5.44
03:28:11 PM  all   14.98   64.90    6.83    0.00    0.00    0.25    0.00    0.00    0.00   13.04
03:28:12 PM  all   14.39   67.29    7.32    0.00    0.00    0.15    0.00    0.00    0.00   10.83
03:28:13 PM  all   13.90   67.68    7.59    0.00    0.00    0.10    0.00    0.00    0.00   10.72
03:28:14 PM  all   13.25   67.40    7.18    0.00    0.00    0.10    0.00    0.00    0.00   12.07
03:28:15 PM  all   14.44   68.21    6.38    0.00    0.00    0.10    0.00    0.00    0.00   10.87
03:28:16 PM  all   13.64   67.84    7.12    0.00    0.00    0.20    0.00    0.00    0.00   11.20
03:28:17 PM  all   13.49   68.05    6.85    0.05    0.00    0.20    0.00    0.00    0.00   11.36
03:28:18 PM  all   14.05   67.68    6.87    0.00    0.00    0.10    0.00    0.00    0.00   11.30
03:28:19 PM  all   13.35   68.82    6.21    0.00    0.00    0.15    0.00    0.00    0.00   11.45
03:28:20 PM  all   14.10   68.01    6.29    0.00    0.00    0.26    0.00    0.00    0.00   11.34
03:28:21 PM  all   14.47   67.40    6.52    0.00    0.00    0.10    0.00    0.00    0.00   11.51
03:28:22 PM  all   14.02   67.78    6.86    0.00    0.00    0.15    0.00    0.00    0.00   11.18
03:28:23 PM  all   14.59   67.30    6.79    0.00    0.00    0.30    0.00    0.00    0.00   11.02
03:28:24 PM  all   13.65   68.64    6.36    0.00    0.00    0.10    0.00    0.00    0.00   11.25
03:28:25 PM  all   14.63   67.69    6.63    0.00    0.00    0.25    0.00    0.00    0.00   10.81
03:28:26 PM  all   13.99   68.11    6.10    0.05    0.00    0.20    0.00    0.00    0.00   11.55
