Linux 5.15.0-141-generic (node7) 	06/14/2025 	_x86_64_	(20 CPU)

01:57:21 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:57:22 PM  all   15.29    0.00    0.65    1.85    0.00    0.05    0.00    0.00    0.00   82.16
01:57:23 PM  all   16.77    0.00    0.70    0.65    0.00    0.05    0.00    0.00    0.00   81.83
01:57:24 PM  all    3.51    0.00    0.55    1.05    0.00    0.05    0.00    0.00    0.00   94.84
01:57:25 PM  all    0.65    0.00    0.40    0.35    0.00    0.00    0.00    0.00    0.00   98.60
01:57:26 PM  all   25.15    0.00    1.71    0.00    0.00    0.00    0.00    0.00    0.00   73.14
01:57:27 PM  all   47.52    0.00    2.80    0.00    0.00    0.00    0.00    0.00    0.00   49.67
01:57:28 PM  all    2.35    0.00    0.65    0.00    0.00    0.05    0.00    0.00    0.00   96.95
01:57:29 PM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
01:57:30 PM  all    0.05    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.90
01:57:31 PM  all    0.05    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.90
01:57:32 PM  all    0.15    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.75
01:57:33 PM  all    0.05    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.90
01:57:34 PM  all    1.75    0.00    3.49    2.04    0.00    0.05    0.00    0.00    0.00   92.67
01:57:35 PM  all   35.09    0.00    7.33    0.40    0.00    0.15    0.00    0.00    0.00   57.03
01:57:36 PM  all   36.55    0.00    5.92    0.15    0.00    0.05    0.00    0.00    0.00   57.33
01:57:37 PM  all   36.27    0.00    6.05    0.25    0.00    0.05    0.00    0.00    0.00   57.38
01:57:38 PM  all   36.59    0.00    5.93    0.20    0.00    0.15    0.00    0.00    0.00   57.13
01:57:39 PM  all   35.88    0.00    5.97    0.35    0.00    0.25    0.00    0.00    0.00   57.55
01:57:40 PM  all   36.36    0.00    5.73    0.10    0.00    0.20    0.00    0.00    0.00   57.61
01:57:41 PM  all   36.71    0.00    5.52    0.05    0.00    0.20    0.00    0.00    0.00   57.52
01:57:42 PM  all   37.11    0.00    5.06    0.00    0.00    0.20    0.00    0.00    0.00   57.64
01:57:43 PM  all   37.09    0.00    4.89    0.05    0.00    0.45    0.00    0.00    0.00   57.53
01:57:44 PM  all   37.71    0.00    4.56    0.00    0.00    0.30    0.00    0.00    0.00   57.42
01:57:45 PM  all   38.84    0.00    2.95    0.05    0.00    0.10    0.00    0.00    0.00   58.06
01:57:46 PM  all   39.61    0.00    2.79    0.05    0.00    0.25    0.00    0.00    0.00   57.30
01:57:47 PM  all   38.42    0.00    3.56    0.15    0.00    0.15    0.00    0.00    0.00   57.72
01:57:48 PM  all   39.43    0.00    2.35    0.10    0.00    0.15    0.00    0.00    0.00   57.97
01:57:49 PM  all   39.91    0.00    2.06    0.05    0.00    0.15    0.00    0.00    0.00   57.83
01:57:50 PM  all   40.56    0.00    1.60    0.05    0.00    0.25    0.00    0.00    0.00   57.54
01:57:51 PM  all   40.64    0.00    1.40    0.00    0.00    0.00    0.00    0.00    0.00   57.95
01:57:52 PM  all   40.54    0.00    1.55    0.05    0.00    0.15    0.00    0.00    0.00   57.71
01:57:53 PM  all   40.80    0.00    1.40    0.05    0.00    0.20    0.00    0.00    0.00   57.55
01:57:54 PM  all   41.04    0.00    1.05    0.00    0.00    0.05    0.00    0.00    0.00   57.85
01:57:55 PM  all   40.85    0.00    1.10    0.05    0.00    0.25    0.00    0.00    0.00   57.76
01:57:56 PM  all   41.28    0.00    1.00    0.05    0.00    0.10    0.00    0.00    0.00   57.57
01:57:57 PM  all   40.26    0.00    1.56    0.05    0.00    0.10    0.00    0.00    0.00   58.03
01:57:58 PM  all   41.03    0.00    0.95    0.05    0.00    0.25    0.00    0.00    0.00   57.72
01:57:59 PM  all   40.83    0.00    1.16    0.05    0.00    0.10    0.00    0.00    0.00   57.86
01:58:00 PM  all   40.75    0.00    1.06    0.00    0.00    0.05    0.00    0.00    0.00   58.14
01:58:01 PM  all   40.78    0.00    1.25    0.05    0.00    0.25    0.00    0.00    0.00   57.68
01:58:02 PM  all   40.96    0.00    1.25    0.05    0.00    0.10    0.00    0.00    0.00   57.64
01:58:03 PM  all   40.71    0.00    1.10    0.05    0.00    0.05    0.00    0.00    0.00   58.08
01:58:04 PM  all   39.71    0.00    1.55    0.10    0.00    0.25    0.00    0.00    0.00   58.39
01:58:05 PM  all   14.62    0.00    7.16    0.10    0.00    0.25    0.00    0.00    0.00   77.87
