Linux 5.15.0-141-generic (node7) 	06/14/2025 	_x86_64_	(20 CPU)

05:35:48 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:35:49 PM  all   15.54    0.00    0.70    1.75    0.00    0.05    0.00    0.00    0.00   81.96
05:35:50 PM  all   17.25    0.00    0.65    0.25    0.00    0.00    0.00    0.00    0.00   81.85
05:35:51 PM  all    2.35    0.00    0.30    0.90    0.00    0.05    0.00    0.00    0.00   96.39
05:35:52 PM  all   11.64    0.00    0.70    0.25    0.00    0.00    0.00    0.00    0.00   87.41
05:35:53 PM  all   54.34    0.00    2.59    0.00    0.00    0.00    0.00    0.00    0.00   43.06
05:35:54 PM  all   45.85    0.00    6.10    0.00    0.00    0.00    0.00    0.00    0.00   48.05
05:35:55 PM  all    9.40    0.00    2.50    0.00    0.00    0.10    0.00    0.00    0.00   88.01
05:35:56 PM  all    0.05    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.85
05:35:57 PM  all    0.10    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.75
05:35:58 PM  all    0.05    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.90
05:35:59 PM  all    0.15    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.75
05:36:00 PM  all    0.05    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.85
05:36:01 PM  all    0.05    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.90
05:36:02 PM  all    0.05    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.85
05:36:03 PM  all   11.81    0.00   23.83    3.67    0.00    0.10    0.00    0.00    0.00   60.58
05:36:04 PM  all   35.67    0.00   51.73    0.10    0.00    0.00    0.00    0.00    0.00   12.49
05:36:05 PM  all   22.68    0.00   57.66    0.60    0.00    0.00    0.00    0.00    0.00   19.05
05:36:06 PM  all   66.97    0.00    6.87    0.77    0.00    0.00    0.00    0.00    0.00   25.38
05:36:07 PM  all   70.29    0.00    6.17    0.15    0.00    0.00    0.00    0.00    0.00   23.39
05:36:08 PM  all   67.36    0.00    6.75    0.05    0.00    0.00    0.00    0.00    0.00   25.84
05:36:09 PM  all   67.32    0.00    6.30    0.15    0.00    0.00    0.00    0.00    0.00   26.23
05:36:10 PM  all   67.56    0.00    6.30    0.00    0.00    0.00    0.00    0.00    0.00   26.13
05:36:11 PM  all   67.98    0.00    5.88    0.00    0.00    0.00    0.00    0.00    0.00   26.14
05:36:12 PM  all   67.60    0.00    5.86    0.00    0.00    0.00    0.00    0.00    0.00   26.54
05:36:13 PM  all   67.85    0.00    5.90    0.00    0.00    0.00    0.00    0.00    0.00   26.26
05:36:14 PM  all   67.14    0.00    6.32    0.00    0.00    0.00    0.00    0.00    0.00   26.54
05:36:15 PM  all   67.83    0.00    5.83    0.00    0.00    0.00    0.00    0.00    0.00   26.34
05:36:16 PM  all   66.99    0.00    6.14    0.00    0.00    0.00    0.00    0.00    0.00   26.87
05:36:17 PM  all   67.64    0.00    6.68    0.00    0.00    0.00    0.00    0.00    0.00   25.69
05:36:18 PM  all   68.01    0.00    5.63    0.00    0.00    0.00    0.00    0.00    0.00   26.36
05:36:19 PM  all   67.57    0.00    5.93    0.00    0.00    0.00    0.00    0.00    0.00   26.50
05:36:20 PM  all   67.65    0.00    6.53    0.00    0.00    0.00    0.00    0.00    0.00   25.82
05:36:21 PM  all   68.15    0.00    5.83    0.00    0.00    0.00    0.00    0.00    0.00   26.02
05:36:22 PM  all   67.41    0.00    6.22    0.00    0.00    0.00    0.00    0.00    0.00   26.36
05:36:23 PM  all   67.92    0.00    6.04    0.00    0.00    0.00    0.00    0.00    0.00   26.04
05:36:24 PM  all   68.36    0.00    5.64    0.00    0.00    0.00    0.00    0.00    0.00   26.00
05:36:25 PM  all   67.11    0.00    6.60    0.00    0.00    0.00    0.00    0.00    0.00   26.29
05:36:26 PM  all   67.64    0.00    6.57    0.00    0.00    0.00    0.00    0.00    0.00   25.79
05:36:27 PM  all   67.89    0.00    5.92    0.00    0.00    0.00    0.00    0.00    0.00   26.19
05:36:28 PM  all   67.24    0.00    6.48    0.00    0.00    0.00    0.00    0.00    0.00   26.28
05:36:29 PM  all   68.22    0.00    5.70    0.00    0.00    0.00    0.00    0.00    0.00   26.08
05:36:30 PM  all   67.46    0.00    6.22    0.00    0.00    0.00    0.00    0.00    0.00   26.32
05:36:31 PM  all   67.86    0.00    6.07    0.00    0.00    0.00    0.00    0.00    0.00   26.07
05:36:32 PM  all   67.41    0.00    6.63    0.00    0.00    0.00    0.00    0.00    0.00   25.96
05:36:33 PM  all   60.78    0.00   11.72    0.00    0.00    0.00    0.00    0.00    0.00   27.50
