Linux 5.15.0-141-generic (node7) 	06/12/2025 	_x86_64_	(20 CPU)

02:40:07 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:40:08 PM  all   15.36    0.00    0.80    1.76    0.00    0.10    0.00    0.00    0.00   81.98
02:40:09 PM  all   17.68    0.00    0.75    0.35    0.00    0.10    0.00    0.00    0.00   81.12
02:40:10 PM  all    4.60    0.00    0.75    0.10    0.00    0.00    0.00    0.00    0.00   94.54
02:40:11 PM  all    2.35    0.00    0.60    0.90    0.00    0.05    0.00    0.00    0.00   96.10
02:40:12 PM  all   13.13    0.00    1.05    0.30    0.00    0.05    0.00    0.00    0.00   85.47
02:40:13 PM  all   35.30    0.00    2.80    0.00    0.00    0.05    0.00    0.00    0.00   61.84
02:40:14 PM  all   32.60    0.00    2.70    0.00    0.00    0.20    0.00    0.00    0.00   64.50
02:40:15 PM  all    1.30    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   98.10
02:40:16 PM  all    0.15    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.55
02:40:17 PM  all    0.10    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.65
02:40:18 PM  all    0.20    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.65
02:40:19 PM  all    0.10    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00   99.55
02:40:20 PM  all    0.10    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.70
02:40:21 PM  all   24.36    0.00    1.87    0.00    0.00    0.20    0.00    0.00    0.00   73.57
02:40:22 PM  all   50.17    0.00    3.44    0.00    0.00    0.44    0.00    0.00    0.00   45.95
02:40:23 PM  all   49.58    0.00    3.35    0.00    0.00    0.34    0.00    0.00    0.00   46.73
02:40:24 PM  all   50.15    0.00    3.29    0.00    0.00    0.44    0.00    0.00    0.00   46.13
02:40:25 PM  all   50.96    0.00    3.31    0.00    0.00    0.29    0.00    0.00    0.00   45.44
02:40:26 PM  all   50.05    0.00    3.42    0.00    0.00    0.38    0.00    0.00    0.00   46.15
02:40:27 PM  all   49.43    0.00    3.35    0.00    0.00    0.30    0.00    0.00    0.00   46.92
02:40:28 PM  all   50.36    0.00    3.61    0.00    0.00    0.39    0.00    0.00    0.00   45.64
02:40:29 PM  all   50.98    0.00    3.07    0.00    0.00    0.38    0.00    0.00    0.00   45.56
02:40:30 PM  all   49.27    0.00    4.11    0.00    0.00    0.39    0.00    0.00    0.00   46.24
02:40:31 PM  all   50.46    0.00    3.66    0.00    0.00    0.19    0.00    0.00    0.00   45.69
02:40:32 PM  all   49.98    0.00    3.52    0.00    0.00    0.58    0.00    0.00    0.00   45.93
02:40:33 PM  all   49.44    0.00    3.65    0.00    0.00    0.44    0.00    0.00    0.00   46.48
02:40:34 PM  all   50.57    0.00    3.67    0.00    0.00    0.24    0.00    0.00    0.00   45.52
02:40:35 PM  all   49.71    0.00    3.27    0.00    0.00    0.34    0.00    0.00    0.00   46.68
02:40:36 PM  all   50.53    0.00    3.50    0.00    0.00    0.43    0.00    0.00    0.00   45.54
02:40:37 PM  all   48.99    0.00    3.74    0.00    0.00    0.49    0.00    0.00    0.00   46.78
02:40:38 PM  all   49.71    0.00    3.46    0.00    0.00    0.39    0.00    0.00    0.00   46.45
02:40:39 PM  all   50.67    0.00    3.50    0.00    0.00    0.48    0.00    0.00    0.00   45.35
02:40:40 PM  all   50.34    0.00    3.48    0.00    0.00    0.43    0.00    0.00    0.00   45.75
02:40:41 PM  all   49.41    0.00    3.48    0.00    0.00    0.34    0.00    0.00    0.00   46.76
02:40:42 PM  all   50.55    0.00    3.28    0.00    0.00    0.29    0.00    0.00    0.00   45.88
02:40:43 PM  all   49.61    0.00    3.59    0.00    0.00    0.58    0.00    0.00    0.00   46.22
