Linux 5.15.0-141-generic (node7) 	06/08/2025 	_x86_64_	(20 CPU)

09:14:21 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:14:22 PM  all   15.91    0.00    0.75    1.79    0.00    0.25    0.00    0.00    0.00   81.30
09:14:23 PM  all   17.59    0.00    0.55    0.20    0.00    0.00    0.00    0.00    0.00   81.65
09:14:24 PM  all    2.45    0.00    0.40    0.60    0.00    0.05    0.00    0.00    0.00   96.50
09:14:25 PM  all    0.70    0.00    0.15    0.05    0.00    0.00    0.00    0.00    0.00   99.10
09:14:26 PM  all    1.55    0.00    0.20    0.00    0.00    0.10    0.00    0.00    0.00   98.15
09:14:27 PM  all   17.79    0.00    0.90    0.40    0.00    0.05    0.00    0.00    0.00   80.87
09:14:28 PM  all   18.27    0.00    0.75    0.05    0.00    0.05    0.00    0.00    0.00   80.89
09:14:29 PM  all   18.44    2.66    1.52    0.38    0.00    0.11    0.00    0.00    0.00   76.90
09:14:30 PM  all   11.42   31.62    4.09    0.00    0.00    0.05    0.00    0.00    0.00   52.82
09:14:31 PM  all   12.80   24.23    3.44    0.00    0.00    0.10    0.00    0.00    0.00   59.43
09:14:32 PM  all   14.05   21.85    3.90    0.05    0.00    0.15    0.00    0.00    0.00   60.00
09:14:33 PM  all   11.95   21.91    2.92    0.00    0.00    0.00    0.00    0.00    0.00   63.21
09:14:34 PM  all   11.40   24.14    2.94    0.10    0.00    0.10    0.00    0.00    0.00   61.32
09:14:35 PM  all   11.81   20.93    3.11    0.00    0.00    0.16    0.00    0.00    0.00   63.99
09:14:36 PM  all   11.30   24.05    3.09    0.00    0.00    0.10    0.00    0.00    0.00   61.45
09:14:37 PM  all   11.27   23.50    2.54    0.10    0.00    0.15    0.00    0.00    0.00   62.44
09:14:38 PM  all   13.44   21.17    3.08    0.00    0.00    0.00    0.00    0.00    0.00   62.30
09:14:39 PM  all   12.58   21.74    3.05    0.00    0.00    0.20    0.00    0.00    0.00   62.42
09:14:40 PM  all   11.21   23.76    3.05    0.05    0.00    0.15    0.00    0.00    0.00   61.78
09:14:41 PM  all   11.63   23.67    2.37    0.05    0.00    0.10    0.00    0.00    0.00   62.19
09:14:42 PM  all   12.67   22.88    2.70    0.00    0.00    0.10    0.00    0.00    0.00   61.64
09:14:43 PM  all   12.67   22.71    3.61    0.00    0.00    0.10    0.00    0.00    0.00   60.91
09:14:44 PM  all   12.38   23.16    2.93    0.00    0.00    0.20    0.00    0.00    0.00   61.33
09:14:45 PM  all   11.51   23.11    2.64    0.00    0.00    0.20    0.00    0.00    0.00   62.54
09:14:46 PM  all   11.13   23.23    2.80    0.05    0.00    0.10    0.00    0.00    0.00   62.68
09:14:47 PM  all   11.32   23.45    2.68    0.00    0.00    0.10    0.00    0.00    0.00   62.46
09:14:48 PM  all   12.02   23.40    2.96    0.00    0.00    0.00    0.00    0.00    0.00   61.62
09:14:49 PM  all   11.23   23.27    3.54    0.00    0.00    0.25    0.00    0.00    0.00   61.71
09:14:50 PM  all   13.81   21.30    3.99    0.30    0.00    0.10    0.00    0.00    0.00   60.50
09:14:51 PM  all   12.52   21.95    2.74    0.00    0.00    0.30    0.00    0.00    0.00   62.49
09:14:52 PM  all   12.93   20.25    3.89    0.00    0.00    0.15    0.00    0.00    0.00   62.78
09:14:53 PM  all   13.74   20.79    2.99    0.00    0.00    0.05    0.00    0.00    0.00   62.42
09:14:54 PM  all   11.79   22.51    3.29    0.00    0.00    0.10    0.00    0.00    0.00   62.32
09:14:55 PM  all   10.59   24.95    3.12    0.05    0.00    0.10    0.00    0.00    0.00   61.19
09:14:56 PM  all   12.47   20.96    2.90    0.00    0.00    0.05    0.00    0.00    0.00   63.61
09:14:57 PM  all   12.08   22.36    3.22    0.00    0.00    0.10    0.00    0.00    0.00   62.24
09:14:58 PM  all   12.00   21.97    3.36    0.05    0.00    0.10    0.00    0.00    0.00   62.51
09:14:59 PM  all   20.08   10.12    2.16    0.10    0.00    0.00    0.00    0.00    0.00   67.54
09:15:00 PM  all   13.38    0.50    2.55    0.05    0.00    0.10    0.00    0.00    0.00   83.42
09:15:01 PM  all   11.27   20.75    1.88    0.10    0.00    0.05    0.00    0.00    0.00   65.96
09:15:02 PM  all   10.07   12.29    2.49    0.00    0.00    0.05    0.00    0.00    0.00   75.09
09:15:03 PM  all   11.09   16.39    2.33    0.00    0.00    0.05    0.00    0.00    0.00   70.13
09:15:04 PM  all    9.49   17.93    2.52    0.00    0.00    0.10    0.00    0.00    0.00   69.96
