Linux 5.15.0-141-generic (node7) 	06/14/2025 	_x86_64_	(20 CPU)

04:39:29 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:39:30 PM  all   15.49    0.00    0.85    1.90    0.00    0.05    0.00    0.00    0.00   81.71
04:39:31 PM  all   17.06    0.00    0.65    0.50    0.00    0.05    0.00    0.00    0.00   81.74
04:39:32 PM  all    3.47    0.00    0.60    1.31    0.00    0.00    0.00    0.00    0.00   94.62
04:39:33 PM  all    0.85    0.00    0.65    0.30    0.00    0.00    0.00    0.00    0.00   98.20
04:39:34 PM  all   20.75    0.00    0.85    0.05    0.00    0.00    0.00    0.00    0.00   78.35
04:39:35 PM  all   12.88    0.00    1.15    0.35    0.00    0.00    0.00    0.00    0.00   85.62
04:39:36 PM  all    2.55    0.00    4.10    0.05    0.00    0.00    0.00    0.00    0.00   93.30
04:39:37 PM  all    3.44    0.00    5.18    0.10    0.00    0.00    0.00    0.00    0.00   91.28
04:39:38 PM  all    1.20    0.00    8.02    0.25    0.00    0.00    0.00    0.00    0.00   90.53
04:39:39 PM  all    3.78    0.00    1.26    0.10    0.00    0.00    0.00    0.00    0.00   94.86
04:39:40 PM  all    4.75    0.00    0.55    0.20    0.00    0.00    0.00    0.00    0.00   94.49
04:39:41 PM  all    4.03    0.00    0.70    0.30    0.00    0.00    0.00    0.00    0.00   94.97
04:39:42 PM  all    4.36    0.00    0.85    0.20    0.00    0.00    0.00    0.00    0.00   94.58
04:39:43 PM  all    4.37    0.00    0.70    0.15    0.00    0.00    0.00    0.00    0.00   94.78
04:39:44 PM  all    4.17    0.00    0.60    0.20    0.00    0.00    0.00    0.00    0.00   95.02
04:39:45 PM  all    4.46    0.00    0.65    0.30    0.00    0.00    0.00    0.00    0.00   94.58
04:39:46 PM  all    4.70    0.00    0.75    0.05    0.00    0.00    0.00    0.00    0.00   94.49
04:39:47 PM  all    4.36    0.00    0.70    0.30    0.00    0.05    0.00    0.00    0.00   94.59
04:39:48 PM  all    4.33    0.00    0.50    0.10    0.00    0.00    0.00    0.00    0.00   95.07
04:39:49 PM  all    4.27    0.00    0.65    0.25    0.00    0.00    0.00    0.00    0.00   94.82
04:39:50 PM  all    4.27    0.00    0.65    0.15    0.00    0.00    0.00    0.00    0.00   94.93
04:39:51 PM  all    4.31    0.00    0.75    0.20    0.00    0.00    0.00    0.00    0.00   94.73
04:39:52 PM  all    4.47    0.00    0.65    0.15    0.00    0.00    0.00    0.00    0.00   94.73
04:39:53 PM  all    4.36    0.00    0.75    0.15    0.00    0.00    0.00    0.00    0.00   94.74
04:39:54 PM  all    4.56    0.00    0.80    0.10    0.00    0.00    0.00    0.00    0.00   94.54
04:39:55 PM  all    4.48    0.00    0.50    0.15    0.00    0.00    0.00    0.00    0.00   94.86
04:39:56 PM  all    4.61    0.00    0.50    0.20    0.00    0.00    0.00    0.00    0.00   94.69
04:39:57 PM  all    4.47    0.00    0.55    0.15    0.00    0.00    0.00    0.00    0.00   94.82
04:39:58 PM  all    4.42    0.00    0.70    0.10    0.00    0.00    0.00    0.00    0.00   94.77
04:39:59 PM  all    4.57    0.00    0.35    0.10    0.00    0.00    0.00    0.00    0.00   94.98
04:40:00 PM  all    4.55    0.00    0.75    0.30    0.00    0.00    0.00    0.00    0.00   94.40
04:40:01 PM  all    4.66    0.00    0.70    0.05    0.00    0.00    0.00    0.00    0.00   94.59
04:40:02 PM  all    4.77    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   94.92
04:40:03 PM  all    4.37    0.00    0.55    0.20    0.00    0.00    0.00    0.00    0.00   94.87
04:40:04 PM  all    4.42    0.00    0.50    0.15    0.00    0.00    0.00    0.00    0.00   94.92
04:40:05 PM  all    4.51    0.00    0.70    0.05    0.00    0.00    0.00    0.00    0.00   94.74
04:40:06 PM  all    4.76    0.00    0.80    0.10    0.00    0.00    0.00    0.00    0.00   94.34
