Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

02:42:23 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:42:24 AM  all   15.61    0.00    0.75    1.85    0.00    0.15    0.00    0.00    0.00   81.64
02:42:25 AM  all   17.00    0.00    1.26    0.75    0.00    0.05    0.00    0.00    0.00   80.94
02:42:26 AM  all    3.45    0.00    0.55    0.80    0.00    0.15    0.00    0.00    0.00   95.05
02:42:27 AM  all    1.10    0.00    0.25    0.45    0.00    0.00    0.00    0.00    0.00   98.19
02:42:28 AM  all   18.50    0.00    1.40    0.05    0.00    0.00    0.00    0.00    0.00   80.05
02:42:29 AM  all   55.61    0.00    3.56    0.00    0.00    0.10    0.00    0.00    0.00   40.73
02:42:30 AM  all    8.63    0.00    2.84    0.05    0.00    0.00    0.00    0.00    0.00   88.48
02:42:31 AM  all    0.50    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.30
02:42:32 AM  all    0.25    0.00    0.25    0.00    0.00    0.10    0.00    0.00    0.00   99.40
02:42:33 AM  all    0.40    0.00    0.25    0.10    0.00    0.00    0.00    0.00    0.00   99.25
02:42:34 AM  all    0.40    0.00    0.45    0.00    0.00    0.00    0.00    0.00    0.00   99.15
02:42:35 AM  all    0.20    0.00    0.15    0.00    0.00    0.10    0.00    0.00    0.00   99.55
02:42:36 AM  all    0.95    0.00    0.30    0.10    0.00    0.00    0.00    0.00    0.00   98.65
02:42:37 AM  all   36.11   25.74    3.81    0.92    0.00    0.46    0.00    0.00    0.00   32.96
02:42:38 AM  all   19.79   35.70    5.05    0.05    0.00    0.56    0.00    0.00    0.00   38.86
02:42:39 AM  all   19.91   36.63    4.41    0.00    0.00    0.46    0.00    0.00    0.00   38.60
02:42:40 AM  all   18.53   37.26    4.80    0.00    0.00    0.46    0.00    0.00    0.00   38.95
02:42:41 AM  all   18.66   38.12    3.74    0.00    0.00    0.66    0.00    0.00    0.00   38.83
02:42:42 AM  all   20.40   35.80    4.13    0.05    0.00    0.36    0.00    0.00    0.00   39.27
02:42:43 AM  all   19.49   36.45    4.45    0.00    0.00    0.57    0.00    0.00    0.00   39.04
02:42:44 AM  all   18.99   37.57    4.46    0.00    0.00    0.35    0.00    0.00    0.00   38.63
02:42:45 AM  all   18.95   37.03    5.02    0.00    0.00    0.56    0.00    0.00    0.00   38.45
02:42:46 AM  all   19.31   37.41    4.20    0.00    0.00    0.30    0.00    0.00    0.00   38.78
02:42:47 AM  all   20.15   35.54    4.46    0.00    0.00    0.62    0.00    0.00    0.00   39.23
02:42:48 AM  all   19.70   35.65    4.42    0.05    0.00    0.77    0.00    0.00    0.00   39.40
02:42:49 AM  all   19.20   35.56    5.20    0.00    0.00    0.41    0.00    0.00    0.00   39.63
02:42:50 AM  all   18.87   37.17    4.55    0.00    0.00    0.61    0.00    0.00    0.00   38.80
02:42:51 AM  all   18.83   36.79    4.49    0.00    0.00    0.46    0.00    0.00    0.00   39.44
02:42:52 AM  all   19.59   35.84    5.03    0.00    0.00    0.71    0.00    0.00    0.00   38.83
02:42:53 AM  all   20.98   34.48    4.43    0.00    0.00    0.67    0.00    0.00    0.00   39.43
02:42:54 AM  all   18.06   38.21    4.34    0.00    0.00    0.46    0.00    0.00    0.00   38.93
02:42:55 AM  all   20.46   34.83    4.55    0.05    0.00    1.13    0.00    0.00    0.00   38.98
02:42:56 AM  all   19.48   36.79    4.81    0.00    0.00    0.56    0.00    0.00    0.00   38.36
02:42:57 AM  all   21.30   35.02    3.99    0.00    0.00    0.36    0.00    0.00    0.00   39.32
02:42:58 AM  all   19.00   37.55    3.98    0.00    0.00    0.81    0.00    0.00    0.00   38.66
02:42:59 AM  all   19.58   36.32    4.63    0.00    0.00    0.51    0.00    0.00    0.00   38.96
02:43:00 AM  all   19.62   36.21    5.24    0.00    0.00    0.61    0.00    0.00    0.00   38.33
02:43:01 AM  all   19.82   35.93    4.47    0.00    0.00    0.51    0.00    0.00    0.00   39.27
02:43:02 AM  all   19.50   36.54    4.45    0.00    0.00    0.41    0.00    0.00    0.00   39.10
02:43:03 AM  all   19.97   35.14    4.49    0.10    0.00    0.46    0.00    0.00    0.00   39.83
02:43:04 AM  all   20.18   36.12    4.40    0.00    0.00    0.96    0.00    0.00    0.00   38.34
02:43:05 AM  all   19.66   36.29    4.62    0.00    0.00    0.51    0.00    0.00    0.00   38.91
02:43:06 AM  all   20.23   35.29    4.54    0.05    0.00    0.21    0.00    0.00    0.00   39.68
02:43:07 AM  all    1.90    0.00    0.65    0.00    0.00    0.00    0.00    0.00    0.00   97.45
02:43:08 AM  all   10.14    0.00    0.05    0.00    0.00    0.05    0.00    0.00    0.00   89.76
