Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

02:56:47 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:56:48 AM  all   15.77    0.00    0.95    1.80    0.00    0.05    0.00    0.00    0.00   81.44
02:56:49 AM  all   17.52    0.00    0.65    0.20    0.00    0.05    0.00    0.00    0.00   81.58
02:56:50 AM  all    3.01    0.00    0.50    1.00    0.00    0.05    0.00    0.00    0.00   95.44
02:56:51 AM  all    1.00    0.00    0.70    0.45    0.00    0.00    0.00    0.00    0.00   97.85
02:56:52 AM  all   22.33    0.00    2.05    0.10    0.00    0.00    0.00    0.00    0.00   75.52
02:56:53 AM  all   94.69    0.00    5.31    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:56:54 AM  all   94.80    0.00    5.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:56:55 AM  all   91.56    0.00    8.44    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:56:56 AM  all   65.37    0.00    6.46    0.05    0.00    0.05    0.00    0.00    0.00   28.08
02:56:57 AM  all   12.86    0.00    3.50    0.10    0.00    0.00    0.00    0.00    0.00   83.53
02:56:58 AM  all   13.00    0.00    3.61    0.25    0.00    0.15    0.00    0.00    0.00   82.99
02:56:59 AM  all   13.98    0.00    3.71    0.00    0.00    0.00    0.00    0.00    0.00   82.31
02:57:00 AM  all   14.27    0.00    3.86    0.05    0.00    0.00    0.00    0.00    0.00   81.82
02:57:01 AM  all    7.51    0.00    1.70    0.00    0.00    0.05    0.00    0.00    0.00   90.74
02:57:02 AM  all    0.30    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.45
02:57:03 AM  all    0.75    0.00    0.35    0.10    0.00    0.00    0.00    0.00    0.00   98.80
02:57:04 AM  all   88.54    5.25    5.20    0.20    0.00    0.20    0.00    0.00    0.00    0.60
02:57:05 AM  all   54.79   32.51    4.62    0.05    0.00    0.40    0.00    0.00    0.00    7.63
02:57:06 AM  all   25.98   53.94    5.59    0.00    0.00    1.12    0.00    0.00    0.00   13.37
02:57:07 AM  all   25.48   55.81    5.56    0.00    0.00    0.56    0.00    0.00    0.00   12.59
02:57:08 AM  all   24.48   55.87    6.25    0.00    0.00    1.07    0.00    0.00    0.00   12.34
02:57:09 AM  all   25.38   53.86    6.70    0.00    0.00    1.12    0.00    0.00    0.00   12.94
02:57:10 AM  all   26.08   54.63    5.69    0.00    0.00    0.96    0.00    0.00    0.00   12.64
02:57:11 AM  all   25.38   55.35    5.45    0.00    0.00    0.76    0.00    0.00    0.00   13.05
02:57:12 AM  all   25.30   53.96    6.81    0.05    0.00    1.02    0.00    0.00    0.00   12.86
02:57:13 AM  all   24.82   56.24    5.03    0.00    0.00    0.91    0.00    0.00    0.00   12.99
02:57:14 AM  all   25.51   55.09    5.75    0.00    0.00    0.51    0.00    0.00    0.00   13.14
02:57:15 AM  all   25.39   54.32    6.61    0.00    0.00    0.81    0.00    0.00    0.00   12.87
02:57:16 AM  all   25.56   55.06    6.28    0.00    0.00    0.61    0.00    0.00    0.00   12.50
02:57:17 AM  all   24.51   55.56    6.49    0.00    0.00    0.76    0.00    0.00    0.00   12.68
02:57:18 AM  all   25.91   54.40    6.33    0.00    0.00    0.81    0.00    0.00    0.00   12.55
02:57:19 AM  all   26.71   54.34    5.21    0.00    0.00    0.77    0.00    0.00    0.00   12.97
02:57:20 AM  all   24.76   56.11    5.63    0.00    0.00    0.96    0.00    0.00    0.00   12.53
02:57:21 AM  all   24.51   55.45    6.24    0.00    0.00    0.76    0.00    0.00    0.00   13.04
02:57:22 AM  all   26.01   54.02    6.14    0.00    0.00    0.70    0.00    0.00    0.00   13.13
02:57:23 AM  all   25.66   54.95    5.56    0.00    0.00    0.96    0.00    0.00    0.00   12.88
02:57:24 AM  all   25.68   54.78    6.19    0.00    0.00    0.86    0.00    0.00    0.00   12.49
02:57:25 AM  all   26.01   54.41    5.88    0.00    0.00    0.56    0.00    0.00    0.00   13.13
