Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

03:06:02 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:06:03 AM  all   15.57    0.00    0.80    1.95    0.00    0.05    0.00    0.00    0.00   81.62
03:06:04 AM  all   17.36    0.00    0.95    0.45    0.00    0.00    0.00    0.00    0.00   81.25
03:06:05 AM  all    3.36    0.00    0.50    0.80    0.00    0.10    0.00    0.00    0.00   95.24
03:06:06 AM  all    1.55    0.00    0.55    0.40    0.00    0.05    0.00    0.00    0.00   97.45
03:06:07 AM  all   16.68    0.00    1.06    0.15    0.00    0.00    0.00    0.00    0.00   82.11
03:06:08 AM  all   86.41    0.00    6.60    0.05    0.00    0.00    0.00    0.00    0.00    6.95
03:06:09 AM  all   93.36    0.00    6.64    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:06:10 AM  all   91.98    0.00    8.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:06:11 AM  all   94.25    0.00    5.70    0.00    0.00    0.05    0.00    0.00    0.00    0.00
03:06:12 AM  all   93.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:06:13 AM  all   90.65    0.00    9.30    0.00    0.00    0.05    0.00    0.00    0.00    0.00
03:06:14 AM  all   82.20    0.00    7.30    0.00    0.00    0.00    0.00    0.00    0.00   10.50
03:06:15 AM  all   13.03    0.00    3.84    0.20    0.00    0.00    0.00    0.00    0.00   82.93
03:06:16 AM  all   12.52    0.00    3.41    0.05    0.00    0.00    0.00    0.00    0.00   84.03
03:06:17 AM  all   12.76    0.00    3.95    0.00    0.00    0.05    0.00    0.00    0.00   83.23
03:06:18 AM  all   12.60    0.00    3.65    0.00    0.00    0.05    0.00    0.00    0.00   83.70
03:06:19 AM  all   12.19    0.00    3.40    0.05    0.00    0.35    0.00    0.00    0.00   84.01
03:06:20 AM  all   13.26    0.00    3.79    0.05    0.00    0.25    0.00    0.00    0.00   82.65
03:06:21 AM  all   12.69    0.00    4.10    0.00    0.00    0.20    0.00    0.00    0.00   83.02
03:06:22 AM  all   13.97    0.00    4.04    0.05    0.00    0.35    0.00    0.00    0.00   81.59
03:06:23 AM  all   13.35    0.00    3.93    0.00    0.00    0.30    0.00    0.00    0.00   82.42
03:06:24 AM  all   13.90    0.00    3.51    0.00    0.00    0.25    0.00    0.00    0.00   82.34
03:06:25 AM  all   13.92    0.00    4.54    0.10    0.00    0.30    0.00    0.00    0.00   81.14
03:06:26 AM  all    8.08    0.00    2.35    0.00    0.00    0.00    0.00    0.00    0.00   89.57
03:06:27 AM  all    0.30    0.00    0.30    0.00    0.00    0.05    0.00    0.00    0.00   99.35
03:06:28 AM  all    0.25    0.00    0.20    0.05    0.00    0.00    0.00    0.00    0.00   99.50
03:06:29 AM  all    0.45    0.00    0.30    0.00    0.00    0.05    0.00    0.00    0.00   99.20
03:06:30 AM  all    4.66    0.00    1.60    0.05    0.00    0.05    0.00    0.00    0.00   93.64
03:06:31 AM  all   89.92    1.75    7.09    0.05    0.00    0.35    0.00    0.00    0.00    0.85
03:06:32 AM  all   83.58   11.36    4.50    0.00    0.00    0.30    0.00    0.00    0.00    0.25
03:06:33 AM  all   49.70   37.34    5.15    0.00    0.00    0.55    0.00    0.00    0.00    7.27
03:06:34 AM  all   24.72   56.84    5.52    0.00    0.00    0.86    0.00    0.00    0.00   12.06
03:06:35 AM  all   22.92   57.11    6.01    0.00    0.00    1.12    0.00    0.00    0.00   12.84
03:06:36 AM  all   23.50   57.01    5.48    0.00    0.00    0.76    0.00    0.00    0.00   13.25
03:06:37 AM  all   24.39   56.53    5.52    0.00    0.00    1.01    0.00    0.00    0.00   12.55
03:06:38 AM  all   25.81   55.10    6.26    0.00    0.00    1.01    0.00    0.00    0.00   11.82
03:06:39 AM  all   24.27   56.50    5.94    0.00    0.00    1.06    0.00    0.00    0.00   12.24
03:06:40 AM  all   23.56   58.24    5.05    0.05    0.00    0.66    0.00    0.00    0.00   12.44
03:06:41 AM  all   23.96   57.01    5.99    0.00    0.00    0.96    0.00    0.00    0.00   12.08
03:06:42 AM  all   24.65   56.33    5.72    0.00    0.00    0.76    0.00    0.00    0.00   12.55
03:06:43 AM  all   24.75   56.07    5.67    0.00    0.00    0.76    0.00    0.00    0.00   12.75
03:06:44 AM  all   23.64   57.28    6.04    0.00    0.00    1.07    0.00    0.00    0.00   11.97
03:06:45 AM  all   23.75   57.07    6.09    0.05    0.00    0.96    0.00    0.00    0.00   12.08
03:06:46 AM  all   24.14   56.45    6.05    0.00    0.00    1.11    0.00    0.00    0.00   12.25
03:06:47 AM  all   23.28   58.20    5.57    0.00    0.00    0.71    0.00    0.00    0.00   12.25
03:06:48 AM  all   23.84   57.12    6.16    0.00    0.00    0.61    0.00    0.00    0.00   12.27
03:06:49 AM  all   23.28   57.07    6.01    0.00    0.00    1.06    0.00    0.00    0.00   12.58
03:06:50 AM  all   23.49   57.79    5.43    0.00    0.00    1.12    0.00    0.00    0.00   12.18
03:06:51 AM  all   24.53   56.58    5.43    0.00    0.00    0.66    0.00    0.00    0.00   12.80
03:06:52 AM  all   25.47   56.06    5.38    0.05    0.00    1.01    0.00    0.00    0.00   12.02
03:06:53 AM  all   24.99   56.18    5.65    0.00    0.00    0.76    0.00    0.00    0.00   12.42
03:06:54 AM  all   24.78   57.22    5.05    0.00    0.00    0.56    0.00    0.00    0.00   12.39
03:06:55 AM  all   25.10   55.12    6.03    0.00    0.00    1.37    0.00    0.00    0.00   12.37
03:06:56 AM  all   24.73   56.98    5.28    0.00    0.00    0.81    0.00    0.00    0.00   12.19
03:06:57 AM  all   24.16   56.05    6.43    0.05    0.00    0.90    0.00    0.00    0.00   12.41
03:06:58 AM  all   24.78   56.76    5.25    0.05    0.00    0.82    0.00    0.00    0.00   12.34
03:06:59 AM  all   23.83   56.44    6.21    0.00    0.00    1.01    0.00    0.00    0.00   12.52
03:07:00 AM  all   24.43   57.07    5.47    0.00    0.00    1.12    0.00    0.00    0.00   11.91
03:07:01 AM  all   72.45   13.60    4.01    0.00    0.00    0.20    0.00    0.00    0.00    9.74
03:07:02 AM  all   95.35    0.00    4.55    0.00    0.00    0.00    0.00    0.00    0.00    0.10
03:07:03 AM  all   19.75    0.00    5.31    0.05    0.00    0.05    0.00    0.00    0.00   74.84
03:07:04 AM  all   16.39    2.71    0.90    0.15    0.00    0.05    0.00    0.00    0.00   79.79
03:07:05 AM  all    4.59    3.74    1.10    0.05    0.00    0.05    0.00    0.00    0.00   90.46
03:07:06 AM  all    4.78    3.67    0.96    0.00    0.00    0.05    0.00    0.00    0.00   90.55
03:07:07 AM  all    3.54    3.69    1.31    0.05    0.00    0.05    0.00    0.00    0.00   91.36
03:07:08 AM  all    4.58    2.52    1.46    0.00    0.00    0.00    0.00    0.00    0.00   91.45
03:07:09 AM  all    5.07    2.46    1.55    0.00    0.00    0.15    0.00    0.00    0.00   90.77
03:07:10 AM  all    4.99    2.54    1.25    0.10    0.00    0.00    0.00    0.00    0.00   91.12
03:07:11 AM  all    4.29    2.52    1.16    0.00    0.00    0.05    0.00    0.00    0.00   91.97
03:07:12 AM  all    5.60    2.48    1.64    0.00    0.00    0.05    0.00    0.00    0.00   90.24
03:07:13 AM  all    4.89    2.20    1.55    0.00    0.00    0.20    0.00    0.00    0.00   91.16
03:07:14 AM  all    4.42    2.71    1.40    0.00    0.00    0.10    0.00    0.00    0.00   91.37
03:07:15 AM  all    5.08    2.24    1.69    0.00    0.00    0.15    0.00    0.00    0.00   90.83
03:07:16 AM  all    4.41    2.51    1.30    0.00    0.00    0.20    0.00    0.00    0.00   91.58
03:07:17 AM  all    4.65    2.75    1.35    0.00    0.00    0.05    0.00    0.00    0.00   91.20
