Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

03:07:18 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:07:19 AM  all   15.62    0.00    0.75    1.85    0.00    0.05    0.00    0.00    0.00   81.72
03:07:20 AM  all   17.36    0.00    0.95    0.30    0.00    0.05    0.00    0.00    0.00   81.34
03:07:21 AM  all    3.19    0.00    0.85    0.90    0.00    0.30    0.00    0.00    0.00   94.77
03:07:22 AM  all    1.05    0.00    0.35    0.35    0.00    0.00    0.00    0.00    0.00   98.24
03:07:23 AM  all   22.43    0.00    2.05    0.00    0.00    0.00    0.00    0.00    0.00   75.52
03:07:24 AM  all   93.90    0.00    6.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:07:25 AM  all   93.65    0.00    6.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:07:26 AM  all   92.75    0.00    7.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:07:27 AM  all   93.10    0.00    6.85    0.00    0.00    0.05    0.00    0.00    0.00    0.00
03:07:28 AM  all   92.71    0.00    7.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:07:29 AM  all   92.55    0.00    7.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:07:30 AM  all   92.90    0.00    7.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:07:31 AM  all   91.16    0.00    8.84    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:07:32 AM  all   92.17    0.00    7.83    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:07:33 AM  all   92.96    0.00    7.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:07:34 AM  all   93.30    0.00    6.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:07:35 AM  all   93.60    0.00    6.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:07:36 AM  all   93.60    0.00    6.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:07:37 AM  all   80.16    0.00    7.16    0.00    0.00    0.00    0.00    0.00    0.00   12.68
03:07:38 AM  all   13.66    0.00    3.75    0.00    0.00    0.00    0.00    0.00    0.00   82.59
03:07:39 AM  all   12.13    0.00    3.56    0.10    0.00    0.00    0.00    0.00    0.00   84.21
03:07:40 AM  all   12.13    0.00    3.36    0.05    0.00    0.00    0.00    0.00    0.00   84.46
03:07:41 AM  all   11.83    0.00    3.94    0.00    0.00    0.10    0.00    0.00    0.00   84.12
03:07:42 AM  all   13.01    0.00    3.74    0.00    0.00    0.35    0.00    0.00    0.00   82.90
03:07:43 AM  all   12.58    0.00    3.96    0.10    0.00    0.15    0.00    0.00    0.00   83.22
03:07:44 AM  all   13.31    0.00    3.89    0.00    0.00    0.30    0.00    0.00    0.00   82.50
03:07:45 AM  all   12.83    0.00    3.91    0.00    0.00    0.30    0.00    0.00    0.00   82.97
03:07:46 AM  all   13.02    0.00    4.14    0.05    0.00    0.25    0.00    0.00    0.00   82.53
03:07:47 AM  all   13.07    0.00    4.41    0.00    0.00    0.25    0.00    0.00    0.00   82.27
03:07:48 AM  all   12.91    0.00    4.20    0.05    0.00    0.05    0.00    0.00    0.00   82.78
03:07:49 AM  all   13.26    0.00    3.80    0.00    0.00    0.15    0.00    0.00    0.00   82.78
03:07:50 AM  all   13.23    0.00    3.91    0.00    0.00    0.25    0.00    0.00    0.00   82.61
03:07:51 AM  all   12.92    0.00    3.96    0.00    0.00    0.30    0.00    0.00    0.00   82.82
03:07:52 AM  all   12.84    0.00    3.81    0.00    0.00    0.15    0.00    0.00    0.00   83.19
03:07:53 AM  all   13.06    0.00    4.10    0.00    0.00    0.05    0.00    0.00    0.00   82.79
03:07:54 AM  all   12.97    0.00    3.86    0.00    0.00    0.20    0.00    0.00    0.00   82.97
03:07:55 AM  all   12.84    0.00    4.20    0.00    0.00    0.25    0.00    0.00    0.00   82.72
03:07:56 AM  all   12.79    0.00    4.20    0.00    0.00    0.20    0.00    0.00    0.00   82.81
03:07:57 AM  all   12.73    0.00    3.96    0.05    0.00    0.20    0.00    0.00    0.00   83.06
03:07:58 AM  all   13.55    0.00    3.78    0.05    0.00    0.65    0.00    0.00    0.00   81.97
03:07:59 AM  all   14.82    0.00    4.01    0.00    0.00    0.10    0.00    0.00    0.00   81.07
03:08:00 AM  all   15.29    0.00    4.40    0.00    0.00    0.35    0.00    0.00    0.00   79.96
03:08:01 AM  all    2.70    0.00    1.00    0.00    0.00    0.15    0.00    0.00    0.00   96.15
03:08:02 AM  all    0.40    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00   99.25
03:08:03 AM  all    0.55    0.00    0.35    0.05    0.00    0.00    0.00    0.00    0.00   99.05
03:08:04 AM  all    0.35    0.00    0.15    0.10    0.00    0.00    0.00    0.00    0.00   99.40
03:08:05 AM  all    0.25    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.60
03:08:06 AM  all    5.37    0.00    1.71    0.00    0.00    0.00    0.00    0.00    0.00   92.93
03:08:07 AM  all   88.80    0.00   10.55    0.05    0.00    0.30    0.00    0.00    0.00    0.30
03:08:08 AM  all   89.99    4.50    5.40    0.00    0.00    0.05    0.00    0.00    0.00    0.05
03:08:09 AM  all   82.21   13.24    4.35    0.00    0.00    0.20    0.00    0.00    0.00    0.00
03:08:10 AM  all   80.60   14.45    4.45    0.00    0.00    0.05    0.00    0.00    0.00    0.45
03:08:11 AM  all   27.87   53.63    5.80    0.00    0.00    0.86    0.00    0.00    0.00   11.84
