Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

03:12:14 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:12:15 AM  all   15.44    0.00    0.90    2.00    0.00    0.20    0.00    0.00    0.00   81.46
03:12:16 AM  all   17.66    0.00    0.65    0.35    0.00    0.05    0.00    0.00    0.00   81.29
03:12:17 AM  all    3.10    0.00    0.85    0.70    0.00    0.00    0.00    0.00    0.00   95.34
03:12:18 AM  all    1.10    0.00    0.40    0.25    0.00    0.15    0.00    0.00    0.00   98.10
03:12:19 AM  all   22.55    0.00    1.86    0.05    0.00    0.05    0.00    0.00    0.00   75.49
03:12:20 AM  all   94.56    0.00    5.44    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:12:21 AM  all   94.10    0.00    5.90    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:12:22 AM  all   93.14    0.00    6.86    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:12:23 AM  all   93.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:12:24 AM  all   91.96    0.00    7.99    0.00    0.00    0.05    0.00    0.00    0.00    0.00
03:12:25 AM  all   93.69    0.00    6.31    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:12:26 AM  all   92.45    0.00    7.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:12:27 AM  all   91.21    0.00    8.79    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:12:28 AM  all   92.33    0.00    7.67    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:12:29 AM  all   92.71    0.00    7.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:12:30 AM  all   93.56    0.00    6.44    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:12:31 AM  all   93.70    0.00    6.30    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:12:32 AM  all   94.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:12:33 AM  all   84.10    0.00    6.53    0.00    0.00    0.00    0.00    0.00    0.00    9.37
03:12:34 AM  all   12.66    0.00    3.67    0.10    0.00    0.00    0.00    0.00    0.00   83.57
03:12:35 AM  all   12.33    0.00    3.20    0.00    0.00    0.10    0.00    0.00    0.00   84.37
03:12:36 AM  all   12.14    0.00    3.51    0.00    0.00    0.00    0.00    0.00    0.00   84.35
03:12:37 AM  all   12.45    0.00    3.60    0.10    0.00    0.05    0.00    0.00    0.00   83.80
03:12:38 AM  all   12.41    0.00    3.40    0.00    0.00    0.20    0.00    0.00    0.00   83.99
03:12:39 AM  all   12.99    0.00    3.65    0.15    0.00    0.10    0.00    0.00    0.00   83.12
03:12:40 AM  all   12.77    0.00    4.26    0.05    0.00    0.10    0.00    0.00    0.00   82.82
