Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

03:08:58 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:08:59 AM  all   15.20    0.00    1.05    1.81    0.00    0.10    0.00    0.00    0.00   81.85
03:09:00 AM  all   17.40    0.00    0.80    0.40    0.00    0.00    0.00    0.00    0.00   81.40
03:09:01 AM  all    3.26    0.00    0.60    0.95    0.00    0.10    0.00    0.00    0.00   95.08
03:09:02 AM  all    1.45    0.00    0.70    0.45    0.00    0.05    0.00    0.00    0.00   97.35
03:09:03 AM  all   18.14    0.00    1.11    0.10    0.00    0.00    0.00    0.00    0.00   80.65
03:09:04 AM  all   92.90    0.00    6.35    0.00    0.00    0.00    0.00    0.00    0.00    0.75
03:09:05 AM  all   93.84    0.00    6.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:09:06 AM  all   92.80    0.00    7.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:09:07 AM  all   93.65    0.00    6.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:09:08 AM  all   93.23    0.00    6.77    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:09:09 AM  all   92.30    0.00    7.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:09:10 AM  all   93.20    0.00    6.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:09:11 AM  all   91.27    0.00    8.73    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:09:12 AM  all   91.95    0.00    8.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:09:13 AM  all   92.30    0.00    7.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:09:14 AM  all   93.55    0.00    6.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:09:15 AM  all   93.81    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:09:16 AM  all   94.51    0.00    5.49    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:09:17 AM  all   92.23    0.00    6.82    0.00    0.00    0.05    0.00    0.00    0.00    0.90
03:09:18 AM  all   22.61    0.00    4.90    0.10    0.00    0.05    0.00    0.00    0.00   72.34
03:09:19 AM  all   11.97    0.00    3.46    0.05    0.00    0.00    0.00    0.00    0.00   84.52
03:09:20 AM  all   12.01    0.00    3.85    0.00    0.00    0.00    0.00    0.00    0.00   84.14
03:09:21 AM  all   12.36    0.00    3.30    0.05    0.00    0.10    0.00    0.00    0.00   84.18
03:09:22 AM  all   11.96    0.00    3.55    0.00    0.00    0.15    0.00    0.00    0.00   84.33
03:09:23 AM  all   12.84    0.00    3.75    0.00    0.00    0.15    0.00    0.00    0.00   83.26
03:09:24 AM  all   12.75    0.00    3.92    0.10    0.00    0.10    0.00    0.00    0.00   83.13
03:09:25 AM  all   12.68    0.00    4.01    0.00    0.00    0.10    0.00    0.00    0.00   83.22
03:09:26 AM  all   12.94    0.00    4.35    0.00    0.00    0.10    0.00    0.00    0.00   82.61
03:09:27 AM  all   12.94    0.00    3.95    0.10    0.00    0.25    0.00    0.00    0.00   82.76
