Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

02:30:02 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:30:03 AM  all   15.18    0.00    0.75    1.86    0.00    0.10    0.00    0.00    0.00   82.10
02:30:04 AM  all   17.38    0.00    0.85    0.30    0.00    0.00    0.00    0.00    0.00   81.47
02:30:05 AM  all    3.51    0.00    0.80    0.80    0.00    0.10    0.00    0.00    0.00   94.79
02:30:06 AM  all    1.40    0.00    0.70    0.30    0.00    0.00    0.00    0.00    0.00   97.60
02:30:07 AM  all   17.82    0.00    1.19    0.05    0.00    0.00    0.00    0.00    0.00   80.94
02:30:08 AM  all   16.97    0.00    0.65    0.15    0.00    0.00    0.00    0.00    0.00   82.23
02:30:09 AM  all   15.65    3.22    1.26    0.30    0.00    0.10    0.00    0.00    0.00   79.47
02:30:10 AM  all    3.41    4.06    1.40    0.00    0.00    0.10    0.00    0.00    0.00   91.03
02:30:11 AM  all    3.22    4.13    1.16    0.10    0.00    0.15    0.00    0.00    0.00   91.24
02:30:12 AM  all    3.03    3.94    1.36    0.05    0.00    0.10    0.00    0.00    0.00   91.51
02:30:13 AM  all    3.26    4.42    1.10    0.00    0.00    0.20    0.00    0.00    0.00   91.02
02:30:14 AM  all    3.72    4.32    1.36    0.25    0.00    0.15    0.00    0.00    0.00   90.20
02:30:15 AM  all    2.82    4.23    1.31    0.00    0.00    0.20    0.00    0.00    0.00   91.44
02:30:16 AM  all    3.42    4.12    1.21    0.00    0.00    0.00    0.00    0.00    0.00   91.25
02:30:17 AM  all    2.94    4.15    1.01    0.10    0.00    0.15    0.00    0.00    0.00   91.65
02:30:18 AM  all    3.12    4.37    1.21    0.00    0.00    0.15    0.00    0.00    0.00   91.15
02:30:19 AM  all    3.23    4.08    1.26    0.00    0.00    0.10    0.00    0.00    0.00   91.33
02:30:20 AM  all    2.93    4.05    1.16    0.05    0.00    0.20    0.00    0.00    0.00   91.60
02:30:21 AM  all    3.97    3.92    1.21    0.00    0.00    0.15    0.00    0.00    0.00   90.74
02:30:22 AM  all    2.73    4.24    1.16    0.05    0.00    0.15    0.00    0.00    0.00   91.67
02:30:23 AM  all    3.47    4.07    1.56    0.40    0.00    0.20    0.00    0.00    0.00   90.31
02:30:24 AM  all    3.62    3.92    1.16    0.00    0.00    0.10    0.00    0.00    0.00   91.20
02:30:25 AM  all    3.33    3.98    1.16    0.00    0.00    0.10    0.00    0.00    0.00   91.43
02:30:26 AM  all    3.18    4.14    1.11    0.00    0.00    0.20    0.00    0.00    0.00   91.38
02:30:27 AM  all    3.03    3.89    1.41    0.00    0.00    0.10    0.00    0.00    0.00   91.56
02:30:28 AM  all    3.48    4.04    1.11    0.00    0.00    0.20    0.00    0.00    0.00   91.16
02:30:29 AM  all    3.03    4.24    1.26    0.00    0.00    0.20    0.00    0.00    0.00   91.28
02:30:30 AM  all    2.76    4.37    1.56    0.00    0.00    0.30    0.00    0.00    0.00   91.01
02:30:31 AM  all    3.37    4.02    1.21    0.00    0.00    0.10    0.00    0.00    0.00   91.30
02:30:32 AM  all    3.12    4.22    1.41    0.05    0.00    0.15    0.00    0.00    0.00   91.05
02:30:33 AM  all    3.26    4.27    1.46    0.00    0.00    0.10    0.00    0.00    0.00   90.91
02:30:34 AM  all    2.88    4.20    1.06    0.00    0.00    0.05    0.00    0.00    0.00   91.81
02:30:35 AM  all    4.02    4.02    1.15    0.05    0.00    0.30    0.00    0.00    0.00   90.46
02:30:36 AM  all    3.02    4.28    1.21    0.00    0.00    0.15    0.00    0.00    0.00   91.34
02:30:37 AM  all    2.98    4.24    1.11    0.00    0.00    0.20    0.00    0.00    0.00   91.46
02:30:38 AM  all    3.06    4.22    1.31    0.00    0.00    0.20    0.00    0.00    0.00   91.21
02:30:39 AM  all   17.87    0.00    0.85    0.10    0.00    0.00    0.00    0.00    0.00   81.18
02:30:40 AM  all   16.82    1.10    1.26    0.05    0.00    0.05    0.00    0.00    0.00   80.72
02:30:41 AM  all    4.83    2.39    1.79    0.05    0.00    0.00    0.00    0.00    0.00   90.95
02:30:42 AM  all    5.13    2.39    1.69    0.00    0.00    0.05    0.00    0.00    0.00   90.74
02:30:43 AM  all    4.70    2.45    1.55    0.00    0.00    0.10    0.00    0.00    0.00   91.19
