Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

02:04:46 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:04:47 AM  all   15.71    0.00    0.90    1.70    0.00    0.15    0.00    0.00    0.00   81.54
02:04:48 AM  all   16.86    0.00    0.96    0.30    0.00    0.00    0.00    0.00    0.00   81.88
02:04:49 AM  all    3.13    0.00    0.45    0.71    0.00    0.10    0.00    0.00    0.00   95.61
02:04:50 AM  all    1.10    0.00    0.45    0.40    0.00    0.00    0.00    0.00    0.00   98.05
02:04:51 AM  all   17.45    0.00    1.15    0.00    0.00    0.00    0.00    0.00    0.00   81.40
02:04:52 AM  all   17.14    0.00    0.80    0.05    0.00    0.00    0.00    0.00    0.00   82.01
02:04:53 AM  all   19.64    4.26    2.05    0.40    0.00    0.15    0.00    0.00    0.00   73.50
02:04:54 AM  all    9.89    5.65    2.42    0.20    0.00    0.10    0.00    0.00    0.00   81.74
02:04:55 AM  all    2.42    5.64    1.16    0.05    0.00    0.05    0.00    0.00    0.00   90.68
02:04:56 AM  all    2.07    5.65    1.06    0.00    0.00    0.15    0.00    0.00    0.00   91.08
02:04:57 AM  all    2.67    5.24    1.01    0.05    0.00    0.05    0.00    0.00    0.00   90.99
02:04:58 AM  all    2.66    5.32    1.51    0.00    0.00    0.05    0.00    0.00    0.00   90.46
02:04:59 AM  all    3.99    5.51    1.92    0.00    0.00    0.05    0.00    0.00    0.00   88.54
02:05:00 AM  all    3.32    5.64    1.46    0.05    0.00    0.10    0.00    0.00    0.00   89.43
02:05:01 AM  all    2.57    5.44    1.21    0.05    0.00    0.05    0.00    0.00    0.00   90.69
02:05:02 AM  all    2.76    5.38    1.41    0.10    0.00    0.10    0.00    0.00    0.00   90.25
02:05:03 AM  all    2.12    5.70    1.11    0.00    0.00    0.10    0.00    0.00    0.00   90.97
02:05:04 AM  all    2.21    5.44    1.31    0.00    0.00    0.00    0.00    0.00    0.00   91.04
02:05:05 AM  all    2.22    5.45    1.21    0.00    0.00    0.05    0.00    0.00    0.00   91.07
02:05:06 AM  all    2.57    5.30    1.01    0.00    0.00    0.00    0.00    0.00    0.00   91.12
02:05:07 AM  all    2.71    5.33    1.11    0.10    0.00    0.20    0.00    0.00    0.00   90.55
02:05:08 AM  all    2.57    5.59    1.21    0.00    0.00    0.30    0.00    0.00    0.00   90.34
02:05:09 AM  all    4.19    5.60    1.01    0.00    0.00    0.05    0.00    0.00    0.00   89.15
02:05:10 AM  all    3.33    5.65    1.06    0.05    0.00    0.10    0.00    0.00    0.00   89.81
02:05:11 AM  all    2.97    5.59    1.06    0.00    0.00    0.20    0.00    0.00    0.00   90.18
02:05:12 AM  all    3.53    5.35    1.01    0.05    0.00    0.10    0.00    0.00    0.00   89.95
02:05:13 AM  all    2.17    5.39    1.31    0.05    0.00    0.10    0.00    0.00    0.00   90.98
02:05:14 AM  all    2.47    5.40    1.21    0.30    0.00    0.05    0.00    0.00    0.00   90.57
02:05:15 AM  all    2.51    5.47    1.10    0.00    0.00    0.20    0.00    0.00    0.00   90.72
02:05:16 AM  all    2.42    5.60    1.01    0.00    0.00    0.10    0.00    0.00    0.00   90.87
02:05:17 AM  all    2.28    5.21    0.96    0.00    0.00    0.20    0.00    0.00    0.00   91.35
02:05:18 AM  all    2.27    5.49    1.21    0.00    0.00    0.15    0.00    0.00    0.00   90.88
02:05:19 AM  all    2.77    5.19    1.36    0.00    0.00    0.15    0.00    0.00    0.00   90.52
02:05:20 AM  all    2.42    5.30    0.91    0.00    0.00    0.15    0.00    0.00    0.00   91.22
02:05:21 AM  all    2.57    5.28    1.21    0.05    0.00    0.10    0.00    0.00    0.00   90.79
02:05:22 AM  all    2.32    5.49    1.26    0.05    0.00    0.00    0.00    0.00    0.00   90.89
02:05:23 AM  all   17.57    0.00    1.20    0.05    0.00    0.00    0.00    0.00    0.00   81.18
02:05:24 AM  all   16.21    1.31    1.56    0.00    0.00    0.00    0.00    0.00    0.00   80.92
02:05:25 AM  all    3.98    3.48    0.96    0.00    0.00    0.00    0.00    0.00    0.00   91.59
02:05:26 AM  all    4.15    3.70    1.20    0.00    0.00    0.05    0.00    0.00    0.00   90.91
