Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

01:51:38 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:51:39 AM  all   16.26    0.00    0.75    1.61    0.00    0.10    0.00    0.00    0.00   81.28
01:51:40 AM  all   17.33    0.00    0.85    0.50    0.00    0.00    0.00    0.00    0.00   81.32
01:51:41 AM  all    3.16    0.00    0.50    0.80    0.00    0.10    0.00    0.00    0.00   95.43
01:51:42 AM  all    1.21    0.00    0.45    0.50    0.00    0.00    0.00    0.00    0.00   97.84
01:51:43 AM  all   17.39    0.00    1.10    0.10    0.00    0.00    0.00    0.00    0.00   81.40
01:51:44 AM  all   16.63    0.00    0.85    0.00    0.00    0.00    0.00    0.00    0.00   82.52
01:51:45 AM  all   15.90    2.87    1.16    0.45    0.00    0.05    0.00    0.00    0.00   79.57
01:51:46 AM  all    3.63    4.18    1.41    0.00    0.00    0.10    0.00    0.00    0.00   90.68
01:51:47 AM  all    3.12    4.37    1.51    0.00    0.00    0.00    0.00    0.00    0.00   91.00
01:51:48 AM  all    3.07    4.22    1.26    0.05    0.00    0.15    0.00    0.00    0.00   91.26
01:51:49 AM  all    3.02    4.44    1.26    0.05    0.00    0.05    0.00    0.00    0.00   91.18
01:51:50 AM  all    3.28    4.04    1.26    0.00    0.00    0.10    0.00    0.00    0.00   91.32
01:51:51 AM  all    3.12    4.12    1.36    0.00    0.00    0.10    0.00    0.00    0.00   91.30
01:51:52 AM  all    3.13    3.94    1.41    0.00    0.00    0.10    0.00    0.00    0.00   91.42
01:51:53 AM  all    3.43    4.09    1.41    0.00    0.00    0.15    0.00    0.00    0.00   90.92
01:51:54 AM  all    3.14    4.20    1.06    0.00    0.00    0.10    0.00    0.00    0.00   91.50
01:51:55 AM  all    3.56    4.01    1.40    0.05    0.00    0.10    0.00    0.00    0.00   90.87
