Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

01:54:21 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:54:22 AM  all   15.93    0.00    1.05    2.05    0.00    0.15    0.00    0.00    0.00   80.83
01:54:23 AM  all   17.09    0.00    0.70    0.35    0.00    0.00    0.00    0.00    0.00   81.85
01:54:24 AM  all    2.96    0.00    0.50    0.85    0.00    0.10    0.00    0.00    0.00   95.58
01:54:25 AM  all    1.10    0.00    0.35    0.30    0.00    0.00    0.00    0.00    0.00   98.24
01:54:26 AM  all   17.48    0.00    1.00    0.10    0.00    0.00    0.00    0.00    0.00   81.42
01:54:27 AM  all   16.62    0.00    0.85    0.00    0.00    0.05    0.00    0.00    0.00   82.47
01:54:28 AM  all   15.94    3.04    1.54    0.35    0.00    0.20    0.00    0.00    0.00   78.92
01:54:29 AM  all    3.26    4.17    1.31    0.00    0.00    0.20    0.00    0.00    0.00   91.06
01:54:30 AM  all    3.19    4.15    0.96    0.00    0.00    0.10    0.00    0.00    0.00   91.59
01:54:31 AM  all    3.98    3.98    1.06    0.00    0.00    0.05    0.00    0.00    0.00   90.93
01:54:32 AM  all    3.34    4.10    1.16    0.00    0.00    0.15    0.00    0.00    0.00   91.25
01:54:33 AM  all    3.10    4.05    1.75    0.00    0.00    0.20    0.00    0.00    0.00   90.89
01:54:34 AM  all    3.08    4.04    1.52    0.25    0.00    0.10    0.00    0.00    0.00   91.01
01:54:35 AM  all    2.58    4.35    1.06    0.00    0.00    0.10    0.00    0.00    0.00   91.90
01:54:36 AM  all    2.63    4.19    1.67    0.05    0.00    0.10    0.00    0.00    0.00   91.36
01:54:37 AM  all    3.07    4.28    1.31    0.10    0.00    0.15    0.00    0.00    0.00   91.09
01:54:38 AM  all    3.63    4.08    1.11    0.00    0.00    0.10    0.00    0.00    0.00   91.07
01:54:39 AM  all    3.22    4.38    1.01    0.00    0.00    0.10    0.00    0.00    0.00   91.29
01:54:40 AM  all    3.36    4.27    1.46    0.05    0.00    0.05    0.00    0.00    0.00   90.81
01:54:41 AM  all    3.07    4.13    1.21    0.00    0.00    0.15    0.00    0.00    0.00   91.43
01:54:42 AM  all    3.42    4.33    1.21    0.25    0.00    0.20    0.00    0.00    0.00   90.59
01:54:43 AM  all    3.24    4.30    0.96    0.05    0.00    0.10    0.00    0.00    0.00   91.35
01:54:44 AM  all    2.92    4.18    1.26    0.00    0.00    0.15    0.00    0.00    0.00   91.49
01:54:45 AM  all    3.53    4.39    1.26    0.00    0.00    0.05    0.00    0.00    0.00   90.77
01:54:46 AM  all    3.12    4.18    1.36    0.05    0.00    0.05    0.00    0.00    0.00   91.25
01:54:47 AM  all    3.16    4.21    1.25    0.00    0.00    0.35    0.00    0.00    0.00   91.02
01:54:48 AM  all    2.93    4.14    1.36    0.00    0.00    0.10    0.00    0.00    0.00   91.46
01:54:49 AM  all    3.07    4.33    1.31    0.00    0.00    0.15    0.00    0.00    0.00   91.13
01:54:50 AM  all    3.28    3.88    1.36    0.00    0.00    0.05    0.00    0.00    0.00   91.43
01:54:51 AM  all    3.29    4.25    1.16    0.00    0.00    0.10    0.00    0.00    0.00   91.20
01:54:52 AM  all    3.67    4.32    1.31    0.10    0.00    0.05    0.00    0.00    0.00   90.55
01:54:53 AM  all    2.97    4.12    1.46    0.00    0.00    0.15    0.00    0.00    0.00   91.30
01:54:54 AM  all    2.88    3.99    1.47    0.00    0.00    0.10    0.00    0.00    0.00   91.56
01:54:55 AM  all    3.33    4.19    1.06    0.05    0.00    0.10    0.00    0.00    0.00   91.27
