Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

02:05:47 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:05:48 AM  all   15.38    0.00    0.75    1.76    0.00    0.05    0.00    0.00    0.00   82.05
02:05:49 AM  all   17.73    0.00    0.85    0.35    0.00    0.05    0.00    0.00    0.00   81.02
02:05:50 AM  all    3.17    0.00    0.50    0.75    0.00    0.00    0.00    0.00    0.00   95.57
02:05:51 AM  all    0.75    0.00    0.35    0.35    0.00    0.00    0.00    0.00    0.00   98.54
02:05:52 AM  all   17.40    0.00    1.30    0.05    0.00    0.00    0.00    0.00    0.00   81.24
02:05:53 AM  all   16.71    0.00    0.70    0.05    0.00    0.00    0.00    0.00    0.00   82.54
02:05:54 AM  all   14.87    4.37    1.06    0.35    0.00    0.15    0.00    0.00    0.00   79.20
02:05:55 AM  all    2.67    5.23    1.36    0.05    0.00    0.05    0.00    0.00    0.00   90.64
02:05:56 AM  all    1.97    5.80    1.01    0.00    0.00    0.15    0.00    0.00    0.00   91.08
02:05:57 AM  all    2.12    5.60    1.01    0.00    0.00    0.05    0.00    0.00    0.00   91.23
02:05:58 AM  all    2.42    5.75    1.06    0.05    0.00    0.05    0.00    0.00    0.00   90.68
02:05:59 AM  all    2.07    5.35    1.21    0.00    0.00    0.20    0.00    0.00    0.00   91.17
02:06:00 AM  all    2.37    5.40    0.86    0.00    0.00    0.10    0.00    0.00    0.00   91.26
02:06:01 AM  all    3.23    5.29    0.96    0.00    0.00    0.10    0.00    0.00    0.00   90.42
02:06:02 AM  all    2.17    5.56    0.81    0.00    0.00    0.15    0.00    0.00    0.00   91.31
02:06:03 AM  all    2.41    5.47    1.16    0.05    0.00    0.10    0.00    0.00    0.00   90.81
02:06:04 AM  all    2.37    5.24    1.31    0.00    0.00    0.25    0.00    0.00    0.00   90.84
02:06:05 AM  all    2.41    5.32    1.51    0.00    0.00    0.00    0.00    0.00    0.00   90.76
02:06:06 AM  all    2.37    5.50    0.96    0.00    0.00    0.10    0.00    0.00    0.00   91.07
02:06:07 AM  all    2.52    5.44    1.21    0.05    0.00    0.05    0.00    0.00    0.00   90.73
02:06:08 AM  all    2.62    5.39    1.06    0.00    0.00    0.00    0.00    0.00    0.00   90.94
02:06:09 AM  all    3.93    5.34    1.21    0.00    0.00    0.05    0.00    0.00    0.00   89.47
02:06:10 AM  all    3.47    5.48    1.31    0.00    0.00    0.30    0.00    0.00    0.00   89.44
02:06:11 AM  all    3.17    5.78    0.95    0.00    0.00    0.15    0.00    0.00    0.00   89.95
02:06:12 AM  all    2.51    5.42    1.35    0.00    0.00    0.10    0.00    0.00    0.00   90.62
02:06:13 AM  all    1.92    5.46    1.16    0.05    0.00    0.20    0.00    0.00    0.00   91.20
02:06:14 AM  all    2.57    5.44    1.31    0.35    0.00    0.10    0.00    0.00    0.00   90.24
02:06:15 AM  all    1.92    5.35    1.31    0.00    0.00    0.05    0.00    0.00    0.00   91.36
02:06:16 AM  all    2.32    5.54    1.31    0.10    0.00    0.10    0.00    0.00    0.00   90.63
02:06:17 AM  all    2.27    5.20    1.26    0.00    0.00    0.05    0.00    0.00    0.00   91.22
02:06:18 AM  all    2.16    5.59    1.21    0.05    0.00    0.00    0.00    0.00    0.00   90.99
02:06:19 AM  all    3.01    5.68    1.16    0.00    0.00    0.10    0.00    0.00    0.00   90.06
02:06:20 AM  all    2.47    5.35    0.91    0.00    0.00    0.20    0.00    0.00    0.00   91.07
02:06:21 AM  all    2.42    5.64    0.91    0.00    0.00    0.10    0.00    0.00    0.00   90.94
02:06:22 AM  all    2.22    5.65    1.11    0.05    0.00    0.10    0.00    0.00    0.00   90.87
02:06:23 AM  all    2.46    5.23    1.21    0.05    0.00    0.00    0.00    0.00    0.00   91.05
02:06:24 AM  all   17.73    0.00    0.80    0.05    0.00    0.05    0.00    0.00    0.00   81.37
02:06:25 AM  all   16.51    1.70    1.65    0.10    0.00    0.00    0.00    0.00    0.00   80.04
02:06:26 AM  all    3.56    4.16    1.45    0.00    0.00    0.00    0.00    0.00    0.00   90.83
02:06:27 AM  all    3.61    4.01    1.25    0.00    0.00    0.10    0.00    0.00    0.00   91.02
02:06:28 AM  all    4.00    4.00    1.25    0.00    0.00    0.15    0.00    0.00    0.00   90.60
02:06:29 AM  all    3.17    3.88    1.56    0.00    0.00    0.15    0.00    0.00    0.00   91.24
02:06:30 AM  all    3.90    3.75    1.35    0.00    0.00    0.05    0.00    0.00    0.00   90.94
02:06:31 AM  all    4.64    3.83    1.36    0.05    0.00    0.15    0.00    0.00    0.00   89.96
02:06:32 AM  all    3.62    3.88    0.96    0.00    0.00    0.10    0.00    0.00    0.00   91.44
02:06:33 AM  all    3.61    4.12    1.10    0.05    0.00    0.05    0.00    0.00    0.00   91.06
02:06:34 AM  all    4.21    4.01    1.56    0.25    0.00    0.15    0.00    0.00    0.00   89.81
02:06:35 AM  all    4.47    3.92    1.16    0.00    0.00    0.05    0.00    0.00    0.00   90.40
02:06:36 AM  all    3.75    3.90    1.40    0.00    0.00    0.10    0.00    0.00    0.00   90.85
02:06:37 AM  all    4.10    3.70    1.45    0.00    0.00    0.20    0.00    0.00    0.00   90.56
02:06:38 AM  all    4.52    3.72    1.31    0.00    0.00    0.10    0.00    0.00    0.00   90.36
02:06:39 AM  all    4.65    4.00    1.50    0.00    0.00    0.00    0.00    0.00    0.00   89.86
02:06:40 AM  all    3.87    3.97    1.31    0.05    0.00    0.05    0.00    0.00    0.00   90.75
02:06:41 AM  all    5.10    3.65    1.25    0.00    0.00    0.25    0.00    0.00    0.00   89.74
02:06:42 AM  all    3.97    4.07    1.06    0.00    0.00    0.05    0.00    0.00    0.00   90.85
02:06:43 AM  all    4.88    3.63    1.26    0.15    0.00    0.00    0.00    0.00    0.00   90.08
