Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

02:12:34 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:12:35 AM  all   15.58    0.00    1.00    1.90    0.00    0.10    0.00    0.00    0.00   81.41
02:12:36 AM  all   16.96    0.00    0.70    0.40    0.00    0.00    0.00    0.00    0.00   81.93
02:12:37 AM  all    3.06    0.00    0.85    0.90    0.00    0.05    0.00    0.00    0.00   95.14
02:12:38 AM  all    0.95    0.00    0.45    0.30    0.00    0.00    0.00    0.00    0.00   98.29
02:12:39 AM  all   16.98    0.00    0.95    0.15    0.00    0.10    0.00    0.00    0.00   81.81
02:12:40 AM  all   17.20    0.00    0.70    0.00    0.00    0.00    0.00    0.00    0.00   82.09
02:12:41 AM  all   15.18    3.12    1.16    0.45    0.00    0.05    0.00    0.00    0.00   80.04
02:12:42 AM  all    2.11    5.83    1.11    0.00    0.00    0.15    0.00    0.00    0.00   90.80
02:12:43 AM  all    2.01    5.74    1.21    0.15    0.00    0.00    0.00    0.00    0.00   90.89
02:12:44 AM  all    2.46    5.33    1.26    0.00    0.00    0.15    0.00    0.00    0.00   90.80
02:12:45 AM  all    1.97    5.67    1.11    0.00    0.00    0.05    0.00    0.00    0.00   91.19
02:12:46 AM  all    2.37    5.34    1.46    0.30    0.00    0.10    0.00    0.00    0.00   90.42
02:12:47 AM  all    2.57    5.54    1.06    0.00    0.00    0.10    0.00    0.00    0.00   90.74
02:12:48 AM  all    2.57    5.53    0.91    0.00    0.00    0.05    0.00    0.00    0.00   90.95
02:12:49 AM  all    2.16    5.39    1.51    0.00    0.00    0.15    0.00    0.00    0.00   90.79
02:12:50 AM  all    2.72    5.55    1.06    0.05    0.00    0.00    0.00    0.00    0.00   90.62
02:12:51 AM  all    1.92    5.76    1.16    0.00    0.00    0.10    0.00    0.00    0.00   91.06
02:12:52 AM  all    2.17    5.46    1.11    0.00    0.00    0.05    0.00    0.00    0.00   91.21
02:12:53 AM  all    2.21    5.74    0.91    0.00    0.00    0.15    0.00    0.00    0.00   90.99
02:12:54 AM  all    2.17    5.50    1.06    0.00    0.00    0.15    0.00    0.00    0.00   91.12
02:12:55 AM  all    2.57    5.39    0.96    0.00    0.00    0.00    0.00    0.00    0.00   91.08
02:12:56 AM  all    2.22    5.40    1.36    0.00    0.00    0.05    0.00    0.00    0.00   90.97
02:12:57 AM  all    1.97    5.41    1.37    0.00    0.00    0.05    0.00    0.00    0.00   91.20
02:12:58 AM  all    2.37    5.60    1.01    0.00    0.00    0.00    0.00    0.00    0.00   91.02
02:12:59 AM  all    3.07    5.54    1.01    0.05    0.00    0.10    0.00    0.00    0.00   90.24
02:13:00 AM  all    2.57    5.35    1.01    0.05    0.00    0.10    0.00    0.00    0.00   90.92
02:13:01 AM  all    2.22    5.35    1.11    0.00    0.00    0.10    0.00    0.00    0.00   91.22
02:13:02 AM  all    2.07    5.31    1.37    0.00    0.00    0.15    0.00    0.00    0.00   91.10
02:13:03 AM  all    2.22    5.29    1.31    0.00    0.00    0.15    0.00    0.00    0.00   91.03
02:13:04 AM  all    2.21    5.68    1.21    0.00    0.00    0.10    0.00    0.00    0.00   90.79
02:13:05 AM  all    1.98    5.47    1.01    0.10    0.00    0.05    0.00    0.00    0.00   91.38
02:13:06 AM  all    2.32    5.74    0.91    0.00    0.00    0.05    0.00    0.00    0.00   90.99
02:13:07 AM  all    2.93    5.31    1.16    0.00    0.00    0.05    0.00    0.00    0.00   90.55
02:13:08 AM  all   15.41    5.24    2.11    0.25    0.00    0.15    0.00    0.00    0.00   76.84
02:13:09 AM  all    3.07    5.39    1.01    0.00    0.00    0.00    0.00    0.00    0.00   90.53
02:13:10 AM  all    3.12    5.70    1.06    0.05    0.00    0.10    0.00    0.00    0.00   89.97
