Linux 5.15.0-140-generic (node7) 	06/08/2025 	_x86_64_	(20 CPU)

01:13:26 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:13:27 AM  all   15.80    0.00    0.80    1.50    0.00    0.10    0.00    0.00    0.00   81.80
01:13:28 AM  all   17.28    0.00    0.85    0.40    0.00    0.00    0.00    0.00    0.00   81.46
01:13:29 AM  all    4.12    0.00    0.75    0.65    0.00    0.00    0.00    0.00    0.00   94.48
01:13:30 AM  all    1.40    0.00    0.65    0.35    0.00    0.00    0.00    0.00    0.00   97.60
01:13:31 AM  all   28.91    0.00    2.50    0.00    0.00    0.05    0.00    0.00    0.00   68.55
01:13:32 AM  all   94.39    0.00    5.61    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:13:33 AM  all   93.20    0.00    6.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:13:34 AM  all   93.05    0.00    6.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:13:35 AM  all   93.85    0.00    6.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:13:36 AM  all   91.61    0.00    8.39    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:13:37 AM  all   91.14    0.00    8.86    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:13:38 AM  all   71.96    0.00    7.73    0.00    0.00    0.00    0.00    0.00    0.00   20.31
01:13:39 AM  all   17.75    0.00    4.21    0.00    0.00    0.00    0.00    0.00    0.00   78.03
01:13:40 AM  all   17.68    0.00    4.25    0.00    0.00    0.00    0.00    0.00    0.00   78.07
01:13:41 AM  all   17.44    0.00    3.87    0.00    0.00    0.00    0.00    0.00    0.00   78.69
01:13:42 AM  all   16.57    0.00    4.41    0.00    0.00    0.00    0.00    0.00    0.00   79.02
01:13:43 AM  all   17.14    0.00    4.43    0.00    0.00    0.30    0.00    0.00    0.00   78.13
01:13:44 AM  all   17.48    0.00    4.45    0.00    0.00    0.30    0.00    0.00    0.00   77.77
01:13:45 AM  all   17.55    0.00    4.75    0.00    0.00    0.25    0.00    0.00    0.00   77.45
01:13:46 AM  all   18.30    0.00    4.20    0.00    0.00    0.25    0.00    0.00    0.00   77.25
01:13:47 AM  all   18.56    0.00    5.00    0.00    0.00    0.15    0.00    0.00    0.00   76.29
01:13:48 AM  all   20.74    0.00    4.61    0.00    0.00    0.20    0.00    0.00    0.00   74.45
01:13:49 AM  all   22.53    0.00    5.04    0.00    0.00    0.25    0.00    0.00    0.00   72.18
01:13:50 AM  all    4.61    0.00    1.25    0.00    0.00    0.00    0.00    0.00    0.00   94.14
01:13:51 AM  all    0.25    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.45
01:13:52 AM  all    0.20    0.00    0.45    0.00    0.00    0.00    0.00    0.00    0.00   99.35
01:13:53 AM  all    0.30    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.40
01:13:54 AM  all   37.54    0.00    1.45    0.00    0.00    0.30    0.00    0.00    0.00   60.71
01:13:55 AM  all   74.14    0.00    2.28    0.00    0.00    0.46    0.00    0.00    0.00   23.13
01:13:56 AM  all   77.28    0.00    3.02    0.00    0.00    0.26    0.00    0.00    0.00   19.45
01:13:57 AM  all   72.12    0.00    2.28    0.00    0.00    0.41    0.00    0.00    0.00   25.18
01:13:58 AM  all   72.22    0.00    1.79    0.00    0.00    0.41    0.00    0.00    0.00   25.58
01:13:59 AM  all   75.65    0.00    2.85    0.00    0.00    0.31    0.00    0.00    0.00   21.19
01:14:00 AM  all   76.85    0.00    2.57    0.00    0.00    0.62    0.00    0.00    0.00   19.97
01:14:01 AM  all   74.23    0.00    2.03    0.00    0.00    0.31    0.00    0.00    0.00   23.42
01:14:02 AM  all   70.14    0.00    3.06    0.00    0.00    0.56    0.00    0.00    0.00   26.24
01:14:03 AM  all   69.36    0.00    2.90    0.00    0.00    0.46    0.00    0.00    0.00   27.29
01:14:04 AM  all   76.98    0.00    2.36    0.00    0.00    0.26    0.00    0.00    0.00   20.40
01:14:05 AM  all   75.34    0.00    2.44    0.00    0.00    0.71    0.00    0.00    0.00   21.50
01:14:06 AM  all   70.69    0.00    2.48    0.00    0.00    0.57    0.00    0.00    0.00   26.26
01:14:07 AM  all   73.06    0.00    2.33    0.00    0.00    0.26    0.00    0.00    0.00   24.35
01:14:08 AM  all   80.35    0.00    2.47    0.00    0.00    0.21    0.00    0.00    0.00   16.98
01:14:09 AM  all   74.61    0.00    2.24    0.00    0.00    0.31    0.00    0.00    0.00   22.84
01:14:10 AM  all   71.99    0.00    2.45    0.00    0.00    0.41    0.00    0.00    0.00   25.15
01:14:11 AM  all   72.14    0.00    2.64    0.00    0.00    0.36    0.00    0.00    0.00   24.86
01:14:12 AM  all   78.76    0.00    2.28    0.00    0.00    0.61    0.00    0.00    0.00   18.35
01:14:13 AM  all   75.24    0.00    2.27    0.00    0.00    0.20    0.00    0.00    0.00   22.28
01:14:14 AM  all   73.03    0.00    2.46    0.00    0.00    0.31    0.00    0.00    0.00   24.21
01:14:15 AM  all   69.53    0.00    2.43    0.00    0.00    0.46    0.00    0.00    0.00   27.58
01:14:16 AM  all   78.90    0.00    2.19    0.00    0.00    0.51    0.00    0.00    0.00   18.40
01:14:17 AM  all   75.92    0.00    2.60    0.00    0.00    0.41    0.00    0.00    0.00   21.07
01:14:18 AM  all   70.72    0.00    2.47    0.00    0.00    0.46    0.00    0.00    0.00   26.35
01:14:19 AM  all   72.36    0.00    2.47    0.00    0.00    0.41    0.00    0.00    0.00   24.76
01:14:20 AM  all   72.69    0.00    2.24    0.00    0.00    0.31    0.00    0.00    0.00   24.76
01:14:21 AM  all   77.66    0.00    2.18    0.00    0.00    0.46    0.00    0.00    0.00   19.70
01:14:22 AM  all   76.34    0.00    2.40    0.00    0.00    0.41    0.00    0.00    0.00   20.86
01:14:23 AM  all   71.01    0.00    2.27    0.00    0.00    0.36    0.00    0.00    0.00   26.36
01:14:24 AM  all   71.20    0.00    3.84    0.00    0.00    0.31    0.00    0.00    0.00   24.65
01:14:25 AM  all   97.40    0.00    0.95    0.00    0.00    0.00    0.00    0.00    0.00    1.65
01:14:26 AM  all   63.60    0.00    8.39    0.05    0.00    0.05    0.00    0.00    0.00   27.91
01:14:27 AM  all   10.29    0.00    1.10    0.10    0.00    0.00    0.00    0.00    0.00   88.51
01:14:28 AM  all    5.42    0.00    0.70    0.00    0.00    0.00    0.00    0.00    0.00   93.88
01:14:29 AM  all    5.54    0.00    0.95    0.00    0.00    0.00    0.00    0.00    0.00   93.51
01:14:30 AM  all    5.61    0.00    0.40    0.00    0.00    0.10    0.00    0.00    0.00   93.89
01:14:31 AM  all    5.60    0.00    0.85    0.00    0.00    0.00    0.00    0.00    0.00   93.55
01:14:32 AM  all    5.71    0.00    0.45    0.00    0.00    0.05    0.00    0.00    0.00   93.79
01:14:33 AM  all    5.42    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.83
01:14:34 AM  all    5.59    0.00    0.95    0.00    0.00    0.05    0.00    0.00    0.00   93.41
01:14:35 AM  all    5.25    0.00    1.05    0.00    0.00    0.05    0.00    0.00    0.00   93.65
01:14:36 AM  all    5.22    0.00    0.55    0.00    0.00    0.05    0.00    0.00    0.00   94.18
01:14:37 AM  all    5.59    0.00    1.05    0.00    0.00    0.10    0.00    0.00    0.00   93.26
01:14:38 AM  all    5.17    0.00    0.75    0.00    0.00    0.10    0.00    0.00    0.00   93.98
01:14:39 AM  all    9.52    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.48
01:14:40 AM  all    5.75    0.00    1.70    0.00    0.00    0.00    0.00    0.00    0.00   92.55
01:14:41 AM  all    5.75    0.00    0.55    0.00    0.00    0.10    0.00    0.00    0.00   93.60
01:14:42 AM  all    5.50    0.00    0.65    0.00    0.00    0.05    0.00    0.00    0.00   93.80
01:14:43 AM  all    5.68    0.00    1.20    0.00    0.00    0.05    0.00    0.00    0.00   93.08
01:14:44 AM  all    5.44    0.00    0.75    0.00    0.00    0.20    0.00    0.00    0.00   93.61
01:14:45 AM  all    5.30    0.00    0.80    0.00    0.00    0.05    0.00    0.00    0.00   93.85
01:14:46 AM  all    5.69    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   93.31
01:14:47 AM  all    5.80    0.00    0.65    0.00    0.00    0.00    0.00    0.00    0.00   93.55
01:14:48 AM  all    5.36    0.00    0.70    0.00    0.00    0.00    0.00    0.00    0.00   93.94
01:14:49 AM  all    5.44    0.00    1.30    0.00    0.00    0.05    0.00    0.00    0.00   93.22
01:14:50 AM  all    5.79    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   93.62
01:14:51 AM  all    5.32    0.00    0.65    0.00    0.00    0.15    0.00    0.00    0.00   93.88
01:14:52 AM  all    5.97    0.00    0.75    0.00    0.00    0.05    0.00    0.00    0.00   93.23
01:14:53 AM  all    5.40    0.00    0.80    0.00    0.00    0.05    0.00    0.00    0.00   93.75
01:14:54 AM  all    5.35    0.00    0.90    0.00    0.00    0.05    0.00    0.00    0.00   93.70
01:14:55 AM  all    5.65    0.00    0.85    0.00    0.00    0.00    0.00    0.00    0.00   93.50
01:14:56 AM  all    5.70    0.00    0.75    0.00    0.00    0.05    0.00    0.00    0.00   93.50
01:14:57 AM  all    5.62    0.00    1.09    0.00    0.00    0.00    0.00    0.00    0.00   93.29
01:14:58 AM  all    5.96    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.29
01:14:59 AM  all    5.64    0.00    0.90    0.00    0.00    0.00    0.00    0.00    0.00   93.47
01:15:00 AM  all    5.54    0.00    0.95    0.00    0.00    0.00    0.00    0.00    0.00   93.51
01:15:01 AM  all    5.79    0.00    0.85    0.00    0.00    0.00    0.00    0.00    0.00   93.36
01:15:02 AM  all    5.88    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   93.32
01:15:03 AM  all    5.54    0.00    0.95    0.00    0.00    0.10    0.00    0.00    0.00   93.42
01:15:04 AM  all    8.88    0.00    0.80    0.00    0.00    0.10    0.00    0.00    0.00   90.22
01:15:05 AM  all    8.01    0.00    1.19    0.00    0.00    0.10    0.00    0.00    0.00   90.70
01:15:06 AM  all    5.04    0.00    0.95    0.00    0.00    0.10    0.00    0.00    0.00   93.91
