Linux 5.15.0-140-generic (node7) 	06/08/2025 	_x86_64_	(20 CPU)

12:38:29 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:38:30 AM  all   15.57    0.00    1.00    1.80    0.00    0.10    0.00    0.00    0.00   81.52
12:38:31 AM  all   16.87    0.00    1.00    0.75    0.00    0.05    0.00    0.00    0.00   81.33
12:38:32 AM  all    4.16    0.00    0.85    0.50    0.00    0.00    0.00    0.00    0.00   94.48
12:38:33 AM  all    1.15    0.00    0.45    0.45    0.00    0.00    0.00    0.00    0.00   97.95
12:38:34 AM  all   18.19    0.00    1.70    0.00    0.00    0.00    0.00    0.00    0.00   80.11
12:38:35 AM  all   34.80    0.00    3.15    0.00    0.00    0.00    0.00    0.00    0.00   62.04
12:38:36 AM  all    2.30    0.00    0.90    0.05    0.00    0.05    0.00    0.00    0.00   96.70
12:38:37 AM  all    0.60    0.00    0.45    0.00    0.00    0.00    0.00    0.00    0.00   98.95
12:38:38 AM  all    1.00    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00   98.65
12:38:39 AM  all   20.46    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   78.54
12:38:40 AM  all   20.43    0.00    0.85    0.00    0.00    0.40    0.00    0.00    0.00   78.31
12:38:41 AM  all   24.22    0.00    0.75    0.00    0.00    0.15    0.00    0.00    0.00   74.87
12:38:42 AM  all   20.20    0.00    0.90    0.00    0.00    0.25    0.00    0.00    0.00   78.65
12:38:43 AM  all   19.89    0.00    1.41    0.00    0.00    0.00    0.00    0.00    0.00   78.70
12:38:44 AM  all   20.38    0.00    0.95    0.00    0.00    0.20    0.00    0.00    0.00   78.47
12:38:45 AM  all   20.34    0.00    0.90    0.00    0.00    0.00    0.00    0.00    0.00   78.75
12:38:46 AM  all   20.62    0.00    0.85    0.00    0.00    0.10    0.00    0.00    0.00   78.42
12:38:47 AM  all   24.10    0.00    1.15    0.00    0.00    0.30    0.00    0.00    0.00   74.45
12:38:48 AM  all   20.20    0.00    0.95    0.00    0.00    0.20    0.00    0.00    0.00   78.65
12:38:49 AM  all   20.30    0.00    1.11    0.00    0.00    0.15    0.00    0.00    0.00   78.44
12:38:50 AM  all   20.01    0.00    1.15    0.00    0.00    0.20    0.00    0.00    0.00   78.64
12:38:51 AM  all   20.32    0.00    0.70    0.00    0.00    0.20    0.00    0.00    0.00   78.78
12:38:52 AM  all   23.01    0.00    1.20    0.00    0.00    0.25    0.00    0.00    0.00   75.54
12:38:53 AM  all   20.61    0.00    1.10    0.00    0.00    0.40    0.00    0.00    0.00   77.89
12:38:54 AM  all   20.32    0.00    0.95    0.00    0.00    0.20    0.00    0.00    0.00   78.53
12:38:55 AM  all   19.94    0.00    1.31    0.00    0.00    0.15    0.00    0.00    0.00   78.60
12:38:56 AM  all   20.26    0.00    0.70    0.00    0.00    0.40    0.00    0.00    0.00   78.64
12:38:57 AM  all   20.38    0.00    1.00    0.00    0.00    0.10    0.00    0.00    0.00   78.52
12:38:58 AM  all   23.79    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   74.80
12:38:59 AM  all   20.13    0.00    1.15    0.00    0.00    0.25    0.00    0.00    0.00   78.47
12:39:00 AM  all   20.13    0.00    0.75    0.00    0.00    0.30    0.00    0.00    0.00   78.82
12:39:01 AM  all   20.29    0.00    1.16    0.00    0.00    0.10    0.00    0.00    0.00   78.45
12:39:02 AM  all   19.91    0.00    1.21    0.00    0.00    0.15    0.00    0.00    0.00   78.73
12:39:03 AM  all   20.17    0.00    0.90    0.00    0.00    0.10    0.00    0.00    0.00   78.83
12:39:04 AM  all   24.37    0.00    1.00    0.00    0.00    0.25    0.00    0.00    0.00   74.37
12:39:05 AM  all   21.13    0.00    1.20    0.00    0.00    0.25    0.00    0.00    0.00   77.42
12:39:06 AM  all   20.40    0.00    0.90    0.00    0.00    0.10    0.00    0.00    0.00   78.60
12:39:07 AM  all   20.08    0.00    1.35    0.00    0.00    0.35    0.00    0.00    0.00   78.22
12:39:08 AM  all   20.45    0.00    0.90    0.00    0.00    0.10    0.00    0.00    0.00   78.55
12:39:09 AM  all   21.36    0.00    1.46    0.10    0.00    0.00    0.00    0.00    0.00   77.09
12:39:10 AM  all    4.90    0.00    1.30    0.05    0.00    0.00    0.00    0.00    0.00   93.75
12:39:11 AM  all    5.46    0.00    0.65    0.00    0.00    0.05    0.00    0.00    0.00   93.84
12:39:12 AM  all    5.51    0.00    0.80    0.00    0.00    0.05    0.00    0.00    0.00   93.64
12:39:13 AM  all    5.48    0.00    1.25    0.00    0.00    0.00    0.00    0.00    0.00   93.27
12:39:14 AM  all    9.20    0.00    0.85    0.00    0.00    0.05    0.00    0.00    0.00   89.91
12:39:15 AM  all    5.36    0.00    0.85    0.00    0.00    0.00    0.00    0.00    0.00   93.79
12:39:16 AM  all    5.58    0.00    1.00    0.00    0.00    0.10    0.00    0.00    0.00   93.32
12:39:17 AM  all    5.54    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   93.66
12:39:18 AM  all    5.60    0.00    0.65    0.00    0.00    0.05    0.00    0.00    0.00   93.70
12:39:19 AM  all    5.54    0.00    1.15    0.00    0.00    0.00    0.00    0.00    0.00   93.31
12:39:20 AM  all    5.16    0.00    1.00    0.00    0.00    0.05    0.00    0.00    0.00   93.79
12:39:21 AM  all    5.39    0.00    0.90    0.00    0.00    0.05    0.00    0.00    0.00   93.66
12:39:22 AM  all    5.65    0.00    0.70    0.00    0.00    0.05    0.00    0.00    0.00   93.60
12:39:23 AM  all    5.30    0.00    0.80    0.00    0.00    0.10    0.00    0.00    0.00   93.80
12:39:24 AM  all    5.67    0.00    0.95    0.00    0.00    0.05    0.00    0.00    0.00   93.33
12:39:25 AM  all    5.61    0.00    0.70    0.00    0.00    0.10    0.00    0.00    0.00   93.59
12:39:26 AM  all    5.64    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.62
12:39:27 AM  all    5.55    0.00    0.70    0.00    0.00    0.10    0.00    0.00    0.00   93.65
12:39:28 AM  all    5.54    0.00    1.10    0.00    0.00    0.00    0.00    0.00    0.00   93.36
12:39:29 AM  all    5.59    0.00    0.95    0.00    0.00    0.00    0.00    0.00    0.00   93.47
12:39:30 AM  all    5.42    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   94.18
12:39:31 AM  all    5.55    0.00    0.90    0.00    0.00    0.05    0.00    0.00    0.00   93.50
12:39:32 AM  all    5.54    0.00    0.70    0.00    0.00    0.05    0.00    0.00    0.00   93.71
12:39:33 AM  all    5.46    0.00    0.65    0.00    0.00    0.05    0.00    0.00    0.00   93.83
12:39:34 AM  all    5.73    0.00    0.95    0.00    0.00    0.05    0.00    0.00    0.00   93.27
12:39:35 AM  all    5.69    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   93.51
12:39:36 AM  all    5.49    0.00    0.85    0.00    0.00    0.00    0.00    0.00    0.00   93.66
12:39:37 AM  all    5.88    0.00    0.95    0.00    0.00    0.00    0.00    0.00    0.00   93.18
12:39:38 AM  all    5.84    0.00    0.65    0.00    0.00    0.05    0.00    0.00    0.00   93.47
12:39:39 AM  all    5.85    0.00    1.09    0.00    0.00    0.05    0.00    0.00    0.00   93.01
12:39:40 AM  all    5.47    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   94.03
12:39:41 AM  all    5.70    0.00    1.10    0.00    0.00    0.10    0.00    0.00    0.00   93.10
12:39:42 AM  all    8.62    0.00    0.75    0.00    0.00    0.15    0.00    0.00    0.00   90.48
12:39:43 AM  all    5.49    0.00    0.85    0.00    0.00    0.05    0.00    0.00    0.00   93.61
12:39:44 AM  all    5.76    0.00    1.29    0.00    0.00    0.00    0.00    0.00    0.00   92.95
12:39:45 AM  all    5.79    0.00    0.65    0.00    0.00    0.05    0.00    0.00    0.00   93.51
12:39:46 AM  all    5.59    0.00    0.90    0.00    0.00    0.00    0.00    0.00    0.00   93.51
12:39:47 AM  all    5.83    0.00    0.95    0.00    0.00    0.05    0.00    0.00    0.00   93.17
12:39:48 AM  all    5.59    0.00    0.85    0.00    0.00    0.05    0.00    0.00    0.00   93.51
12:39:49 AM  all    5.22    0.00    0.70    0.00    0.00    0.00    0.00    0.00    0.00   94.08
