Linux 5.15.0-140-generic (node7) 	06/08/2025 	_x86_64_	(20 CPU)

01:07:08 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:07:09 AM  all   16.89    0.00    1.15    1.40    0.00    0.05    0.00    0.00    0.00   80.50
01:07:10 AM  all   17.59    0.00    1.00    0.35    0.00    0.00    0.00    0.00    0.00   81.06
01:07:11 AM  all    3.80    0.00    1.00    0.75    0.00    0.00    0.00    0.00    0.00   94.45
01:07:12 AM  all    1.26    0.00    0.70    0.30    0.00    0.05    0.00    0.00    0.00   97.69
01:07:13 AM  all   29.99    0.00    2.95    0.00    0.00    0.00    0.00    0.00    0.00   67.07
01:07:14 AM  all   94.35    0.00    5.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:07:15 AM  all   95.55    0.00    4.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:07:16 AM  all   90.54    0.00    9.46    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:07:17 AM  all   59.30    0.00    6.95    0.00    0.00    0.00    0.00    0.00    0.00   33.75
01:07:18 AM  all   19.06    0.00    4.59    0.00    0.00    0.00    0.00    0.00    0.00   76.35
01:07:19 AM  all   17.65    0.00    4.30    0.00    0.00    0.00    0.00    0.00    0.00   78.05
01:07:20 AM  all   20.40    0.00    4.50    0.00    0.00    0.00    0.00    0.00    0.00   75.10
01:07:21 AM  all   20.24    0.00    4.46    0.00    0.00    0.00    0.00    0.00    0.00   75.30
01:07:22 AM  all    5.95    0.00    1.40    0.00    0.00    0.00    0.00    0.00    0.00   92.65
01:07:23 AM  all    0.30    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.45
01:07:24 AM  all   22.14    0.00    0.80    0.00    0.00    0.15    0.00    0.00    0.00   76.91
01:07:25 AM  all   78.38    0.00    2.04    0.00    0.00    0.36    0.00    0.00    0.00   19.22
01:07:26 AM  all   70.86    0.00    3.24    0.00    0.00    0.46    0.00    0.00    0.00   25.44
01:07:27 AM  all   78.18    0.00    1.84    0.00    0.00    0.56    0.00    0.00    0.00   19.42
01:07:28 AM  all   74.56    0.00    2.41    0.00    0.00    0.21    0.00    0.00    0.00   22.82
01:07:29 AM  all   71.46    0.00    2.25    0.00    0.00    0.15    0.00    0.00    0.00   26.14
01:07:30 AM  all   75.81    0.00    2.60    0.00    0.00    0.41    0.00    0.00    0.00   21.18
