Linux 5.15.0-140-generic (node7) 	06/08/2025 	_x86_64_	(20 CPU)

12:26:36 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:26:37 AM  all   15.88    0.00    1.19    1.74    0.00    0.10    0.00    0.00    0.00   81.09
12:26:38 AM  all   16.76    0.00    0.86    0.45    0.00    0.00    0.00    0.00    0.00   81.93
12:26:39 AM  all    3.97    0.00    1.00    0.70    0.00    0.00    0.00    0.00    0.00   94.32
12:26:40 AM  all    1.20    0.00    0.65    0.35    0.00    0.00    0.00    0.00    0.00   97.80
12:26:41 AM  all   17.49    0.00    1.25    0.00    0.00    0.00    0.00    0.00    0.00   81.26
12:26:42 AM  all   17.18    0.00    1.05    0.00    0.00    0.00    0.00    0.00    0.00   81.77
12:26:43 AM  all    5.12    0.00    0.65    0.05    0.00    0.05    0.00    0.00    0.00   94.13
12:26:44 AM  all    5.17    0.00    0.70    0.00    0.00    0.00    0.00    0.00    0.00   94.13
12:26:45 AM  all    5.30    0.00    0.70    0.00    0.00    0.10    0.00    0.00    0.00   93.90
12:26:46 AM  all    5.21    0.00    0.50    0.00    0.00    0.10    0.00    0.00    0.00   94.19
12:26:47 AM  all    5.26    0.00    0.70    0.00    0.00    0.05    0.00    0.00    0.00   93.99
12:26:48 AM  all    5.06    0.00    1.00    0.00    0.00    0.05    0.00    0.00    0.00   93.89
12:26:49 AM  all    5.26    0.00    0.40    0.00    0.00    0.05    0.00    0.00    0.00   94.29
12:26:50 AM  all    7.39    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   92.01
12:26:51 AM  all    6.66    0.00    0.65    0.00    0.00    0.00    0.00    0.00    0.00   92.69
12:26:52 AM  all    5.32    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   94.38
12:26:53 AM  all    5.02    0.00    0.65    0.00    0.00    0.05    0.00    0.00    0.00   94.27
12:26:54 AM  all    5.51    0.00    0.55    0.00    0.00    0.00    0.00    0.00    0.00   93.93
12:26:55 AM  all    5.15    0.00    0.65    0.00    0.00    0.05    0.00    0.00    0.00   94.15
12:26:56 AM  all    5.01    0.00    0.60    0.00    0.00    0.15    0.00    0.00    0.00   94.24
12:26:57 AM  all    5.27    0.00    0.65    0.00    0.00    0.10    0.00    0.00    0.00   93.98
12:26:58 AM  all    5.45    0.00    0.45    0.00    0.00    0.05    0.00    0.00    0.00   94.05
12:26:59 AM  all    5.07    0.00    0.65    0.00    0.00    0.05    0.00    0.00    0.00   94.23
12:27:00 AM  all    5.22    0.00    0.60    0.00    0.00    0.05    0.00    0.00    0.00   94.13
12:27:01 AM  all    5.26    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   94.14
12:27:02 AM  all    5.13    0.00    0.45    0.00    0.00    0.00    0.00    0.00    0.00   94.42
12:27:03 AM  all    5.36    0.00    0.55    0.00    0.00    0.10    0.00    0.00    0.00   93.99
12:27:04 AM  all    5.07    0.00    0.60    0.00    0.00    0.05    0.00    0.00    0.00   94.28
12:27:05 AM  all    6.12    0.00    0.60    0.00    0.00    0.05    0.00    0.00    0.00   93.23
