Linux 5.15.0-140-generic (node7) 	06/08/2025 	_x86_64_	(20 CPU)

12:51:12 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:51:13 AM  all   15.79    0.00    1.05    1.79    0.00    0.10    0.00    0.00    0.00   81.27
12:51:14 AM  all   17.10    0.00    1.00    0.55    0.00    0.05    0.00    0.00    0.00   81.30
12:51:15 AM  all    4.07    0.00    0.65    0.75    0.00    0.00    0.00    0.00    0.00   94.53
12:51:16 AM  all    0.95    0.00    0.70    0.35    0.00    0.05    0.00    0.00    0.00   97.95
12:51:17 AM  all   22.90    0.00    2.20    0.00    0.00    0.00    0.00    0.00    0.00   74.90
12:51:18 AM  all   86.76    0.00    5.60    0.00    0.00    0.00    0.00    0.00    0.00    7.65
12:51:19 AM  all   21.13    0.00    4.70    0.00    0.00    0.30    0.00    0.00    0.00   73.88
12:51:20 AM  all    9.46    0.00    2.25    0.00    0.00    0.15    0.00    0.00    0.00   88.14
12:51:21 AM  all    0.30    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.30
12:51:22 AM  all    0.30    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.40
12:51:23 AM  all    0.25    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.45
12:51:24 AM  all    0.25    0.00    0.55    0.00    0.00    0.00    0.00    0.00    0.00   99.20
12:51:25 AM  all    0.20    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.55
12:51:26 AM  all    0.30    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.30
12:51:27 AM  all    2.10    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   97.30
12:51:28 AM  all   72.21    0.00    2.67    0.00    0.00    0.55    0.00    0.00    0.00   24.57
12:51:29 AM  all   71.78    0.00    2.28    0.00    0.00    0.51    0.00    0.00    0.00   25.43
12:51:30 AM  all   72.30    0.00    2.25    0.00    0.00    0.56    0.00    0.00    0.00   24.88
12:51:31 AM  all   71.74    0.00    2.58    0.00    0.00    0.40    0.00    0.00    0.00   25.28
12:51:32 AM  all   72.14    0.00    2.27    0.00    0.00    0.65    0.00    0.00    0.00   24.94
