Linux 5.15.0-140-generic (node7) 	06/08/2025 	_x86_64_	(20 CPU)

12:35:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:35:49 AM  all   15.71    0.00    1.00    1.75    0.00    0.10    0.00    0.00    0.00   81.44
12:35:50 AM  all   17.40    0.00    0.75    0.40    0.00    0.00    0.00    0.00    0.00   81.45
12:35:51 AM  all    4.11    0.00    0.75    0.65    0.00    0.05    0.00    0.00    0.00   94.44
12:35:52 AM  all    1.10    0.00    0.70    0.40    0.00    0.05    0.00    0.00    0.00   97.75
12:35:53 AM  all   19.30    0.00    1.35    0.00    0.00    0.05    0.00    0.00    0.00   79.30
12:35:54 AM  all   39.64    0.00    2.29    0.00    0.00    0.10    0.00    0.00    0.00   57.97
12:35:55 AM  all    2.86    0.00    1.05    0.00    0.00    0.00    0.00    0.00    0.00   96.09
12:35:56 AM  all    0.25    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.50
12:35:57 AM  all    2.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   97.40
12:35:58 AM  all   20.21    0.00    0.90    0.00    0.00    0.40    0.00    0.00    0.00   78.48
12:35:59 AM  all   20.24    0.00    1.15    0.00    0.00    0.25    0.00    0.00    0.00   78.36
12:36:00 AM  all   20.27    0.00    1.05    0.00    0.00    0.15    0.00    0.00    0.00   78.53
12:36:01 AM  all   19.91    0.00    1.11    0.00    0.00    0.10    0.00    0.00    0.00   78.88
12:36:02 AM  all   23.99    0.00    0.91    0.00    0.00    0.30    0.00    0.00    0.00   74.80
12:36:03 AM  all   20.28    0.00    1.05    0.00    0.00    0.25    0.00    0.00    0.00   78.42
12:36:04 AM  all   20.11    0.00    1.35    0.00    0.00    0.25    0.00    0.00    0.00   78.29
12:36:05 AM  all   20.99    0.00    1.06    0.00    0.00    0.30    0.00    0.00    0.00   77.65
12:36:06 AM  all   21.40    0.00    0.85    0.00    0.00    0.15    0.00    0.00    0.00   77.60
12:36:07 AM  all   20.36    0.00    1.10    0.00    0.00    0.25    0.00    0.00    0.00   78.29
12:36:08 AM  all   24.07    0.00    1.15    0.00    0.00    0.15    0.00    0.00    0.00   74.62
12:36:09 AM  all   19.95    0.00    1.15    0.00    0.00    0.15    0.00    0.00    0.00   78.75
