Linux 5.15.0-140-generic (node7) 	06/08/2025 	_x86_64_	(20 CPU)

12:49:45 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:49:46 AM  all   15.33    0.00    1.05    1.60    0.00    0.20    0.00    0.00    0.00   81.81
12:49:47 AM  all   17.43    0.00    0.75    0.40    0.00    0.00    0.00    0.00    0.00   81.42
12:49:48 AM  all    4.10    0.00    0.85    0.65    0.00    0.05    0.00    0.00    0.00   94.35
12:49:49 AM  all    1.20    0.00    0.60    0.35    0.00    0.00    0.00    0.00    0.00   97.84
12:49:50 AM  all   22.63    0.00    1.96    0.00    0.00    0.00    0.00    0.00    0.00   75.41
12:49:51 AM  all   86.34    0.00    6.15    0.00    0.00    0.00    0.00    0.00    0.00    7.50
12:49:52 AM  all   22.62    0.00    5.26    0.00    0.00    0.45    0.00    0.00    0.00   71.67
12:49:53 AM  all    6.03    0.00    2.24    0.00    0.00    0.15    0.00    0.00    0.00   91.58
12:49:54 AM  all    0.20    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.60
12:49:55 AM  all    0.25    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.55
12:49:56 AM  all    0.25    0.00    0.65    0.00    0.00    0.00    0.00    0.00    0.00   99.10
12:49:57 AM  all    0.40    0.00    0.45    0.00    0.00    0.05    0.00    0.00    0.00   99.10
12:49:58 AM  all    0.30    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.50
12:49:59 AM  all    0.35    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.25
12:50:00 AM  all    0.75    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   98.85
12:50:01 AM  all   74.03    0.00    2.21    0.00    0.00    0.65    0.00    0.00    0.00   23.10
12:50:02 AM  all   75.53    0.00    1.51    0.00    0.00    0.45    0.00    0.00    0.00   22.50
12:50:03 AM  all   76.68    0.00    1.58    0.00    0.00    0.31    0.00    0.00    0.00   21.44
12:50:04 AM  all   77.37    0.00    1.46    0.00    0.00    0.30    0.00    0.00    0.00   20.87
12:50:05 AM  all   77.82    0.00    1.66    0.05    0.00    0.45    0.00    0.00    0.00   20.02
12:50:06 AM  all   76.69    0.00    1.57    0.00    0.00    0.46    0.00    0.00    0.00   21.28
12:50:07 AM  all   77.24    0.00    1.41    0.00    0.00    0.45    0.00    0.00    0.00   20.90
12:50:08 AM  all   77.10    0.00    1.81    0.00    0.00    0.45    0.00    0.00    0.00   20.64
12:50:09 AM  all   76.26    0.00    1.62    0.00    0.00    0.61    0.00    0.00    0.00   21.51
12:50:10 AM  all   77.47    0.00    1.36    0.00    0.00    0.35    0.00    0.00    0.00   20.81
12:50:11 AM  all   76.52    0.00    1.17    0.00    0.00    0.61    0.00    0.00    0.00   21.70
12:50:12 AM  all   76.71    0.00    1.51    0.00    0.00    0.30    0.00    0.00    0.00   21.48
12:50:13 AM  all   77.35    0.00    1.50    0.00    0.00    0.30    0.00    0.00    0.00   20.86
12:50:14 AM  all   76.88    0.00    1.67    0.00    0.00    0.25    0.00    0.00    0.00   21.19
12:50:15 AM  all   76.81    0.00    1.56    0.00    0.00    0.35    0.00    0.00    0.00   21.28
12:50:16 AM  all   76.59    0.00    1.51    0.00    0.00    0.45    0.00    0.00    0.00   21.45
12:50:17 AM  all   76.58    0.00    1.96    0.00    0.00    0.60    0.00    0.00    0.00   20.86
12:50:18 AM  all   75.98    0.00    1.43    0.00    0.00    0.31    0.00    0.00    0.00   22.28
12:50:19 AM  all   76.05    0.00    1.67    0.00    0.00    0.40    0.00    0.00    0.00   21.88
12:50:20 AM  all   76.39    0.00    1.82    0.00    0.00    0.45    0.00    0.00    0.00   21.34
12:50:21 AM  all   76.38    0.00    1.59    0.00    0.00    0.70    0.00    0.00    0.00   21.33
12:50:22 AM  all   76.55    0.00    1.48    0.00    0.00    0.26    0.00    0.00    0.00   21.72
12:50:23 AM  all   77.15    0.00    1.16    0.00    0.00    0.35    0.00    0.00    0.00   21.33
12:50:24 AM  all   75.50    0.00    1.68    0.00    0.00    0.56    0.00    0.00    0.00   22.26
12:50:25 AM  all   77.02    0.00    1.41    0.00    0.00    0.50    0.00    0.00    0.00   21.07
12:50:26 AM  all   76.52    0.00    1.57    0.00    0.00    0.46    0.00    0.00    0.00   21.45
12:50:27 AM  all   77.24    0.00    1.25    0.00    0.00    0.30    0.00    0.00    0.00   21.20
12:50:28 AM  all   76.83    0.00    1.62    0.00    0.00    0.30    0.00    0.00    0.00   21.25
12:50:29 AM  all   76.33    0.00    1.47    0.00    0.00    0.51    0.00    0.00    0.00   21.69
12:50:30 AM  all   77.25    0.00    1.16    0.00    0.00    0.56    0.00    0.00    0.00   21.03
12:50:31 AM  all   34.55    0.00    2.90    0.10    0.00    0.05    0.00    0.00    0.00   62.39
12:50:32 AM  all    4.71    0.00    1.25    0.10    0.00    0.05    0.00    0.00    0.00   93.88
12:50:33 AM  all    5.55    0.00    0.70    0.00    0.00    0.00    0.00    0.00    0.00   93.75
12:50:34 AM  all    5.51    0.00    0.65    0.00    0.00    0.10    0.00    0.00    0.00   93.74
12:50:35 AM  all    5.84    0.00    0.80    0.00    0.00    0.05    0.00    0.00    0.00   93.31
12:50:36 AM  all    5.50    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   93.70
12:50:37 AM  all    9.07    0.00    0.70    0.05    0.00    0.15    0.00    0.00    0.00   90.03
12:50:38 AM  all    5.69    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   93.31
12:50:39 AM  all    5.36    0.00    0.85    0.00    0.00    0.05    0.00    0.00    0.00   93.73
12:50:40 AM  all    5.69    0.00    0.80    0.00    0.00    0.05    0.00    0.00    0.00   93.46
12:50:41 AM  all    5.59    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   93.41
12:50:42 AM  all    5.69    0.00    0.80    0.00    0.00    0.05    0.00    0.00    0.00   93.46
12:50:43 AM  all    5.65    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   93.55
12:50:44 AM  all    5.77    0.00    1.14    0.00    0.00    0.00    0.00    0.00    0.00   93.08
12:50:45 AM  all    5.73    0.00    0.90    0.00    0.00    0.05    0.00    0.00    0.00   93.32
12:50:46 AM  all    5.44    0.00    1.10    0.00    0.00    0.00    0.00    0.00    0.00   93.46
12:50:47 AM  all    5.61    0.00    0.75    0.00    0.00    0.05    0.00    0.00    0.00   93.59
12:50:48 AM  all    5.46    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.79
12:50:49 AM  all    5.63    0.00    0.75    0.00    0.00    0.15    0.00    0.00    0.00   93.48
12:50:50 AM  all    5.18    0.00    0.85    0.00    0.00    0.00    0.00    0.00    0.00   93.97
12:50:51 AM  all    5.40    0.00    0.90    0.00    0.00    0.10    0.00    0.00    0.00   93.60
12:50:52 AM  all    5.90    0.00    1.04    0.00    0.00    0.10    0.00    0.00    0.00   92.96
12:50:53 AM  all    5.42    0.00    0.80    0.00    0.00    0.05    0.00    0.00    0.00   93.73
12:50:54 AM  all    5.60    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   93.60
12:50:55 AM  all    5.56    0.00    0.55    0.00    0.00    0.05    0.00    0.00    0.00   93.84
12:50:56 AM  all    5.59    0.00    1.00    0.00    0.00    0.05    0.00    0.00    0.00   93.36
12:50:57 AM  all    5.38    0.00    1.05    0.00    0.00    0.10    0.00    0.00    0.00   93.47
12:50:58 AM  all    5.41    0.00    0.85    0.00    0.00    0.00    0.00    0.00    0.00   93.74
12:50:59 AM  all    5.60    0.00    1.00    0.00    0.00    0.10    0.00    0.00    0.00   93.30
12:51:00 AM  all    5.64    0.00    0.70    0.00    0.00    0.05    0.00    0.00    0.00   93.61
12:51:01 AM  all    5.69    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   93.51
12:51:02 AM  all    5.79    0.00    0.80    0.00    0.00    0.05    0.00    0.00    0.00   93.36
