Linux 5.15.0-140-generic (node7) 	06/08/2025 	_x86_64_	(20 CPU)

01:10:03 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:10:04 AM  all   15.33    0.00    0.90    1.71    0.00    0.10    0.00    0.00    0.00   81.95
01:10:05 AM  all   17.98    0.00    1.16    0.35    0.00    0.05    0.00    0.00    0.00   80.46
01:10:06 AM  all    4.10    0.00    0.90    0.60    0.00    0.05    0.00    0.00    0.00   94.35
01:10:07 AM  all    1.45    0.00    0.60    0.30    0.00    0.00    0.00    0.00    0.00   97.65
01:10:08 AM  all   34.65    0.00    2.30    0.00    0.00    0.00    0.00    0.00    0.00   63.04
01:10:09 AM  all   93.85    0.00    6.10    0.00    0.00    0.05    0.00    0.00    0.00    0.00
01:10:10 AM  all   93.45    0.00    6.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:10:11 AM  all   92.76    0.00    7.24    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:10:12 AM  all   93.29    0.00    6.71    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:10:13 AM  all   91.45    0.00    8.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:10:14 AM  all   90.88    0.00    9.12    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:10:15 AM  all   61.58    0.00    6.35    0.00    0.00    0.00    0.00    0.00    0.00   32.07
01:10:16 AM  all   17.88    0.00    4.01    0.00    0.00    0.00    0.00    0.00    0.00   78.12
01:10:17 AM  all   17.09    0.00    4.21    0.00    0.00    0.00    0.00    0.00    0.00   78.70
01:10:18 AM  all   17.06    0.00    3.81    0.00    0.00    0.00    0.00    0.00    0.00   79.13
01:10:19 AM  all   16.97    0.00    4.05    0.00    0.00    0.00    0.00    0.00    0.00   78.98
01:10:20 AM  all   17.77    0.00    4.00    0.00    0.00    0.10    0.00    0.00    0.00   78.13
01:10:21 AM  all   17.58    0.00    4.66    0.00    0.00    0.05    0.00    0.00    0.00   77.72
01:10:22 AM  all   17.96    0.00    4.35    0.00    0.00    0.20    0.00    0.00    0.00   77.49
01:10:23 AM  all   19.08    0.00    4.47    0.00    0.00    0.20    0.00    0.00    0.00   76.26
01:10:24 AM  all   17.53    0.00    4.96    0.00    0.00    0.20    0.00    0.00    0.00   77.32
01:10:25 AM  all   19.42    0.00    4.75    0.00    0.00    0.20    0.00    0.00    0.00   75.63
01:10:26 AM  all   19.27    0.00    4.60    0.00    0.00    0.20    0.00    0.00    0.00   75.93
01:10:27 AM  all    9.31    0.00    2.35    0.00    0.00    0.10    0.00    0.00    0.00   88.23
01:10:28 AM  all    0.15    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.45
01:10:29 AM  all    0.25    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.45
01:10:30 AM  all    0.30    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.40
01:10:31 AM  all   48.72    0.00    1.76    0.00    0.00    0.35    0.00    0.00    0.00   49.17
01:10:32 AM  all   72.72    0.00    3.12    0.00    0.00    0.46    0.00    0.00    0.00   23.69
01:10:33 AM  all   69.15    0.00    2.76    0.00    0.00    0.46    0.00    0.00    0.00   27.63
01:10:34 AM  all   75.06    0.00    2.15    0.05    0.00    0.62    0.00    0.00    0.00   22.11
01:10:35 AM  all   75.10    0.00    2.62    0.00    0.00    0.26    0.00    0.00    0.00   22.02
01:10:36 AM  all   77.84    0.00    2.76    0.00    0.00    0.15    0.00    0.00    0.00   19.24
01:10:37 AM  all   71.11    0.00    2.57    0.00    0.00    0.57    0.00    0.00    0.00   25.75
01:10:38 AM  all   69.45    0.00    2.36    0.00    0.00    0.56    0.00    0.00    0.00   27.63
01:10:39 AM  all   76.81    0.00    2.68    0.00    0.00    0.25    0.00    0.00    0.00   20.25
01:10:40 AM  all   77.54    0.00    2.69    0.00    0.00    0.41    0.00    0.00    0.00   19.37
01:10:41 AM  all   72.32    0.00    2.12    0.00    0.00    0.21    0.00    0.00    0.00   25.35
01:10:42 AM  all   72.48    0.00    2.59    0.00    0.00    0.46    0.00    0.00    0.00   24.47
01:10:43 AM  all   76.08    0.00    2.51    0.00    0.00    0.40    0.00    0.00    0.00   21.01
01:10:44 AM  all   75.81    0.00    2.44    0.00    0.00    0.30    0.00    0.00    0.00   21.44
01:10:45 AM  all   75.94    0.00    2.15    0.00    0.00    0.46    0.00    0.00    0.00   21.45
01:10:46 AM  all   71.42    0.00    2.97    0.00    0.00    0.56    0.00    0.00    0.00   25.05
01:10:47 AM  all   67.94    0.00    2.62    0.00    0.00    0.30    0.00    0.00    0.00   29.13
01:10:48 AM  all   80.79    0.00    2.09    0.00    0.00    0.66    0.00    0.00    0.00   16.45
01:10:49 AM  all   75.49    0.00    2.48    0.00    0.00    0.25    0.00    0.00    0.00   21.78
01:10:50 AM  all   74.50    0.00    2.75    0.00    0.00    0.51    0.00    0.00    0.00   22.23
01:10:51 AM  all   71.54    0.00    2.62    0.00    0.00    0.41    0.00    0.00    0.00   25.44
01:10:52 AM  all   71.33    0.00    2.14    0.00    0.00    0.41    0.00    0.00    0.00   26.12
01:10:53 AM  all   77.47    0.00    2.15    0.00    0.00    0.36    0.00    0.00    0.00   20.02
01:10:54 AM  all   76.81    0.00    2.09    0.00    0.00    0.61    0.00    0.00    0.00   20.50
01:10:55 AM  all   70.53    0.00    2.59    0.00    0.00    0.36    0.00    0.00    0.00   26.52
01:10:56 AM  all   74.80    0.00    2.31    0.00    0.00    0.51    0.00    0.00    0.00   22.39
01:10:57 AM  all   76.88    0.00    2.40    0.00    0.00    0.31    0.00    0.00    0.00   20.41
01:10:58 AM  all   75.75    0.00    2.04    0.00    0.00    0.51    0.00    0.00    0.00   21.69
01:10:59 AM  all   73.86    0.00    2.30    0.00    0.00    0.26    0.00    0.00    0.00   23.58
01:11:00 AM  all   74.26    0.00    2.04    0.00    0.00    0.25    0.00    0.00    0.00   23.45
01:11:01 AM  all   67.03    0.00    4.31    0.00    0.00    0.41    0.00    0.00    0.00   28.26
01:11:02 AM  all    8.53    0.00    0.55    0.00    0.00    0.05    0.00    0.00    0.00   90.87
01:11:03 AM  all   57.94    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   41.66
01:11:04 AM  all   94.25    0.00    5.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:11:05 AM  all   21.22    0.00    5.08    0.00    0.00    0.05    0.00    0.00    0.00   73.66
