Linux 5.15.0-140-generic (node7) 	06/08/2025 	_x86_64_	(20 CPU)

12:21:25 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:21:26 AM  all   15.84    0.00    1.10    1.45    0.00    0.05    0.00    0.00    0.00   81.55
12:21:27 AM  all   17.04    0.00    1.20    0.35    0.00    0.05    0.00    0.00    0.00   81.36
12:21:28 AM  all   10.84    0.00    1.05    0.75    0.00    0.05    0.00    0.00    0.00   87.30
12:21:29 AM  all    1.00    0.00    0.90    0.30    0.00    0.00    0.00    0.00    0.00   97.80
12:21:30 AM  all   17.05    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   81.75
12:21:31 AM  all   16.61    0.00    1.70    0.00    0.00    0.05    0.00    0.00    0.00   81.64
12:21:32 AM  all    4.93    0.00    0.65    0.00    0.00    0.05    0.00    0.00    0.00   94.37
12:21:33 AM  all    4.92    0.00    0.70    0.00    0.00    0.15    0.00    0.00    0.00   94.22
12:21:34 AM  all    5.12    0.00    0.70    0.00    0.00    0.00    0.00    0.00    0.00   94.18
12:21:35 AM  all    7.92    0.00    0.80    0.00    0.00    0.05    0.00    0.00    0.00   91.22
12:21:36 AM  all   11.49    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   87.71
12:21:37 AM  all   11.12    0.00    0.90    0.00    0.00    0.05    0.00    0.00    0.00   87.93
12:21:38 AM  all    5.28    0.00    0.55    0.00    0.00    0.00    0.00    0.00    0.00   94.17
12:21:39 AM  all    5.28    0.00    0.45    0.00    0.00    0.10    0.00    0.00    0.00   94.17
12:21:40 AM  all    5.40    0.00    0.70    0.00    0.00    0.05    0.00    0.00    0.00   93.85
12:21:41 AM  all    5.23    0.00    0.45    0.00    0.00    0.05    0.00    0.00    0.00   94.27
12:21:42 AM  all    5.13    0.00    0.55    0.00    0.00    0.00    0.00    0.00    0.00   94.32
12:21:43 AM  all    5.54    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   93.71
12:21:44 AM  all    5.16    0.00    0.70    0.00    0.00    0.10    0.00    0.00    0.00   94.04
12:21:45 AM  all    5.17    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   94.02
12:21:46 AM  all    5.11    0.00    0.85    0.00    0.00    0.00    0.00    0.00    0.00   94.04
12:21:47 AM  all    4.87    0.00    0.75    0.00    0.00    0.05    0.00    0.00    0.00   94.32
12:21:48 AM  all    4.75    0.00    1.30    0.00    0.00    0.05    0.00    0.00    0.00   93.90
12:21:49 AM  all    4.96    0.00    1.10    0.00    0.00    0.00    0.00    0.00    0.00   93.93
12:21:50 AM  all    4.58    0.00    1.06    0.00    0.00    0.00    0.00    0.00    0.00   94.37
12:21:51 AM  all    4.52    0.00    1.01    0.00    0.00    0.10    0.00    0.00    0.00   94.37
12:21:52 AM  all    4.77    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   94.03
12:21:53 AM  all    4.76    0.00    1.15    0.00    0.00    0.00    0.00    0.00    0.00   94.09
12:21:54 AM  all    4.63    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   94.37
12:21:55 AM  all    4.71    0.00    1.30    0.00    0.00    0.10    0.00    0.00    0.00   93.88
12:21:56 AM  all    4.86    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   94.14
12:21:57 AM  all    4.76    0.00    1.25    0.00    0.00    0.05    0.00    0.00    0.00   93.94
12:21:58 AM  all    4.52    0.00    1.31    0.00    0.00    0.10    0.00    0.00    0.00   94.07
