Linux 5.15.0-140-generic (node7) 	06/08/2025 	_x86_64_	(20 CPU)

12:55:32 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:55:33 AM  all   15.17    0.00    1.30    1.70    0.00    0.05    0.00    0.00    0.00   81.78
12:55:34 AM  all   17.42    0.00    0.95    0.40    0.00    0.00    0.00    0.00    0.00   81.23
12:55:35 AM  all    4.01    0.00    0.75    0.60    0.00    0.05    0.00    0.00    0.00   94.59
12:55:36 AM  all    1.35    0.00    0.85    0.25    0.00    0.00    0.00    0.00    0.00   97.55
12:55:37 AM  all   23.02    0.00    2.30    0.05    0.00    0.00    0.00    0.00    0.00   74.62
12:55:38 AM  all   95.25    0.00    4.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:55:39 AM  all   89.19    0.00    8.46    0.00    0.00    0.00    0.00    0.00    0.00    2.35
12:55:40 AM  all   25.61    0.00    5.43    0.00    0.00    0.40    0.00    0.00    0.00   68.56
12:55:41 AM  all   21.08    0.00    5.08    0.00    0.00    0.45    0.00    0.00    0.00   73.39
12:55:42 AM  all    5.25    0.00    1.40    0.00    0.00    0.15    0.00    0.00    0.00   93.20
12:55:43 AM  all    0.15    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.55
12:55:44 AM  all    0.25    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.25
12:55:45 AM  all    0.20    0.00    0.45    0.00    0.00    0.00    0.00    0.00    0.00   99.35
12:55:46 AM  all    0.25    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.45
12:55:47 AM  all    0.35    0.00    0.45    0.00    0.00    0.05    0.00    0.00    0.00   99.15
12:55:48 AM  all   64.02    0.00    2.13    0.00    0.00    0.36    0.00    0.00    0.00   33.49
12:55:49 AM  all   67.46    0.00    2.90    0.00    0.00    0.20    0.00    0.00    0.00   29.44
12:55:50 AM  all   75.40    0.00    2.17    0.00    0.00    0.30    0.00    0.00    0.00   22.13
12:55:51 AM  all   80.75    0.00    2.04    0.00    0.00    0.31    0.00    0.00    0.00   16.91
12:55:52 AM  all   71.82    0.00    2.56    0.00    0.00    0.26    0.00    0.00    0.00   25.36
12:55:53 AM  all   78.16    0.00    2.36    0.00    0.00    0.62    0.00    0.00    0.00   18.86
12:55:54 AM  all   77.11    0.00    2.23    0.00    0.00    0.51    0.00    0.00    0.00   20.15
12:55:55 AM  all   74.56    0.00    1.85    0.00    0.00    0.41    0.00    0.00    0.00   23.18
12:55:56 AM  all   79.81    0.00    2.06    0.00    0.00    0.40    0.00    0.00    0.00   17.72
12:55:57 AM  all   73.88    0.00    2.48    0.00    0.00    0.46    0.00    0.00    0.00   23.17
12:55:58 AM  all   74.74    0.00    2.24    0.00    0.00    0.31    0.00    0.00    0.00   22.70
12:55:59 AM  all   78.81    0.00    2.05    0.00    0.00    0.36    0.00    0.00    0.00   18.78
12:56:00 AM  all   71.10    0.00    2.10    0.00    0.00    0.36    0.00    0.00    0.00   26.44
12:56:01 AM  all   77.58    0.00    2.07    0.00    0.00    0.30    0.00    0.00    0.00   20.05
12:56:02 AM  all   77.34    0.00    2.30    0.00    0.00    0.36    0.00    0.00    0.00   20.00
12:56:03 AM  all   73.67    0.00    2.39    0.00    0.00    0.31    0.00    0.00    0.00   23.64
12:56:04 AM  all   79.13    0.00    2.29    0.00    0.00    0.56    0.00    0.00    0.00   18.03
12:56:05 AM  all   75.52    0.00    2.29    0.05    0.00    0.20    0.00    0.00    0.00   21.93
12:56:06 AM  all   75.28    0.00    2.50    0.10    0.00    0.46    0.00    0.00    0.00   21.66
12:56:07 AM  all   78.22    0.00    2.25    0.00    0.00    0.20    0.00    0.00    0.00   19.33
12:56:08 AM  all   73.10    0.00    2.16    0.00    0.00    0.36    0.00    0.00    0.00   24.38
12:56:09 AM  all   76.27    0.00    2.32    0.00    0.00    0.61    0.00    0.00    0.00   20.80
12:56:10 AM  all   78.95    0.00    1.94    0.00    0.00    0.15    0.00    0.00    0.00   18.96
12:56:11 AM  all   71.52    0.00    2.19    0.00    0.00    0.56    0.00    0.00    0.00   25.74
12:56:12 AM  all   79.03    0.00    2.09    0.00    0.00    0.36    0.00    0.00    0.00   18.52
12:56:13 AM  all   76.29    0.00    2.54    0.00    0.00    0.61    0.00    0.00    0.00   20.56
12:56:14 AM  all   75.39    0.00    2.18    0.00    0.00    0.35    0.00    0.00    0.00   22.08
12:56:15 AM  all   79.27    0.00    2.17    0.00    0.00    0.50    0.00    0.00    0.00   18.05
12:56:16 AM  all   73.26    0.00    2.29    0.00    0.00    0.20    0.00    0.00    0.00   24.25
12:56:17 AM  all   78.89    0.00    2.03    0.00    0.00    0.30    0.00    0.00    0.00   18.77
12:56:18 AM  all   63.45    0.00    3.94    0.15    0.00    0.25    0.00    0.00    0.00   32.21
12:56:19 AM  all   16.15    0.00    1.05    0.10    0.00    0.00    0.00    0.00    0.00   82.70
12:56:20 AM  all    5.60    0.00    0.80    0.00    0.00    0.05    0.00    0.00    0.00   93.55
12:56:21 AM  all    5.59    0.00    0.60    0.00    0.00    0.05    0.00    0.00    0.00   93.76
12:56:22 AM  all    5.07    0.00    0.70    0.00    0.00    0.15    0.00    0.00    0.00   94.07
