Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

03:54:04 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:54:05 AM  all   15.92    0.00    0.75    2.10    0.00    0.05    0.00    0.00    0.00   81.17
03:54:06 AM  all   17.59    0.00    0.60    0.45    0.00    0.00    0.00    0.00    0.00   81.36
03:54:07 AM  all    2.45    0.00    0.40    0.55    0.00    0.05    0.00    0.00    0.00   96.55
03:54:08 AM  all    0.35    0.00    0.10    0.05    0.00    0.00    0.00    0.00    0.00   99.50
03:54:09 AM  all    0.20    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.60
03:54:10 AM  all   16.37    0.00    0.86    0.35    0.00    0.00    0.00    0.00    0.00   82.42
03:54:11 AM  all   80.31    0.00    5.76    0.00    0.00    0.00    0.00    0.00    0.00   13.93
03:54:12 AM  all   94.26    0.00    5.74    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:54:13 AM  all   93.44    0.00    6.56    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:54:14 AM  all   93.05    0.00    6.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:54:15 AM  all   93.24    0.00    6.76    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:54:16 AM  all   92.21    0.00    7.79    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:54:17 AM  all   93.05    0.00    6.90    0.00    0.00    0.05    0.00    0.00    0.00    0.00
03:54:18 AM  all   90.92    0.00    9.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:54:19 AM  all   93.03    0.00    6.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:54:20 AM  all   92.46    0.00    7.54    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:54:21 AM  all   92.70    0.00    7.25    0.00    0.00    0.05    0.00    0.00    0.00    0.00
03:54:22 AM  all   94.15    0.00    5.85    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:54:23 AM  all   93.25    0.00    6.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:54:24 AM  all   94.75    0.00    5.20    0.00    0.00    0.05    0.00    0.00    0.00    0.00
03:54:25 AM  all   37.67    0.00    5.50    0.00    0.00    0.05    0.00    0.00    0.00   56.78
03:54:26 AM  all   11.80    0.00    3.47    0.00    0.00    0.00    0.00    0.00    0.00   84.73
03:54:27 AM  all   12.13    0.00    3.46    0.00    0.00    0.00    0.00    0.00    0.00   84.41
03:54:28 AM  all   12.28    0.00    3.51    0.00    0.00    0.00    0.00    0.00    0.00   84.21
03:54:29 AM  all   12.21    0.00    3.50    0.00    0.00    0.20    0.00    0.00    0.00   84.09
03:54:30 AM  all   12.14    0.00    3.76    0.05    0.00    0.10    0.00    0.00    0.00   83.95
03:54:31 AM  all   12.75    0.00    3.82    0.05    0.00    0.20    0.00    0.00    0.00   83.18
03:54:32 AM  all   12.70    0.00    4.02    0.00    0.00    0.15    0.00    0.00    0.00   83.13
03:54:33 AM  all   12.88    0.00    4.03    0.05    0.00    0.00    0.00    0.00    0.00   83.04
03:54:34 AM  all   12.68    0.00    4.01    0.00    0.00    0.20    0.00    0.00    0.00   83.11
03:54:35 AM  all   12.66    0.00    3.93    0.05    0.00    0.10    0.00    0.00    0.00   83.26
03:54:36 AM  all   13.56    0.00    4.30    0.10    0.00    0.15    0.00    0.00    0.00   81.88
03:54:37 AM  all   12.87    0.00    4.26    0.00    0.00    0.15    0.00    0.00    0.00   82.72
