Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

03:58:41 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:58:42 AM  all   15.29    0.00    0.55    1.90    0.00    0.05    0.00    0.00    0.00   82.21
03:58:43 AM  all   17.37    0.00    0.60    0.15    0.00    0.05    0.00    0.00    0.00   81.83
03:58:44 AM  all    2.15    0.00    0.50    0.65    0.00    0.10    0.00    0.00    0.00   96.59
03:58:45 AM  all    0.30    0.00    0.20    0.05    0.00    0.00    0.00    0.00    0.00   99.45
03:58:46 AM  all    0.40    0.00    0.40    0.20    0.00    0.00    0.00    0.00    0.00   99.00
03:58:47 AM  all   16.93    0.05    0.81    0.10    0.00    0.00    0.00    0.00    0.00   82.12
03:58:48 AM  all   87.18    0.00    5.66    0.00    0.00    0.05    0.00    0.00    0.00    7.11
03:58:49 AM  all   93.50    0.00    6.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:58:50 AM  all   92.79    0.00    7.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:58:51 AM  all   92.16    0.00    7.84    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:58:52 AM  all   92.01    0.00    7.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:58:53 AM  all   92.26    0.00    7.74    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:58:54 AM  all   92.88    0.00    7.12    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:58:55 AM  all   91.25    0.00    8.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:58:56 AM  all   92.06    0.00    7.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:58:57 AM  all   92.40    0.00    7.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:58:58 AM  all   93.40    0.00    6.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
