Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

03:25:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:25:41 AM  all   15.33    0.00    0.55    1.81    0.00    0.05    0.00    0.00    0.00   82.25
03:25:42 AM  all   17.24    0.00    0.50    0.20    0.00    0.00    0.00    0.00    0.00   82.06
03:25:43 AM  all    2.11    0.00    0.40    0.70    0.00    0.00    0.00    0.00    0.00   96.79
03:25:44 AM  all    0.45    0.00    0.10    0.10    0.00    0.00    0.00    0.00    0.00   99.35
03:25:45 AM  all    0.30    0.00    0.35    0.10    0.00    0.00    0.00    0.00    0.00   99.25
03:25:46 AM  all   17.11    0.00    0.85    0.15    0.00    0.05    0.00    0.00    0.00   81.84
03:25:47 AM  all   34.20    0.00    2.45    0.05    0.00    0.10    0.00    0.00    0.00   63.19
03:25:48 AM  all    3.86    0.00    1.05    0.00    0.00    0.10    0.00    0.00    0.00   94.98
03:25:49 AM  all    0.20    0.00    0.10    0.10    0.00    0.00    0.00    0.00    0.00   99.60
03:25:50 AM  all    0.20    0.00    0.15    0.05    0.00    0.05    0.00    0.00    0.00   99.55
03:25:51 AM  all   25.47   38.55    5.08    1.26    0.00    0.20    0.00    0.00    0.00   29.44
03:25:52 AM  all   11.07   70.64    5.54    0.05    0.00    0.15    0.00    0.00    0.00   12.54
03:25:53 AM  all   12.16   69.54    4.97    0.05    0.00    0.41    0.00    0.00    0.00   12.87
03:25:54 AM  all   12.17   70.22    4.95    0.00    0.00    0.15    0.00    0.00    0.00   12.52
03:25:55 AM  all   11.93   70.93    4.79    0.00    0.00    0.05    0.00    0.00    0.00   12.29
03:25:56 AM  all   11.48   70.51    5.00    0.05    0.00    0.26    0.00    0.00    0.00   12.70
03:25:57 AM  all   11.40   70.08    5.40    0.00    0.00    0.25    0.00    0.00    0.00   12.87
03:25:58 AM  all   11.53   69.54    5.00    0.00    0.00    0.26    0.00    0.00    0.00   13.67
03:25:59 AM  all   11.06   70.73    4.97    0.00    0.00    0.10    0.00    0.00    0.00   13.14
03:26:00 AM  all   11.13   70.27    5.18    0.15    0.00    0.15    0.00    0.00    0.00   13.11
03:26:01 AM  all   11.79   70.73    4.57    0.00    0.00    0.15    0.00    0.00    0.00   12.75
03:26:02 AM  all   11.18   71.02    4.47    0.00    0.00    0.15    0.00    0.00    0.00   13.17
03:26:03 AM  all   10.66   70.78    5.18    0.00    0.00    0.15    0.00    0.00    0.00   13.22
03:26:04 AM  all   11.00   70.64    5.15    0.00    0.00    0.10    0.00    0.00    0.00   13.12
03:26:05 AM  all   10.67   71.32    4.96    0.00    0.00    0.25    0.00    0.00    0.00   12.80
03:26:06 AM  all   12.13   69.53    5.10    0.00    0.00    0.20    0.00    0.00    0.00   13.04
03:26:07 AM  all   11.32   71.10    4.75    0.00    0.00    0.10    0.00    0.00    0.00   12.73
03:26:08 AM  all   11.86   69.94    5.12    0.00    0.00    0.20    0.00    0.00    0.00   12.87
03:26:09 AM  all   11.04   70.92    4.96    0.00    0.00    0.20    0.00    0.00    0.00   12.88
03:26:10 AM  all   12.21   69.63    5.10    0.00    0.00    0.15    0.00    0.00    0.00   12.92
03:26:11 AM  all   11.60   69.86    5.52    0.00    0.00    0.05    0.00    0.00    0.00   12.97
03:26:12 AM  all   12.11   70.53    4.43    0.00    0.00    0.15    0.00    0.00    0.00   12.77
03:26:13 AM  all   11.44   70.63    5.11    0.00    0.00    0.10    0.00    0.00    0.00   12.71
03:26:14 AM  all   11.53   70.51    4.95    0.00    0.00    0.05    0.00    0.00    0.00   12.96
03:26:15 AM  all   11.56   69.74    5.55    0.00    0.00    0.25    0.00    0.00    0.00   12.89
03:26:16 AM  all   11.04   70.72    5.22    0.05    0.00    0.20    0.00    0.00    0.00   12.77
03:26:17 AM  all   11.79   70.33    4.98    0.00    0.00    0.10    0.00    0.00    0.00   12.80
03:26:18 AM  all   11.67   69.76    5.99    0.00    0.00    0.25    0.00    0.00    0.00   12.33
03:26:19 AM  all   10.84   70.87    4.76    0.00    0.00    0.15    0.00    0.00    0.00   13.37
03:26:20 AM  all   11.17   70.77    4.95    0.00    0.00    0.20    0.00    0.00    0.00   12.91
03:26:21 AM  all    1.56   10.18    0.96    0.00    0.00    0.00    0.00    0.00    0.00   87.30
03:26:22 AM  all    4.95    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   94.80
03:26:23 AM  all    5.12    0.00    0.10    0.10    0.00    0.00    0.00    0.00    0.00   94.68
03:26:24 AM  all   20.40    0.00    1.06    0.05    0.00    0.00    0.00    0.00    0.00   78.49
03:26:25 AM  all   16.67   10.57    2.17    0.10    0.00    0.05    0.00    0.00    0.00   70.44
03:26:26 AM  all    7.36   25.99    3.19    0.05    0.00    0.05    0.00    0.00    0.00   63.36
03:26:27 AM  all    7.20   28.75    2.60    0.00    0.00    0.20    0.00    0.00    0.00   61.25
03:26:28 AM  all    7.35   27.29    3.12    0.05    0.00    0.05    0.00    0.00    0.00   62.13
03:26:29 AM  all    7.03   27.20    2.65    0.05    0.00    0.20    0.00    0.00    0.00   62.86
03:26:30 AM  all    6.29   27.67    2.99    0.00    0.00    0.10    0.00    0.00    0.00   62.96
03:26:31 AM  all    7.33   27.34    3.08    0.00    0.00    0.05    0.00    0.00    0.00   62.20
