Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

03:23:16 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:23:17 AM  all   15.42    0.00    0.65    1.85    0.00    0.20    0.00    0.00    0.00   81.87
03:23:18 AM  all   17.43    0.00    0.55    0.25    0.00    0.00    0.00    0.00    0.00   81.77
03:23:19 AM  all    2.21    0.00    0.50    0.60    0.00    0.05    0.00    0.00    0.00   96.64
03:23:20 AM  all    0.30    0.00    0.15    0.10    0.00    0.00    0.00    0.00    0.00   99.45
03:23:21 AM  all    0.25    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.55
03:23:22 AM  all   16.85    0.00    0.90    0.40    0.00    0.00    0.00    0.00    0.00   81.85
03:23:23 AM  all   23.47    0.00    1.70    0.00    0.00    0.10    0.00    0.00    0.00   74.72
03:23:24 AM  all    0.55    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.25
03:23:25 AM  all   21.88   30.84    3.94    0.36    0.00    0.21    0.00    0.00    0.00   42.77
03:23:26 AM  all   10.99   54.52    4.75    0.05    0.00    0.25    0.00    0.00    0.00   29.44
03:23:27 AM  all    9.84   56.69    4.48    0.00    0.00    0.10    0.00    0.00    0.00   28.89
03:23:28 AM  all   10.07   57.56    4.20    0.00    0.00    0.10    0.00    0.00    0.00   28.07
03:23:29 AM  all   12.29   54.81    4.61    0.00    0.00    0.05    0.00    0.00    0.00   28.23
03:23:30 AM  all   10.44   56.06    4.61    0.05    0.00    0.15    0.00    0.00    0.00   28.69
03:23:31 AM  all   11.68   54.67    4.95    0.00    0.00    0.05    0.00    0.00    0.00   28.66
03:23:32 AM  all    9.45   56.05    5.13    0.05    0.00    0.10    0.00    0.00    0.00   29.22
03:23:33 AM  all   10.96   55.20    5.23    0.00    0.00    0.10    0.00    0.00    0.00   28.51
03:23:34 AM  all    8.91   58.46    4.33    0.00    0.00    0.30    0.00    0.00    0.00   28.00
03:23:35 AM  all   10.59   56.13    4.38    0.05    0.00    0.25    0.00    0.00    0.00   28.60
03:23:36 AM  all   10.01   56.57    4.41    0.00    0.00    0.26    0.00    0.00    0.00   28.75
03:23:37 AM  all   10.27   56.89    4.46    0.00    0.00    0.10    0.00    0.00    0.00   28.29
03:23:38 AM  all   10.18   56.62    4.23    0.00    0.00    0.10    0.00    0.00    0.00   28.87
03:23:39 AM  all    9.34   57.39    4.41    0.00    0.00    0.00    0.00    0.00    0.00   28.85
03:23:40 AM  all   10.33   56.02    4.69    0.00    0.00    0.20    0.00    0.00    0.00   28.77
03:23:41 AM  all   10.40   55.48    4.22    0.10    0.00    0.10    0.00    0.00    0.00   29.70
03:23:42 AM  all    9.18   57.44    3.68    0.00    0.00    0.31    0.00    0.00    0.00   29.39
03:23:43 AM  all    9.83   56.42    4.63    0.00    0.00    0.15    0.00    0.00    0.00   28.97
03:23:44 AM  all   10.08   55.73    4.76    0.05    0.00    0.15    0.00    0.00    0.00   29.22
03:23:45 AM  all    9.66   56.53    4.52    0.00    0.00    0.36    0.00    0.00    0.00   28.93
03:23:46 AM  all   10.24   54.89    4.60    0.00    0.00    0.05    0.00    0.00    0.00   30.21
03:23:47 AM  all    9.38   57.20    4.36    0.05    0.00    0.00    0.00    0.00    0.00   29.01
03:23:48 AM  all    8.62   58.15    4.13    0.00    0.00    0.21    0.00    0.00    0.00   28.90
03:23:49 AM  all    9.24   57.60    4.24    0.00    0.00    0.05    0.00    0.00    0.00   28.87
03:23:50 AM  all   10.24   56.50    4.48    0.05    0.00    0.20    0.00    0.00    0.00   28.53
03:23:51 AM  all   10.38   55.11    5.29    1.30    0.00    0.16    0.00    0.00    0.00   27.76
03:23:52 AM  all    9.47   57.13    4.38    0.00    0.00    0.20    0.00    0.00    0.00   28.82
03:23:53 AM  all    8.63   57.57    4.06    0.00    0.00    0.15    0.00    0.00    0.00   29.59
03:23:54 AM  all   10.01   56.39    4.90    0.00    0.00    0.00    0.00    0.00    0.00   28.70
03:23:55 AM  all   18.48    7.52    1.31    0.15    0.00    0.05    0.00    0.00    0.00   72.49
03:23:56 AM  all   18.01   12.67    2.10    0.10    0.00    0.05    0.00    0.00    0.00   67.07
03:23:57 AM  all    6.06   29.44    2.63    0.00    0.00    0.05    0.00    0.00    0.00   61.82
03:23:58 AM  all    6.10   28.71    2.74    0.00    0.00    0.10    0.00    0.00    0.00   62.35
03:23:59 AM  all    7.04   27.07    2.52    0.05    0.00    0.10    0.00    0.00    0.00   63.23
03:24:00 AM  all    6.47   27.53    2.98    0.05    0.00    0.00    0.00    0.00    0.00   62.97
03:24:01 AM  all    7.02   27.04    2.58    0.00    0.00    0.10    0.00    0.00    0.00   63.26
03:24:02 AM  all    6.40   28.02    2.99    0.00    0.00    0.05    0.00    0.00    0.00   62.54
