Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

03:43:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:43:41 AM  all   15.08    0.00    0.65    1.96    0.00    0.05    0.00    0.00    0.00   82.25
03:43:42 AM  all   17.48    0.00    0.50    0.20    0.00    0.00    0.00    0.00    0.00   81.82
03:43:43 AM  all    2.75    0.00    0.35    0.60    0.00    0.00    0.00    0.00    0.00   96.29
03:43:44 AM  all    0.35    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.45
03:43:45 AM  all    0.30    0.00    0.20    0.10    0.00    0.00    0.00    0.00    0.00   99.40
03:43:46 AM  all   16.87    0.00    1.10    0.30    0.00    0.10    0.00    0.00    0.00   81.64
03:43:47 AM  all   83.27    0.00    5.68    0.00    0.00    0.00    0.00    0.00    0.00   11.06
03:43:48 AM  all   95.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:49 AM  all   91.83    0.00    8.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:43:50 AM  all   74.11    0.00    7.78    0.90    0.00    0.00    0.00    0.00    0.00   17.21
03:43:51 AM  all   12.43    0.00    3.71    0.65    0.00    0.00    0.00    0.00    0.00   83.21
03:43:52 AM  all   13.02    0.00    3.17    0.00    0.00    0.05    0.00    0.00    0.00   83.77
03:43:53 AM  all   14.21    0.00    3.85    0.05    0.00    0.00    0.00    0.00    0.00   81.88
03:43:54 AM  all   14.42    0.00    3.30    0.00    0.00    0.00    0.00    0.00    0.00   82.27
03:43:55 AM  all   11.92    0.00    3.22    0.00    0.00    0.10    0.00    0.00    0.00   84.76
03:43:56 AM  all    0.10    0.00    0.25    0.20    0.00    0.00    0.00    0.00    0.00   99.45
03:43:57 AM  all    0.40    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.30
03:43:58 AM  all   86.39    7.08    5.42    0.05    0.00    0.25    0.00    0.00    0.00    0.80
03:43:59 AM  all   46.34   44.03    3.46    0.00    0.00    0.05    0.00    0.00    0.00    6.12
03:44:00 AM  all    8.80   75.38    4.53    0.00    0.00    0.25    0.00    0.00    0.00   11.04
03:44:01 AM  all    8.90   75.78    4.35    0.00    0.00    0.25    0.00    0.00    0.00   10.72
03:44:02 AM  all    8.69   74.59    4.81    0.15    0.00    0.10    0.00    0.00    0.00   11.66
03:44:03 AM  all    8.38   75.64    4.39    0.10    0.00    0.05    0.00    0.00    0.00   11.44
03:44:04 AM  all    8.59   75.60    4.78    0.00    0.00    0.05    0.00    0.00    0.00   10.98
03:44:05 AM  all    8.62   74.54    4.69    0.05    0.00    0.20    0.00    0.00    0.00   11.89
03:44:06 AM  all    8.37   76.01    4.51    0.00    0.00    0.15    0.00    0.00    0.00   10.95
03:44:07 AM  all    9.31   75.39    3.98    0.00    0.00    0.15    0.00    0.00    0.00   11.17
03:44:08 AM  all    8.18   74.70    4.88    0.00    0.00    0.51    0.00    0.00    0.00   11.74
03:44:09 AM  all    7.72   77.15    4.42    0.00    0.00    0.05    0.00    0.00    0.00   10.67
03:44:10 AM  all    7.98   77.04    4.40    0.00    0.00    0.10    0.00    0.00    0.00   10.48
03:44:11 AM  all    8.70   74.37    4.60    0.10    0.00    0.20    0.00    0.00    0.00   12.02
03:44:12 AM  all    8.30   76.72    4.38    0.00    0.00    0.05    0.00    0.00    0.00   10.55
03:44:13 AM  all    8.05   76.76    4.15    0.00    0.00    0.10    0.00    0.00    0.00   10.94
03:44:14 AM  all    8.18   76.27    4.93    0.00    0.00    0.10    0.00    0.00    0.00   10.52
03:44:15 AM  all    9.03   75.95    4.06    0.00    0.00    0.05    0.00    0.00    0.00   10.91
03:44:16 AM  all    8.62   75.44    4.59    0.00    0.00    0.30    0.00    0.00    0.00   11.04
03:44:17 AM  all    9.18   74.82    4.34    0.05    0.00    0.15    0.00    0.00    0.00   11.45
03:44:18 AM  all    8.45   75.92    4.99    0.00    0.00    0.15    0.00    0.00    0.00   10.49
03:44:19 AM  all    7.72   76.64    3.94    0.00    0.00    0.15    0.00    0.00    0.00   11.55
03:44:20 AM  all    8.84   75.14    4.70    0.00    0.00    0.15    0.00    0.00    0.00   11.17
03:44:21 AM  all    8.89   75.61    4.42    0.00    0.00    0.15    0.00    0.00    0.00   10.92
03:44:22 AM  all    8.37   76.32    4.56    0.00    0.00    0.00    0.00    0.00    0.00   10.75
03:44:23 AM  all    7.54   76.86    4.28    0.00    0.00    0.15    0.00    0.00    0.00   11.16
03:44:24 AM  all    9.33   75.01    4.28    0.00    0.00    0.41    0.00    0.00    0.00   10.96
03:44:25 AM  all    8.02   76.15    4.34    0.00    0.00    0.15    0.00    0.00    0.00   11.34
03:44:26 AM  all    9.58   74.54    4.56    0.00    0.00    0.15    0.00    0.00    0.00   11.16
03:44:27 AM  all    8.68   76.05    4.46    0.00    0.00    0.00    0.00    0.00    0.00   10.81
03:44:28 AM  all    6.37   12.43    2.32    0.00    0.00    0.10    0.00    0.00    0.00   78.78
03:44:29 AM  all    5.11    0.00    0.20    0.05    0.00    0.00    0.00    0.00    0.00   94.64
03:44:30 AM  all    5.16    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   94.74
03:44:31 AM  all   76.08    0.00    4.86    0.00    0.00    0.00    0.00    0.00    0.00   19.06
03:44:32 AM  all   19.83    0.00    2.45    0.00    0.00    0.05    0.00    0.00    0.00   77.67
03:44:33 AM  all   17.81   21.31    1.93    0.05    0.00    0.10    0.00    0.00    0.00   58.80
03:44:34 AM  all    6.85   27.69    3.37    0.00    0.00    0.15    0.00    0.00    0.00   61.93
03:44:35 AM  all    7.49   28.24    2.61    0.00    0.00    0.10    0.00    0.00    0.00   61.56
03:44:36 AM  all    6.16   29.00    2.48    0.00    0.00    0.00    0.00    0.00    0.00   62.35
03:44:37 AM  all    6.44   27.27    2.73    0.00    0.00    0.10    0.00    0.00    0.00   63.45
03:44:38 AM  all    6.96   27.37    2.46    0.00    0.00    0.05    0.00    0.00    0.00   63.17
03:44:39 AM  all    7.03   24.47    2.58    0.00    0.00    0.10    0.00    0.00    0.00   65.82
