Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

03:26:32 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:26:33 AM  all   15.47    0.00    0.75    1.85    0.00    0.05    0.00    0.00    0.00   81.88
03:26:34 AM  all   16.98    0.00    0.65    0.25    0.00    0.00    0.00    0.00    0.00   82.11
03:26:35 AM  all    2.45    0.00    0.50    0.60    0.00    0.05    0.00    0.00    0.00   96.39
03:26:36 AM  all    0.30    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.50
03:26:37 AM  all    0.30    0.00    0.05    0.05    0.00    0.00    0.00    0.00    0.00   99.60
03:26:38 AM  all   17.08    0.00    0.70    0.30    0.00    0.00    0.00    0.00    0.00   81.91
03:26:39 AM  all   34.34    0.00    2.16    0.00    0.00    0.00    0.00    0.00    0.00   63.51
03:26:40 AM  all    4.01    0.00    1.40    0.00    0.00    0.00    0.00    0.00    0.00   94.59
03:26:41 AM  all    0.10    0.00    0.05    0.10    0.00    0.00    0.00    0.00    0.00   99.75
03:26:42 AM  all    0.20    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.65
03:26:43 AM  all   26.46   36.74    4.08    0.30    0.00    0.15    0.00    0.00    0.00   32.26
03:26:44 AM  all   10.03   71.09    5.39    0.05    0.00    0.41    0.00    0.00    0.00   13.03
03:26:45 AM  all   12.24   69.52    5.48    0.00    0.00    0.05    0.00    0.00    0.00   12.70
03:26:46 AM  all   11.12   70.24    5.59    0.00    0.00    0.05    0.00    0.00    0.00   13.00
03:26:47 AM  all   11.55   69.36    4.97    0.05    0.00    0.20    0.00    0.00    0.00   13.86
03:26:48 AM  all   12.04   69.08    5.25    0.05    0.00    0.15    0.00    0.00    0.00   13.43
03:26:49 AM  all   11.09   70.36    5.26    0.00    0.00    0.20    0.00    0.00    0.00   13.08
03:26:50 AM  all   12.16   69.51    5.01    0.00    0.00    0.10    0.00    0.00    0.00   13.23
03:26:51 AM  all   10.98   70.51    5.44    0.81    0.00    0.25    0.00    0.00    0.00   12.00
03:26:52 AM  all   10.60   71.35    4.67    0.00    0.00    0.20    0.00    0.00    0.00   13.18
03:26:53 AM  all   11.46   70.72    4.95    0.00    0.00    0.05    0.00    0.00    0.00   12.81
03:26:54 AM  all   11.12   70.56    5.44    0.00    0.00    0.25    0.00    0.00    0.00   12.63
03:26:55 AM  all   10.95   70.13    5.68    0.00    0.00    0.25    0.00    0.00    0.00   12.98
03:26:56 AM  all   10.81   70.98    4.97    0.05    0.00    0.20    0.00    0.00    0.00   12.99
03:26:57 AM  all   10.19   71.10    4.74    0.00    0.00    0.20    0.00    0.00    0.00   13.76
03:26:58 AM  all   10.89   70.95    5.19    0.00    0.00    0.15    0.00    0.00    0.00   12.81
03:26:59 AM  all   10.86   70.66    5.43    0.00    0.00    0.05    0.00    0.00    0.00   12.99
03:27:00 AM  all   11.31   70.93    5.28    0.25    0.00    0.15    0.00    0.00    0.00   12.08
03:27:01 AM  all   12.05   69.54    5.85    0.00    0.00    0.15    0.00    0.00    0.00   12.41
03:27:02 AM  all   11.70   69.96    5.32    0.00    0.00    0.15    0.00    0.00    0.00   12.86
03:27:03 AM  all   12.83   68.59    4.85    0.00    0.00    0.20    0.00    0.00    0.00   13.54
03:27:04 AM  all   10.50   70.74    5.45    0.00    0.00    0.20    0.00    0.00    0.00   13.10
03:27:05 AM  all   11.45   70.52    4.46    0.00    0.00    0.20    0.00    0.00    0.00   13.37
03:27:06 AM  all   13.21   68.19    5.44    0.05    0.00    0.20    0.00    0.00    0.00   12.91
03:27:07 AM  all   12.05   69.48    5.60    0.00    0.00    0.20    0.00    0.00    0.00   12.67
03:27:08 AM  all   11.43   69.32    5.67    0.05    0.00    0.20    0.00    0.00    0.00   13.32
03:27:09 AM  all   11.07   70.51    5.31    0.00    0.00    0.15    0.00    0.00    0.00   12.96
03:27:10 AM  all   11.89   70.19    5.06    0.00    0.00    0.05    0.00    0.00    0.00   12.80
03:27:11 AM  all   12.75   68.78    5.31    0.00    0.00    0.05    0.00    0.00    0.00   13.11
03:27:12 AM  all   11.67   69.78    5.15    0.00    0.00    0.20    0.00    0.00    0.00   13.19
03:27:13 AM  all   21.39   11.65    2.27    0.25    0.00    0.00    0.00    0.00    0.00   64.43
03:27:14 AM  all   16.96    9.48    1.53    0.10    0.00    0.10    0.00    0.00    0.00   71.83
03:27:15 AM  all    6.41   29.91    2.25    0.00    0.00    0.05    0.00    0.00    0.00   61.37
03:27:16 AM  all    6.84   27.31    3.06    0.00    0.00    0.05    0.00    0.00    0.00   62.74
03:27:17 AM  all    7.18   27.31    2.85    0.00    0.00    0.00    0.00    0.00    0.00   62.66
03:27:18 AM  all    6.86   27.20    2.66    0.00    0.00    0.10    0.00    0.00    0.00   63.17
03:27:19 AM  all    7.01   27.77    2.74    0.00    0.00    0.10    0.00    0.00    0.00   62.39
03:27:20 AM  all    6.43   27.74    2.91    0.00    0.00    0.10    0.00    0.00    0.00   62.83
