Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

03:57:09 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:57:10 AM  all   15.42    0.00    0.60    1.80    0.00    0.10    0.00    0.00    0.00   82.07
03:57:11 AM  all   17.24    0.00    0.65    0.15    0.00    0.00    0.00    0.00    0.00   81.95
03:57:12 AM  all    2.06    0.00    0.30    0.75    0.00    0.00    0.00    0.00    0.00   96.89
03:57:13 AM  all    0.20    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.60
03:57:14 AM  all    0.35    0.00    0.20    0.20    0.00    0.00    0.00    0.00    0.00   99.25
03:57:15 AM  all   17.22    0.00    0.85    0.25    0.00    0.05    0.00    0.00    0.00   81.63
03:57:16 AM  all   88.43    0.00    5.44    0.00    0.00    0.00    0.00    0.00    0.00    6.13
03:57:17 AM  all   94.55    0.00    5.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:57:18 AM  all   93.70    0.00    6.25    0.00    0.00    0.05    0.00    0.00    0.00    0.00
03:57:19 AM  all   92.50    0.00    7.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:57:20 AM  all   93.09    0.00    6.91    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:57:21 AM  all   92.80    0.00    7.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:57:22 AM  all   92.15    0.00    7.85    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:57:23 AM  all   91.95    0.00    8.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:57:24 AM  all   92.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:57:25 AM  all   92.75    0.00    7.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:57:26 AM  all   93.35    0.00    6.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:57:27 AM  all   93.49    0.00    6.51    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:57:28 AM  all   93.66    0.00    6.34    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:57:29 AM  all   92.65    0.00    5.60    0.00    0.00    0.00    0.00    0.00    0.00    1.75
03:57:30 AM  all   17.79    0.00    4.01    0.20    0.00    0.00    0.00    0.00    0.00   78.01
03:57:31 AM  all   11.88    0.00    3.27    0.00    0.00    0.05    0.00    0.00    0.00   84.80
03:57:32 AM  all   12.09    0.00    3.51    0.05    0.00    0.00    0.00    0.00    0.00   84.35
03:57:33 AM  all   11.96    0.00    3.30    0.00    0.00    0.15    0.00    0.00    0.00   84.58
03:57:34 AM  all   12.54    0.00    3.46    0.00    0.00    0.10    0.00    0.00    0.00   83.90
03:57:35 AM  all   12.55    0.00    3.77    0.05    0.00    0.20    0.00    0.00    0.00   83.43
03:57:36 AM  all   12.74    0.00    3.98    0.40    0.00    0.20    0.00    0.00    0.00   82.68
03:57:37 AM  all   12.69    0.00    3.86    0.00    0.00    0.15    0.00    0.00    0.00   83.30
03:57:38 AM  all   13.00    0.00    3.71    0.00    0.00    0.15    0.00    0.00    0.00   83.14
03:57:39 AM  all   12.56    0.00    4.15    0.10    0.00    0.25    0.00    0.00    0.00   82.94
03:57:40 AM  all   12.40    0.00    4.07    0.05    0.00    0.15    0.00    0.00    0.00   83.33
03:57:41 AM  all   12.41    0.00    4.17    0.00    0.00    0.25    0.00    0.00    0.00   83.17
03:57:42 AM  all   12.63    0.00    3.91    0.10    0.00    0.30    0.00    0.00    0.00   83.07
03:57:43 AM  all   12.58    0.00    3.66    0.00    0.00    0.40    0.00    0.00    0.00   83.36
03:57:44 AM  all   12.57    0.00    4.07    0.00    0.00    0.15    0.00    0.00    0.00   83.21
03:57:45 AM  all   12.46    0.00    3.82    0.05    0.00    0.15    0.00    0.00    0.00   83.53
03:57:46 AM  all   12.79    0.00    3.71    0.00    0.00    0.10    0.00    0.00    0.00   83.40
03:57:47 AM  all   12.72    0.00    3.96    0.00    0.00    0.10    0.00    0.00    0.00   83.22
03:57:48 AM  all   12.81    0.00    3.57    0.10    0.00    0.20    0.00    0.00    0.00   83.32
03:57:49 AM  all   13.39    0.00    3.51    0.00    0.00    0.10    0.00    0.00    0.00   83.00
03:57:50 AM  all   13.33    0.00    3.76    0.05    0.00    0.10    0.00    0.00    0.00   82.76
03:57:51 AM  all   14.19    0.00    4.75    1.97    0.00    0.15    0.00    0.00    0.00   78.94
03:57:52 AM  all   16.58    0.00    4.70    0.00    0.00    0.25    0.00    0.00    0.00   78.47
03:57:53 AM  all    2.66    0.00    0.60    0.00    0.00    0.05    0.00    0.00    0.00   96.69
03:57:54 AM  all    0.15    0.00    0.20    0.10    0.00    0.00    0.00    0.00    0.00   99.55
03:57:55 AM  all    0.15    0.00    0.30    0.05    0.00    0.00    0.00    0.00    0.00   99.50
03:57:56 AM  all    0.25    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.35
03:57:57 AM  all    0.05    0.00    0.10    0.05    0.00    0.00    0.00    0.00    0.00   99.80
