Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

03:32:35 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:32:36 AM  all   15.53    0.00    0.55    1.85    0.00    0.00    0.00    0.00    0.00   82.06
03:32:37 AM  all   17.00    0.00    0.80    0.25    0.00    0.00    0.00    0.00    0.00   81.94
03:32:38 AM  all    2.11    0.00    0.40    0.70    0.00    0.00    0.00    0.00    0.00   96.79
03:32:39 AM  all    0.30    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.60
03:32:40 AM  all    0.30    0.00    0.15    0.20    0.00    0.10    0.00    0.00    0.00   99.25
03:32:41 AM  all   17.08    0.00    0.95    0.25    0.00    0.05    0.00    0.00    0.00   81.66
03:32:42 AM  all   80.77    0.00    5.31    0.00    0.00    0.00    0.00    0.00    0.00   13.92
03:32:43 AM  all   27.04    0.00    5.58    0.00    0.00    0.10    0.00    0.00    0.00   67.29
03:32:44 AM  all    5.87    0.00    1.71    0.05    0.00    0.10    0.00    0.00    0.00   92.27
03:32:45 AM  all    0.20    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.70
03:32:46 AM  all    0.15    0.00    0.10    0.05    0.00    0.05    0.00    0.00    0.00   99.65
03:32:47 AM  all    0.20    0.00    0.15    0.05    0.00    0.00    0.00    0.00    0.00   99.60
03:32:48 AM  all    0.25    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.50
03:32:49 AM  all    0.10    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.75
03:32:50 AM  all    0.25    0.00    0.75    1.46    0.00    0.00    0.00    0.00    0.00   97.54
03:32:51 AM  all    0.35    0.00    0.35    0.70    0.00    0.00    0.00    0.00    0.00   98.60
03:32:52 AM  all   39.14   30.30    3.65    0.66    0.00    0.05    0.00    0.00    0.00   26.19
03:32:53 AM  all   11.74   72.32    4.00    0.05    0.00    0.10    0.00    0.00    0.00   11.79
03:32:54 AM  all   11.02   72.68    4.52    0.00    0.00    0.15    0.00    0.00    0.00   11.63
03:32:55 AM  all   11.35   72.55    4.34    0.00    0.00    0.15    0.00    0.00    0.00   11.60
03:32:56 AM  all   11.68   70.90    4.82    0.05    0.00    0.15    0.00    0.00    0.00   12.39
03:32:57 AM  all   11.64   71.57    4.39    0.00    0.00    0.00    0.00    0.00    0.00   12.40
03:32:58 AM  all   12.14   71.61    4.52    0.00    0.00    0.15    0.00    0.00    0.00   11.58
03:32:59 AM  all   11.21   73.01    4.41    0.05    0.00    0.15    0.00    0.00    0.00   11.16
03:33:00 AM  all   11.17   72.06    4.54    0.25    0.00    0.10    0.00    0.00    0.00   11.88
03:33:01 AM  all   11.05   72.44    4.58    0.05    0.00    0.25    0.00    0.00    0.00   11.61
03:33:02 AM  all   11.53   71.95    4.57    0.00    0.00    0.15    0.00    0.00    0.00   11.79
03:33:03 AM  all   11.82   71.64    4.67    0.00    0.00    0.10    0.00    0.00    0.00   11.77
03:33:04 AM  all   11.21   72.65    4.62    0.00    0.00    0.15    0.00    0.00    0.00   11.36
03:33:05 AM  all   13.52   69.77    4.56    0.05    0.00    0.10    0.00    0.00    0.00   12.00
03:33:06 AM  all   11.29   72.79    4.37    0.00    0.00    0.25    0.00    0.00    0.00   11.29
