Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

12:25:04 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:25:05 PM  all   15.40    0.00    1.05    1.96    0.00    0.10    0.00    0.00    0.00   81.49
12:25:06 PM  all   17.50    0.00    0.95    0.35    0.00    0.05    0.00    0.00    0.00   81.15
12:25:07 PM  all    2.91    0.00    0.70    0.80    0.00    0.10    0.00    0.00    0.00   95.48
12:25:08 PM  all    0.91    0.00    0.45    0.66    0.00    0.00    0.00    0.00    0.00   97.98
12:25:09 PM  all   31.75    0.00    2.66    0.10    0.00    0.05    0.00    0.00    0.00   65.45
12:25:10 PM  all   94.20    0.00    5.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:25:11 PM  all   92.80    0.00    7.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:25:12 PM  all   92.45    0.00    7.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:25:13 PM  all   92.94    0.00    7.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:25:14 PM  all   92.55    0.00    7.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:25:15 PM  all   92.70    0.00    7.30    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:25:16 PM  all   92.81    0.00    7.19    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:25:17 PM  all   91.74    0.00    8.26    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:25:18 PM  all   92.15    0.00    7.85    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:25:19 PM  all   92.31    0.00    7.69    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:25:20 PM  all   93.05    0.00    6.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:25:21 PM  all   93.34    0.00    6.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:25:22 PM  all   93.86    0.00    6.14    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:25:23 PM  all   58.66    0.00    6.67    0.00    0.00    0.00    0.00    0.00    0.00   34.67
12:25:24 PM  all   17.99    0.00    3.42    0.05    0.00    0.00    0.00    0.00    0.00   78.54
12:25:25 PM  all   18.05    0.00    4.01    0.00    0.00    0.00    0.00    0.00    0.00   77.93
12:25:26 PM  all   18.11    0.00    3.47    0.00    0.00    0.00    0.00    0.00    0.00   78.42
12:25:27 PM  all   18.25    0.00    3.95    0.05    0.00    0.15    0.00    0.00    0.00   77.60
12:25:28 PM  all   19.32    0.00    3.80    0.00    0.00    0.15    0.00    0.00    0.00   76.73
12:25:29 PM  all   19.41    0.00    4.31    0.00    0.00    0.10    0.00    0.00    0.00   76.18
12:25:30 PM  all   19.52    0.00    3.27    0.20    0.00    0.25    0.00    0.00    0.00   76.76
12:25:31 PM  all   18.89    0.00    4.82    0.00    0.00    0.15    0.00    0.00    0.00   76.13
12:25:32 PM  all   20.39    0.00    4.07    0.00    0.00    0.00    0.00    0.00    0.00   75.54
12:25:33 PM  all   25.75    0.00    5.07    0.00    0.00    0.10    0.00    0.00    0.00   69.08
12:25:34 PM  all    5.72    0.00    1.35    0.00    0.00    0.10    0.00    0.00    0.00   92.82
12:25:35 PM  all    0.10    0.00    0.20    0.15    0.00    0.00    0.00    0.00    0.00   99.55
12:25:36 PM  all    0.10    0.00    0.15    0.10    0.00    0.00    0.00    0.00    0.00   99.65
12:25:37 PM  all    0.15    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.60
12:25:38 PM  all    1.05    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   98.75
12:25:39 PM  all    0.25    0.00    0.15    0.10    0.00    0.00    0.00    0.00    0.00   99.50
12:25:40 PM  all    0.10    0.00    0.15    0.05    0.00    0.00    0.00    0.00    0.00   99.70
12:25:41 PM  all    4.30    0.00    1.10    0.00    0.00    0.05    0.00    0.00    0.00   94.54
12:25:42 PM  all   88.31    0.00   11.19    0.00    0.00    0.25    0.00    0.00    0.00    0.25
12:25:43 PM  all   89.61    4.10    6.14    0.00    0.00    0.10    0.00    0.00    0.00    0.05
12:25:44 PM  all   86.37    8.77    4.61    0.00    0.00    0.20    0.00    0.00    0.00    0.05
12:25:45 PM  all   76.62   16.12    5.32    0.00    0.00    0.40    0.00    0.00    0.00    1.54
12:25:46 PM  all   31.72   47.27    6.99    0.00    0.00    1.07    0.00    0.00    0.00   12.95
12:25:47 PM  all   30.37   47.79    6.50    0.00    0.00    1.37    0.00    0.00    0.00   13.97
12:25:48 PM  all   31.01   48.40    5.96    0.05    0.00    1.10    0.00    0.00    0.00   13.48
12:25:49 PM  all   31.67   48.11    5.90    0.00    0.00    1.16    0.00    0.00    0.00   13.16
12:25:50 PM  all   30.50   49.65    6.23    0.00    0.00    1.01    0.00    0.00    0.00   12.61
12:25:51 PM  all   32.76   47.18    5.89    0.00    0.00    1.07    0.00    0.00    0.00   13.10
12:25:52 PM  all   31.31   48.18    6.31    0.00    0.00    1.01    0.00    0.00    0.00   13.18
12:25:53 PM  all   32.94   48.05    5.78    0.00    0.00    1.06    0.00    0.00    0.00   12.16
12:25:54 PM  all   31.56   48.16    5.79    0.05    0.00    1.28    0.00    0.00    0.00   13.17
12:25:55 PM  all   30.58   47.58    7.16    0.05    0.00    1.26    0.00    0.00    0.00   13.37
12:25:56 PM  all   32.37   47.80    5.92    0.00    0.00    0.86    0.00    0.00    0.00   13.05
12:25:57 PM  all   33.06   46.90    6.11    0.00    0.00    1.31    0.00    0.00    0.00   12.62
12:25:58 PM  all   31.43   48.14    6.62    0.00    0.00    1.02    0.00    0.00    0.00   12.79
12:25:59 PM  all   30.90   49.62    5.76    0.00    0.00    0.66    0.00    0.00    0.00   13.05
12:26:00 PM  all   31.94   49.01    5.66    0.00    0.00    0.76    0.00    0.00    0.00   12.63
12:26:01 PM  all   31.35   47.46    6.95    0.00    0.00    0.86    0.00    0.00    0.00   13.39
12:26:02 PM  all   31.97   47.52    6.03    0.00    0.00    1.06    0.00    0.00    0.00   13.42
12:26:03 PM  all   30.89   49.24    5.96    0.05    0.00    0.76    0.00    0.00    0.00   13.10
12:26:04 PM  all   31.98   47.34    6.94    0.00    0.00    1.27    0.00    0.00    0.00   12.47
12:26:05 PM  all   33.58   46.39    5.87    0.05    0.00    1.10    0.00    0.00    0.00   13.00
12:26:06 PM  all   32.09   47.54    6.24    0.00    0.00    0.72    0.00    0.00    0.00   13.41
12:26:07 PM  all   32.22   48.08    5.45    0.00    0.00    0.91    0.00    0.00    0.00   13.33
12:26:08 PM  all   30.55   49.46    6.63    0.00    0.00    0.97    0.00    0.00    0.00   12.39
12:26:09 PM  all   32.29   47.65    5.89    0.00    0.00    0.85    0.00    0.00    0.00   13.32
12:26:10 PM  all   31.72   49.16    5.66    0.00    0.00    0.87    0.00    0.00    0.00   12.60
12:26:11 PM  all   30.90   48.53    6.43    0.00    0.00    1.11    0.00    0.00    0.00   13.02
12:26:12 PM  all   26.12   22.60    6.39    0.00    0.00    0.60    0.00    0.00    0.00   44.29
12:26:13 PM  all   13.02    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   86.68
12:26:14 PM  all   15.18    0.00    0.10    0.00    0.00    0.05    0.00    0.00    0.00   84.67
12:26:15 PM  all   32.38    0.00    0.15    0.10    0.00    0.00    0.00    0.00    0.00   67.37
12:26:16 PM  all   99.65    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:26:17 PM  all   99.45    0.00    0.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:26:18 PM  all   91.76    0.00    8.24    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:26:19 PM  all   21.75    0.00    9.32    0.00    0.00    0.20    0.00    0.00    0.00   68.72
12:26:20 PM  all   16.48    2.02    1.16    0.10    0.00    0.05    0.00    0.00    0.00   80.19
12:26:21 PM  all    4.77    3.01    1.20    0.05    0.00    0.05    0.00    0.00    0.00   90.92
12:26:22 PM  all    4.30    2.68    1.32    0.00    0.00    0.00    0.00    0.00    0.00   91.70
12:26:23 PM  all    4.63    2.67    1.16    0.00    0.00    0.15    0.00    0.00    0.00   91.39
12:26:24 PM  all    4.83    2.31    1.16    0.05    0.00    0.15    0.00    0.00    0.00   91.50
12:26:25 PM  all    5.44    1.85    1.50    0.05    0.00    0.05    0.00    0.00    0.00   91.12
12:26:26 PM  all    4.86    2.00    1.30    0.00    0.00    0.00    0.00    0.00    0.00   91.83
12:26:27 PM  all    5.94    1.75    1.65    0.00    0.00    0.15    0.00    0.00    0.00   90.52
12:26:28 PM  all    5.82    1.74    1.34    0.00    0.00    0.05    0.00    0.00    0.00   91.04
12:26:29 PM  all    5.22    1.71    1.20    0.00    0.00    0.10    0.00    0.00    0.00   91.77
12:26:30 PM  all    5.24    1.60    1.65    0.05    0.00    0.05    0.00    0.00    0.00   91.41
12:26:31 PM  all    5.35    1.40    1.70    0.00    0.00    0.05    0.00    0.00    0.00   91.50
