Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

12:27:57 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:27:58 PM  all   15.70    0.00    0.75    1.94    0.00    0.10    0.00    0.00    0.00   81.51
12:27:59 PM  all   17.43    0.00    0.60    0.45    0.00    0.00    0.00    0.00    0.00   81.52
12:28:00 PM  all    3.21    0.00    0.50    0.95    0.00    0.05    0.00    0.00    0.00   95.29
12:28:01 PM  all    0.81    0.00    0.40    0.40    0.00    0.00    0.00    0.00    0.00   98.39
12:28:02 PM  all   29.43    0.00    2.90    0.00    0.00    0.00    0.00    0.00    0.00   67.67
12:28:03 PM  all   94.84    0.00    5.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:28:04 PM  all   93.40    0.00    6.55    0.00    0.00    0.05    0.00    0.00    0.00    0.00
12:28:05 PM  all   93.20    0.00    6.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:28:06 PM  all   93.25    0.00    6.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:28:07 PM  all   93.20    0.00    6.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:28:08 PM  all   93.21    0.00    6.79    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:28:09 PM  all   92.38    0.00    7.62    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:28:10 PM  all   91.72    0.00    8.28    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:28:11 PM  all   91.65    0.00    8.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:28:12 PM  all   93.24    0.00    6.76    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:28:13 PM  all   93.06    0.00    6.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:28:14 PM  all   92.35    0.00    7.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:28:15 PM  all   94.55    0.00    5.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:28:16 PM  all   70.57    0.00    7.68    0.00    0.00    0.00    0.00    0.00    0.00   21.75
12:28:17 PM  all   17.99    0.00    4.22    0.00    0.00    0.00    0.00    0.00    0.00   77.79
12:28:18 PM  all   17.57    0.00    3.80    0.20    0.00    0.00    0.00    0.00    0.00   78.43
12:28:19 PM  all   17.53    0.00    3.71    0.00    0.00    0.00    0.00    0.00    0.00   78.77
12:28:20 PM  all   18.20    0.00    3.36    0.00    0.00    0.05    0.00    0.00    0.00   78.40
12:28:21 PM  all   18.52    0.00    3.72    0.15    0.00    0.10    0.00    0.00    0.00   77.50
12:28:22 PM  all   18.85    0.00    4.51    0.00    0.00    0.00    0.00    0.00    0.00   76.64
12:28:23 PM  all   20.34    0.00    4.82    0.20    0.00    0.15    0.00    0.00    0.00   74.49
12:28:24 PM  all   20.32    0.00    4.19    0.00    0.00    0.05    0.00    0.00    0.00   75.44
12:28:25 PM  all   20.46    0.00    3.66    0.00    0.00    0.05    0.00    0.00    0.00   75.83
12:28:26 PM  all   21.65    0.00    4.52    0.00    0.00    0.10    0.00    0.00    0.00   73.73
12:28:27 PM  all   14.36    0.00    2.56    0.05    0.00    0.05    0.00    0.00    0.00   82.97
12:28:28 PM  all    0.35    0.00    0.10    0.05    0.00    0.00    0.00    0.00    0.00   99.50
12:28:29 PM  all    0.05    0.00    0.30    0.00    0.00    0.05    0.00    0.00    0.00   99.60
12:28:30 PM  all    0.05    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.85
12:28:31 PM  all    0.10    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.85
12:28:32 PM  all    0.25    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.55
12:28:33 PM  all    0.15    0.00    0.00    0.10    0.00    0.00    0.00    0.00    0.00   99.75
12:28:34 PM  all    0.20    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.75
12:28:35 PM  all   46.11    0.00    8.03    0.05    0.00    0.35    0.00    0.00    0.00   45.46
12:28:36 PM  all   91.76    1.55    6.64    0.00    0.00    0.05    0.00    0.00    0.00    0.00
12:28:37 PM  all   91.62    3.89    4.39    0.00    0.00    0.05    0.00    0.00    0.00    0.05
12:28:38 PM  all   85.63    9.70    4.38    0.00    0.00    0.30    0.00    0.00    0.00    0.00
12:28:39 PM  all   44.87   38.56    6.61    0.05    0.00    1.15    0.00    0.00    0.00    8.76
12:28:40 PM  all   30.18   46.92    6.22    0.00    0.00    1.01    0.00    0.00    0.00   15.67
12:28:41 PM  all   31.43   48.99    6.07    0.00    0.00    1.37    0.00    0.00    0.00   12.15
12:28:42 PM  all   32.47   46.97    6.72    0.00    0.00    1.11    0.00    0.00    0.00   12.73
12:28:43 PM  all   30.22   49.77    6.30    0.00    0.00    0.96    0.00    0.00    0.00   12.75
12:28:44 PM  all   32.34   47.78    6.51    0.00    0.00    1.11    0.00    0.00    0.00   12.26
12:28:45 PM  all   31.16   48.27    6.01    0.00    0.00    1.27    0.00    0.00    0.00   13.29
12:28:46 PM  all   31.18   48.23    6.76    0.00    0.00    1.16    0.00    0.00    0.00   12.66
12:28:47 PM  all   31.32   48.45    6.20    0.00    0.00    1.27    0.00    0.00    0.00   12.76
12:28:48 PM  all   30.98   48.60    6.65    0.00    0.00    0.76    0.00    0.00    0.00   13.00
12:28:49 PM  all   32.41   47.10    6.11    0.00    0.00    1.11    0.00    0.00    0.00   13.28
12:28:50 PM  all   32.13   47.28    6.25    0.00    0.00    1.17    0.00    0.00    0.00   13.17
12:28:51 PM  all   32.38   47.33    6.04    0.00    0.00    1.21    0.00    0.00    0.00   13.04
12:28:52 PM  all   33.18   47.09    5.92    0.00    0.00    1.06    0.00    0.00    0.00   12.75
12:28:53 PM  all   32.36   47.81    6.29    0.00    0.00    1.11    0.00    0.00    0.00   12.43
12:28:54 PM  all   32.30   47.39    6.38    0.00    0.00    0.81    0.00    0.00    0.00   13.11
12:28:55 PM  all   30.54   49.09    6.10    0.00    0.00    1.46    0.00    0.00    0.00   12.80
12:28:56 PM  all   31.63   48.86    6.23    0.00    0.00    1.06    0.00    0.00    0.00   12.21
12:28:57 PM  all   30.50   48.89    6.69    0.00    0.00    1.06    0.00    0.00    0.00   12.87
12:28:58 PM  all   30.39   49.14    6.25    0.05    0.00    1.31    0.00    0.00    0.00   12.85
12:28:59 PM  all   32.93   47.29    6.17    0.00    0.00    1.20    0.00    0.00    0.00   12.40
12:29:00 PM  all   30.13   49.18    6.42    0.05    0.00    0.92    0.00    0.00    0.00   13.30
12:29:01 PM  all   31.60   48.67    6.37    0.00    0.00    0.71    0.00    0.00    0.00   12.64
12:29:02 PM  all   29.93   48.78    7.06    0.00    0.00    1.02    0.00    0.00    0.00   13.21
12:29:03 PM  all   31.60   47.35    6.87    0.00    0.00    1.11    0.00    0.00    0.00   13.07
12:29:04 PM  all   31.55   48.60    6.26    0.00    0.00    0.92    0.00    0.00    0.00   12.67
12:29:05 PM  all   34.32   44.69    7.07    0.00    0.00    1.02    0.00    0.00    0.00   12.91
12:29:06 PM  all    9.65    1.51    1.56    0.10    0.00    0.00    0.00    0.00    0.00   87.18
12:29:07 PM  all    5.12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   94.88
12:29:08 PM  all    5.41    0.00    0.10    0.05    0.00    0.10    0.00    0.00    0.00   94.34
12:29:09 PM  all   92.32    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00    7.29
12:29:10 PM  all   99.40    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:29:11 PM  all   96.90    0.00    3.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:29:12 PM  all   46.59    0.00   14.21    0.05    0.00    0.20    0.00    0.00    0.00   38.96
12:29:13 PM  all   16.57    1.35    0.90    0.10    0.00    0.00    0.00    0.00    0.00   81.09
12:29:14 PM  all    4.75    2.62    1.11    0.00    0.00    0.00    0.00    0.00    0.00   91.52
12:29:15 PM  all    4.35    2.83    0.91    0.05    0.00    0.10    0.00    0.00    0.00   91.75
12:29:16 PM  all    5.37    2.96    1.26    0.00    0.00    0.00    0.00    0.00    0.00   90.41
12:29:17 PM  all    5.10    1.95    1.75    0.00    0.00    0.05    0.00    0.00    0.00   91.15
12:29:18 PM  all    4.92    1.81    1.30    0.00    0.00    0.20    0.00    0.00    0.00   91.77
12:29:19 PM  all    5.20    1.95    1.40    0.00    0.00    0.05    0.00    0.00    0.00   91.40
12:29:20 PM  all    5.30    1.75    1.40    0.05    0.00    0.05    0.00    0.00    0.00   91.45
12:29:21 PM  all    5.15    2.05    1.50    0.00    0.00    0.05    0.00    0.00    0.00   91.25
12:29:22 PM  all    5.19    1.60    1.95    0.00    0.00    0.05    0.00    0.00    0.00   91.22
12:29:23 PM  all    4.83    1.81    1.41    0.00    0.00    0.20    0.00    0.00    0.00   91.74
12:29:24 PM  all    5.30    1.80    1.55    0.05    0.00    0.05    0.00    0.00    0.00   91.25
