Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

12:11:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:11:48 PM  all   15.44    0.00    0.61    1.72    0.00    0.05    0.00    0.00    0.00   82.19
12:11:49 PM  all   17.22    0.00    0.70    0.25    0.00    0.05    0.00    0.00    0.00   81.78
12:11:50 PM  all    3.15    0.00    0.85    0.85    0.00    0.00    0.00    0.00    0.00   95.15
12:11:51 PM  all    0.65    0.00    0.45    0.40    0.00    0.00    0.00    0.00    0.00   98.49
12:11:52 PM  all   32.88    0.00    2.26    0.05    0.00    0.00    0.00    0.00    0.00   64.81
12:11:53 PM  all   94.40    0.00    5.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:11:54 PM  all   95.10    0.00    4.90    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:11:55 PM  all   90.58    0.00    9.42    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:11:56 PM  all   61.01    0.00    7.36    0.05    0.00    0.00    0.00    0.00    0.00   31.58
12:11:57 PM  all   21.93    0.00    4.26    0.00    0.00    0.00    0.00    0.00    0.00   73.81
12:11:58 PM  all   10.02    0.00    2.20    0.05    0.00    0.00    0.00    0.00    0.00   87.73
12:11:59 PM  all    0.15    0.00    0.10    0.10    0.00    0.00    0.00    0.00    0.00   99.65
12:12:00 PM  all    0.05    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.85
12:12:01 PM  all    0.15    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.80
12:12:02 PM  all    0.25    0.00    0.20    0.10    0.00    0.00    0.00    0.00    0.00   99.45
12:12:03 PM  all   22.83    0.00    3.36    0.20    0.00    0.05    0.00    0.00    0.00   73.56
12:12:04 PM  all   89.33    6.63    3.64    0.00    0.00    0.25    0.00    0.00    0.00    0.15
12:12:05 PM  all   39.31   40.53    6.35    0.00    0.00    0.76    0.00    0.00    0.00   13.05
12:12:06 PM  all   32.55   46.19    7.20    0.15    0.00    0.92    0.00    0.00    0.00   12.98
12:12:07 PM  all   33.86   44.84    6.22    0.00    0.00    0.91    0.00    0.00    0.00   14.17
12:12:08 PM  all   33.70   43.66    6.29    0.00    0.00    1.06    0.00    0.00    0.00   15.29
12:12:09 PM  all   33.23   45.76    6.39    0.00    0.00    1.18    0.00    0.00    0.00   13.45
12:12:10 PM  all   33.40   45.50    6.53    0.00    0.00    0.81    0.00    0.00    0.00   13.77
12:12:11 PM  all   33.45   45.49    6.50    0.00    0.00    1.11    0.00    0.00    0.00   13.45
12:12:12 PM  all   34.47   45.64    6.26    0.00    0.00    0.85    0.00    0.00    0.00   12.78
12:12:13 PM  all   34.07   44.61    6.77    0.05    0.00    1.00    0.00    0.00    0.00   13.50
12:12:14 PM  all   33.85   45.09    6.67    0.00    0.00    0.85    0.00    0.00    0.00   13.54
12:12:15 PM  all   32.58   46.29    6.04    0.00    0.00    0.92    0.00    0.00    0.00   14.17
12:12:16 PM  all   33.38   45.92    6.54    0.00    0.00    1.07    0.00    0.00    0.00   13.09
12:12:17 PM  all   33.67   44.71    6.74    0.00    0.00    1.25    0.00    0.00    0.00   13.64
12:12:18 PM  all   34.38   44.29    7.06    0.00    0.00    0.81    0.00    0.00    0.00   13.46
12:12:19 PM  all   32.66   44.78    7.52    0.00    0.00    1.21    0.00    0.00    0.00   13.83
12:12:20 PM  all   33.22   45.35    6.57    0.05    0.00    1.01    0.00    0.00    0.00   13.80
12:12:21 PM  all   33.86   45.35    6.91    0.00    0.00    0.76    0.00    0.00    0.00   13.12
12:12:22 PM  all   31.95   46.49    6.66    0.00    0.00    1.18    0.00    0.00    0.00   13.72
12:12:23 PM  all   33.74   44.53    7.51    0.05    0.00    0.86    0.00    0.00    0.00   13.31
12:12:24 PM  all   33.23   45.97    6.39    0.00    0.00    0.81    0.00    0.00    0.00   13.60
12:12:25 PM  all   34.97   44.10    7.15    0.00    0.00    1.01    0.00    0.00    0.00   12.77
12:12:26 PM  all   34.22   45.14    6.96    0.00    0.00    0.85    0.00    0.00    0.00   12.83
12:12:27 PM  all   33.97   45.55    6.07    0.00    0.00    1.01    0.00    0.00    0.00   13.40
12:12:28 PM  all   33.64   44.60    6.80    0.00    0.00    1.07    0.00    0.00    0.00   13.90
12:12:29 PM  all   34.99   45.01    5.71    0.05    0.00    0.75    0.00    0.00    0.00   13.48
12:12:30 PM  all   34.66   43.51    6.57    0.00    0.00    1.21    0.00    0.00    0.00   14.05
12:12:31 PM  all   34.23   44.54    6.47    0.00    0.00    0.61    0.00    0.00    0.00   14.16
12:12:32 PM  all   33.47   45.67    6.55    0.00    0.00    1.11    0.00    0.00    0.00   13.21
12:12:33 PM  all   38.41   38.26    6.12    0.00    0.00    0.86    0.00    0.00    0.00   16.35
12:12:34 PM  all   70.62    0.00    5.49    0.05    0.00    0.00    0.00    0.00    0.00   23.84
