Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

12:19:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:20:00 PM  all   15.18    0.00    1.05    1.95    0.00    0.15    0.00    0.00    0.00   81.66
12:20:01 PM  all   17.14    0.00    0.65    0.45    0.00    0.00    0.00    0.00    0.00   81.76
12:20:02 PM  all    3.11    0.00    0.55    0.90    0.00    0.05    0.00    0.00    0.00   95.39
12:20:03 PM  all    0.86    0.00    0.30    0.30    0.00    0.05    0.00    0.00    0.00   98.49
12:20:04 PM  all   25.26    0.00    2.06    0.05    0.00    0.00    0.00    0.00    0.00   72.63
12:20:05 PM  all   93.89    0.00    6.11    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:20:06 PM  all   92.77    0.00    7.23    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:20:07 PM  all   93.94    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:20:08 PM  all   94.21    0.00    5.79    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:20:09 PM  all   92.24    0.00    7.76    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:20:10 PM  all   91.29    0.00    8.71    0.00    0.00    0.00    0.00    0.00    0.00    0.00
12:20:11 PM  all   75.55    0.00    6.85    0.00    0.00    0.00    0.00    0.00    0.00   17.60
12:20:12 PM  all   17.54    0.00    4.06    0.10    0.00    0.00    0.00    0.00    0.00   78.30
12:20:13 PM  all   17.40    0.00    3.71    0.00    0.00    0.00    0.00    0.00    0.00   78.89
12:20:14 PM  all   17.98    0.00    3.86    0.00    0.00    0.00    0.00    0.00    0.00   78.17
12:20:15 PM  all   18.77    0.00    3.81    0.05    0.00    0.00    0.00    0.00    0.00   77.37
12:20:16 PM  all   20.23    0.00    3.82    0.00    0.00    0.10    0.00    0.00    0.00   75.84
12:20:17 PM  all   36.67    0.00    6.16    0.05    0.00    0.25    0.00    0.00    0.00   56.86
12:20:18 PM  all   91.40    2.59    5.92    0.00    0.00    0.10    0.00    0.00    0.00    0.00
12:20:19 PM  all   84.24   10.36    4.55    0.00    0.00    0.20    0.00    0.00    0.00    0.65
12:20:20 PM  all   34.92   45.06    6.39    0.00    0.00    0.91    0.00    0.00    0.00   12.72
12:20:21 PM  all   33.82   46.60    5.63    0.00    0.00    0.91    0.00    0.00    0.00   13.03
12:20:22 PM  all   31.77   47.76    6.11    0.00    0.00    1.07    0.00    0.00    0.00   13.29
12:20:23 PM  all   32.53   46.95    6.81    0.00    0.00    1.26    0.00    0.00    0.00   12.46
12:20:24 PM  all   30.74   48.86    6.41    0.00    0.00    1.21    0.00    0.00    0.00   12.77
12:20:25 PM  all   33.10   46.89    6.31    0.00    0.00    0.87    0.00    0.00    0.00   12.83
12:20:26 PM  all   32.46   47.34    6.78    0.00    0.00    1.06    0.00    0.00    0.00   12.36
12:20:27 PM  all   32.54   46.66    6.58    0.05    0.00    1.27    0.00    0.00    0.00   12.90
12:20:28 PM  all   30.96   48.20    6.76    0.00    0.00    0.97    0.00    0.00    0.00   13.12
12:20:29 PM  all   32.61   48.20    5.62    0.00    0.00    0.91    0.00    0.00    0.00   12.66
12:20:30 PM  all   32.88   46.66    6.59    0.05    0.00    1.22    0.00    0.00    0.00   12.61
12:20:31 PM  all   32.72   47.40    6.17    0.00    0.00    0.87    0.00    0.00    0.00   12.84
12:20:32 PM  all   32.57   47.93    5.87    0.00    0.00    0.97    0.00    0.00    0.00   12.66
12:20:33 PM  all   33.88   45.86    6.52    0.00    0.00    1.20    0.00    0.00    0.00   12.53
12:20:34 PM  all   32.37   47.68    6.06    0.00    0.00    1.17    0.00    0.00    0.00   12.72
12:20:35 PM  all   32.99   48.83    5.43    0.00    0.00    0.71    0.00    0.00    0.00   12.03
12:20:36 PM  all   31.67   48.11    6.00    0.05    0.00    1.16    0.00    0.00    0.00   13.01
12:20:37 PM  all   32.86   47.52    5.68    0.05    0.00    0.91    0.00    0.00    0.00   12.98
12:20:38 PM  all   32.32   47.76    6.55    0.00    0.00    1.07    0.00    0.00    0.00   12.30
12:20:39 PM  all   32.98   47.17    5.71    0.05    0.00    0.81    0.00    0.00    0.00   13.28
12:20:40 PM  all   30.91   48.71    6.51    0.00    0.00    1.01    0.00    0.00    0.00   12.86
12:20:41 PM  all   32.22   47.10    6.25    0.00    0.00    1.12    0.00    0.00    0.00   13.31
12:20:42 PM  all   32.31   47.69    6.08    0.00    0.00    1.11    0.00    0.00    0.00   12.81
12:20:43 PM  all   32.25   47.90    6.94    0.00    0.00    1.01    0.00    0.00    0.00   11.90
12:20:44 PM  all   31.99   46.89    7.12    0.00    0.00    1.26    0.00    0.00    0.00   12.73
12:20:45 PM  all   32.30   46.93    6.49    0.00    0.00    1.55    0.00    0.00    0.00   12.73
12:20:46 PM  all   32.05   47.74    6.40    0.00    0.00    0.76    0.00    0.00    0.00   13.05
12:20:47 PM  all   34.91   43.60    7.23    0.00    0.00    1.00    0.00    0.00    0.00   13.26
12:20:48 PM  all    6.26    0.90    0.75    0.10    0.00    0.00    0.00    0.00    0.00   91.98
12:20:49 PM  all   10.08    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   89.87
12:20:50 PM  all    9.40    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   90.35
12:20:51 PM  all   91.68    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00    8.02
12:20:52 PM  all   68.82    0.00    8.56    0.00    0.00    0.05    0.00    0.00    0.00   22.57
12:20:53 PM  all   29.28    0.05    0.95    0.05    0.00    0.10    0.00    0.00    0.00   69.56
12:20:54 PM  all    4.68    3.27    1.01    0.05    0.00    0.05    0.00    0.00    0.00   90.95
12:20:55 PM  all    4.86    2.66    1.40    0.00    0.00    0.05    0.00    0.00    0.00   91.03
12:20:56 PM  all    4.19    3.03    1.01    0.00    0.00    0.05    0.00    0.00    0.00   91.72
12:20:57 PM  all    5.64    2.16    1.71    0.10    0.00    0.00    0.00    0.00    0.00   90.39
12:20:58 PM  all    5.30    1.95    1.45    0.00    0.00    0.15    0.00    0.00    0.00   91.15
12:20:59 PM  all    5.27    1.91    1.36    0.00    0.00    0.05    0.00    0.00    0.00   91.42
12:21:00 PM  all    5.49    1.50    1.85    0.00    0.00    0.05    0.00    0.00    0.00   91.11
12:21:01 PM  all    5.48    1.50    1.79    0.00    0.00    0.10    0.00    0.00    0.00   91.13
12:21:02 PM  all    4.86    1.95    1.75    0.00    0.00    0.05    0.00    0.00    0.00   91.38
12:21:03 PM  all    5.83    1.64    1.54    0.00    0.00    0.05    0.00    0.00    0.00   90.94
12:21:04 PM  all    6.04    1.10    1.70    0.00    0.00    0.05    0.00    0.00    0.00   91.12
