Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

05:54:14 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:54:15 AM  all   15.30    0.00    0.85    1.76    0.00    0.05    0.00    0.00    0.00   82.05
05:54:16 AM  all   18.49    0.00    0.60    0.25    0.00    0.00    0.00    0.00    0.00   80.66
05:54:17 AM  all    2.25    0.00    0.55    0.60    0.00    0.05    0.00    0.00    0.00   96.54
05:54:18 AM  all    0.20    0.00    0.05    0.10    0.00    0.00    0.00    0.00    0.00   99.65
05:54:19 AM  all    0.35    0.00    0.10    0.15    0.00    0.00    0.00    0.00    0.00   99.40
05:54:20 AM  all   16.98    0.00    1.06    0.15    0.00    0.05    0.00    0.00    0.00   81.76
05:54:21 AM  all   89.31    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00    5.55
05:54:22 AM  all   93.45    0.00    6.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:54:23 AM  all   93.51    0.00    6.49    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:54:24 AM  all   92.19    0.00    7.81    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:54:25 AM  all   92.59    0.00    7.41    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:54:26 AM  all   92.90    0.00    7.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:54:27 AM  all   92.60    0.00    7.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:54:28 AM  all   91.75    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:54:29 AM  all   92.21    0.00    7.79    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:54:30 AM  all   93.15    0.00    6.85    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:54:31 AM  all   93.90    0.00    6.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:54:32 AM  all   93.95    0.00    6.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:54:33 AM  all   94.60    0.00    5.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:54:34 AM  all   93.21    0.00    6.79    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:54:35 AM  all   27.07    0.00    4.71    0.00    0.00    0.00    0.00    0.00    0.00   68.22
