Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

05:43:02 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:43:03 AM  all   15.50    0.00    0.45    1.71    0.00    0.10    0.00    0.00    0.00   82.25
05:43:04 AM  all   17.60    0.00    0.75    0.25    0.00    0.00    0.00    0.00    0.00   81.40
05:43:05 AM  all    2.06    0.00    0.20    0.60    0.00    0.00    0.00    0.00    0.00   97.14
05:43:06 AM  all    0.20    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.75
05:43:07 AM  all    9.61    0.00    1.15    0.40    0.00    0.10    0.00    0.00    0.00   88.73
05:43:08 AM  all   17.37    0.00    0.95    0.15    0.00    0.05    0.00    0.00    0.00   81.48
05:43:09 AM  all   86.64    0.00    6.21    0.00    0.00    0.00    0.00    0.00    0.00    7.16
05:43:10 AM  all   93.09    0.00    6.86    0.00    0.00    0.05    0.00    0.00    0.00    0.00
05:43:11 AM  all   92.71    0.00    7.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:43:12 AM  all   93.54    0.00    6.46    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:43:13 AM  all   92.79    0.00    7.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:43:14 AM  all   91.96    0.00    8.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:43:15 AM  all   92.65    0.00    7.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:43:16 AM  all   91.85    0.00    8.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:43:17 AM  all   91.55    0.00    8.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:43:18 AM  all   92.80    0.00    7.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:43:19 AM  all   94.25    0.00    5.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:43:20 AM  all   93.25    0.00    6.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
