Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

04:52:31 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:52:32 AM  all   15.27    0.00    0.80    1.81    0.00    0.05    0.00    0.00    0.00   82.07
04:52:33 AM  all   17.09    0.00    0.60    0.20    0.00    0.00    0.00    0.00    0.00   82.10
04:52:34 AM  all    2.15    0.00    0.60    0.80    0.00    0.05    0.00    0.00    0.00   96.40
04:52:35 AM  all    0.25    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.55
04:52:36 AM  all    0.30    0.00    0.25    0.10    0.00    0.00    0.00    0.00    0.00   99.35
04:52:37 AM  all   17.43    0.00    1.20    0.15    0.00    0.05    0.00    0.00    0.00   81.17
04:52:38 AM  all   89.16    0.00    6.39    0.00    0.00    0.00    0.00    0.00    0.00    4.45
04:52:39 AM  all   93.34    0.00    6.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:52:40 AM  all   92.11    0.00    7.89    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:52:41 AM  all   93.35    0.00    6.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:52:42 AM  all   92.81    0.00    7.19    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:52:43 AM  all   92.35    0.00    7.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:52:44 AM  all   92.84    0.00    7.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:52:45 AM  all   91.82    0.00    8.18    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:52:46 AM  all   91.58    0.00    8.42    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:52:47 AM  all   92.66    0.00    7.34    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:52:48 AM  all   91.89    0.00    8.06    0.00    0.00    0.05    0.00    0.00    0.00    0.00
04:52:49 AM  all   93.55    0.00    6.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:52:50 AM  all   93.96    0.00    6.04    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:52:51 AM  all   60.80    0.00    6.54    0.00    0.00    0.00    0.00    0.00    0.00   32.66
04:52:52 AM  all   12.34    0.00    3.80    0.05    0.00    0.05    0.00    0.00    0.00   83.76
04:52:53 AM  all   13.41    0.00    4.00    2.20    0.00    0.05    0.00    0.00    0.00   80.33
04:52:54 AM  all   13.03    0.00    3.21    0.00    0.00    0.00    0.00    0.00    0.00   83.77
04:52:55 AM  all   12.89    0.00    3.36    0.00    0.00    0.00    0.00    0.00    0.00   83.75
04:52:56 AM  all   13.02    0.00    3.56    0.10    0.00    0.15    0.00    0.00    0.00   83.17
04:52:57 AM  all   13.10    0.00    3.92    0.10    0.00    0.10    0.00    0.00    0.00   82.78
04:52:58 AM  all   13.25    0.00    3.91    0.00    0.00    0.15    0.00    0.00    0.00   82.69
04:52:59 AM  all   13.86    0.00    4.35    0.05    0.00    0.05    0.00    0.00    0.00   81.69
04:53:00 AM  all   14.11    0.00    4.50    0.00    0.00    0.15    0.00    0.00    0.00   81.23
04:53:01 AM  all   13.45    0.00    4.30    0.00    0.00    0.10    0.00    0.00    0.00   82.15
04:53:02 AM  all   13.26    0.00    3.90    0.15    0.00    0.40    0.00    0.00    0.00   82.28
04:53:03 AM  all   13.88    0.00    4.34    0.00    0.00    0.15    0.00    0.00    0.00   81.63
04:53:04 AM  all   13.51    0.00    3.92    0.00    0.00    0.00    0.00    0.00    0.00   82.57
04:53:05 AM  all   13.26    0.00    4.10    0.00    0.00    0.15    0.00    0.00    0.00   82.48
04:53:06 AM  all   13.58    0.00    3.91    0.00    0.00    0.10    0.00    0.00    0.00   82.41
04:53:07 AM  all   13.55    0.00    3.86    0.15    0.00    0.20    0.00    0.00    0.00   82.24
04:53:08 AM  all   15.52    0.00    4.62    0.05    0.00    0.30    0.00    0.00    0.00   79.51
04:53:09 AM  all   15.13    0.00    4.30    0.05    0.00    0.65    0.00    0.00    0.00   79.87
04:53:10 AM  all   14.07    0.00    4.26    0.00    0.00    0.35    0.00    0.00    0.00   81.32
04:53:11 AM  all   14.36    0.00    4.39    0.10    0.00    0.20    0.00    0.00    0.00   80.96
04:53:12 AM  all   14.59    0.00    4.36    0.05    0.00    0.20    0.00    0.00    0.00   80.80
04:53:13 AM  all   14.08    0.00    4.36    0.00    0.00    0.05    0.00    0.00    0.00   81.51
04:53:14 AM  all   18.03    0.00    4.56    0.05    0.00    0.25    0.00    0.00    0.00   77.12
04:53:15 AM  all    6.71    0.00    2.20    0.00    0.00    0.10    0.00    0.00    0.00   90.99
04:53:16 AM  all    0.20    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.50
04:53:17 AM  all    0.30    0.00    0.20    0.15    0.00    0.00    0.00    0.00    0.00   99.35
04:53:18 AM  all    0.35    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.50
04:53:19 AM  all    0.65    0.00    0.30    0.00    0.00    0.05    0.00    0.00    0.00   99.00
04:53:20 AM  all   25.91    0.00    5.43    0.05    0.00    0.35    0.00    0.00    0.00   68.26
04:53:21 AM  all   89.84    2.65    7.30    0.05    0.00    0.00    0.00    0.00    0.00    0.15
04:53:22 AM  all   77.33   17.12    5.24    0.00    0.00    0.15    0.00    0.00    0.00    0.15
04:53:23 AM  all   76.95   18.90    3.95    0.00    0.00    0.10    0.00    0.00    0.00    0.10
04:53:24 AM  all   72.33   23.83    3.69    0.00    0.00    0.15    0.00    0.00    0.00    0.00
04:53:25 AM  all   14.92   69.56    5.14    0.00    0.00    0.15    0.00    0.00    0.00   10.23
04:53:26 AM  all    6.34   78.31    4.35    0.00    0.00    0.10    0.00    0.00    0.00   10.90
04:53:27 AM  all    6.32   79.52    3.52    0.00    0.00    0.05    0.00    0.00    0.00   10.60
04:53:28 AM  all    7.53   77.22    4.49    0.00    0.00    0.20    0.00    0.00    0.00   10.56
04:53:29 AM  all    5.83   78.89    4.41    0.05    0.00    0.20    0.00    0.00    0.00   10.60
04:53:30 AM  all    4.98   78.94    5.14    0.00    0.00    0.20    0.00    0.00    0.00   10.73
04:53:31 AM  all    7.35   77.08    4.77    0.00    0.00    0.25    0.00    0.00    0.00   10.55
04:53:32 AM  all    5.89   78.96    4.30    0.05    0.00    0.26    0.00    0.00    0.00   10.55
04:53:33 AM  all    5.18   80.39    4.47    0.00    0.00    0.00    0.00    0.00    0.00    9.96
04:53:34 AM  all    8.89   75.47    4.57    0.00    0.00    0.05    0.00    0.00    0.00   11.02
04:53:35 AM  all    4.78   80.34    4.42    0.00    0.00    0.10    0.00    0.00    0.00   10.37
04:53:36 AM  all    7.07   77.16    5.41    0.00    0.00    0.25    0.00    0.00    0.00   10.11
04:53:37 AM  all    4.40   80.29    4.71    0.05    0.00    0.05    0.00    0.00    0.00   10.50
04:53:38 AM  all    6.60   77.75    4.45    0.05    0.00    0.10    0.00    0.00    0.00   11.05
04:53:39 AM  all    6.79   77.48    5.16    0.00    0.00    0.20    0.00    0.00    0.00   10.37
04:53:40 AM  all    5.89   79.30    4.36    0.00    0.00    0.41    0.00    0.00    0.00   10.05
04:53:41 AM  all    6.02   79.22    4.50    0.00    0.00    0.05    0.00    0.00    0.00   10.21
04:53:42 AM  all    6.16   78.88    4.53    0.00    0.00    0.25    0.00    0.00    0.00   10.18
04:53:43 AM  all    6.38   78.37    4.85    0.00    0.00    0.10    0.00    0.00    0.00   10.31
04:53:44 AM  all    4.46   79.61    4.82    0.05    0.00    0.00    0.00    0.00    0.00   11.05
04:53:45 AM  all    7.13   77.95    4.74    0.00    0.00    0.05    0.00    0.00    0.00   10.13
04:53:46 AM  all    5.61   79.27    4.80    0.00    0.00    0.30    0.00    0.00    0.00   10.01
04:53:47 AM  all    6.82   77.91    4.94    0.00    0.00    0.05    0.00    0.00    0.00   10.28
04:53:48 AM  all    6.02   80.16    4.28    0.00    0.00    0.00    0.00    0.00    0.00    9.54
04:53:49 AM  all    4.74   80.30    4.53    0.00    0.00    0.00    0.00    0.00    0.00   10.44
04:53:50 AM  all    9.24   75.18    5.58    0.00    0.00    0.20    0.00    0.00    0.00    9.80
04:53:51 AM  all   59.02   26.92    4.87    0.00    0.00    0.05    0.00    0.00    0.00    9.14
04:53:52 AM  all   99.15    0.00    0.85    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:53:53 AM  all   97.70    0.00    2.30    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:53:54 AM  all   80.42    0.00   14.66    0.00    0.00    0.10    0.00    0.00    0.00    4.82
04:53:55 AM  all   17.92    0.00    1.00    0.00    0.00    0.15    0.00    0.00    0.00   80.93
04:53:56 AM  all   17.66   20.05    2.18    0.05    0.00    0.00    0.00    0.00    0.00   60.05
04:53:57 AM  all    5.91   28.94    2.60    0.00    0.00    0.10    0.00    0.00    0.00   62.46
04:53:58 AM  all    7.00   26.62    3.30    0.00    0.00    0.05    0.00    0.00    0.00   63.03
04:53:59 AM  all    7.04   28.52    2.82    0.05    0.00    0.05    0.00    0.00    0.00   61.52
04:54:00 AM  all    7.16   27.36    2.94    0.00    0.00    0.00    0.00    0.00    0.00   62.54
04:54:01 AM  all    6.13   29.19    2.33    0.00    0.00    0.00    0.00    0.00    0.00   62.34
04:54:02 AM  all    6.31   26.27    2.34    0.05    0.00    0.05    0.00    0.00    0.00   64.97
