Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

05:55:50 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:55:51 AM  all   15.08    0.00    0.85    1.80    0.00    0.10    0.00    0.00    0.00   82.16
05:55:52 AM  all   17.24    0.00    1.31    1.81    0.00    0.00    0.00    0.00    0.00   79.64
05:55:53 AM  all    2.01    0.00    0.50    0.75    0.00    0.00    0.00    0.00    0.00   96.73
05:55:54 AM  all    0.20    0.00    0.20    0.05    0.00    0.00    0.00    0.00    0.00   99.55
05:55:55 AM  all    0.25    0.00    0.10    0.10    0.00    0.00    0.00    0.00    0.00   99.55
05:55:56 AM  all   17.13    0.00    1.25    0.45    0.00    0.05    0.00    0.00    0.00   81.12
05:55:57 AM  all   87.31    0.00    5.89    0.00    0.00    0.00    0.00    0.00    0.00    6.79
05:55:58 AM  all   94.15    0.00    5.85    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:55:59 AM  all   93.44    0.00    6.56    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:56:00 AM  all   93.31    0.00    6.69    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:56:01 AM  all   93.15    0.00    6.85    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:56:02 AM  all   92.50    0.00    7.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:56:03 AM  all   93.19    0.00    6.81    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:56:04 AM  all   91.06    0.00    8.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:56:05 AM  all   92.09    0.00    7.91    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:56:06 AM  all   93.01    0.00    6.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:56:07 AM  all   93.91    0.00    6.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:56:08 AM  all   93.55    0.00    6.40    0.00    0.00    0.05    0.00    0.00    0.00    0.00
05:56:09 AM  all   93.10    0.00    6.90    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:56:10 AM  all   81.71    0.00    7.52    0.00    0.00    0.00    0.00    0.00    0.00   10.77
05:56:11 AM  all   14.10    0.00    3.51    0.05    0.00    0.00    0.00    0.00    0.00   82.34
05:56:12 AM  all   12.35    0.00    3.80    0.05    0.00    0.00    0.00    0.00    0.00   83.80
05:56:13 AM  all   12.48    0.00    3.51    0.00    0.00    0.00    0.00    0.00    0.00   84.01
05:56:14 AM  all   12.49    0.00    3.85    0.00    0.00    0.05    0.00    0.00    0.00   83.61
05:56:15 AM  all   12.76    0.00    3.50    0.05    0.00    0.30    0.00    0.00    0.00   83.38
05:56:16 AM  all   13.40    0.00    4.10    0.00    0.00    0.45    0.00    0.00    0.00   82.05
05:56:17 AM  all   13.59    0.00    3.85    0.00    0.00    0.35    0.00    0.00    0.00   82.21
05:56:18 AM  all   13.84    0.00    3.90    0.10    0.00    0.25    0.00    0.00    0.00   81.92
05:56:19 AM  all   13.39    0.00    3.95    0.00    0.00    0.40    0.00    0.00    0.00   82.27
05:56:20 AM  all   13.53    0.00    4.16    0.00    0.00    0.20    0.00    0.00    0.00   82.11
05:56:21 AM  all   13.39    0.00    4.00    0.25    0.00    0.35    0.00    0.00    0.00   82.02
05:56:22 AM  all   13.36    0.00    4.60    0.00    0.00    0.25    0.00    0.00    0.00   81.79
05:56:23 AM  all   13.50    0.00    4.00    0.00    0.00    0.10    0.00    0.00    0.00   82.40
05:56:24 AM  all   13.62    0.00    3.72    0.10    0.00    0.30    0.00    0.00    0.00   82.25
05:56:25 AM  all   13.81    0.00    4.19    0.00    0.00    0.25    0.00    0.00    0.00   81.75
05:56:26 AM  all   13.79    0.00    4.40    0.05    0.00    0.05    0.00    0.00    0.00   81.72
05:56:27 AM  all   13.97    0.00    3.86    0.00    0.00    0.15    0.00    0.00    0.00   82.02
05:56:28 AM  all   13.53    0.00    3.91    0.00    0.00    0.20    0.00    0.00    0.00   82.36
05:56:29 AM  all   13.74    0.00    3.76    0.00    0.00    0.25    0.00    0.00    0.00   82.25
05:56:30 AM  all   14.71    0.00    4.20    0.10    0.00    0.20    0.00    0.00    0.00   80.79
05:56:31 AM  all   13.69    0.00    3.90    0.05    0.00    0.10    0.00    0.00    0.00   82.26
05:56:32 AM  all   13.91    0.00    3.87    0.00    0.00    0.10    0.00    0.00    0.00   82.13
05:56:33 AM  all   15.79    0.00    4.70    0.10    0.00    0.10    0.00    0.00    0.00   79.31
05:56:34 AM  all   10.56    0.00    3.35    0.00    0.00    0.00    0.00    0.00    0.00   86.09
05:56:35 AM  all    0.35    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.35
05:56:36 AM  all    0.35    0.00    0.15    0.10    0.00    0.00    0.00    0.00    0.00   99.40
05:56:37 AM  all    0.15    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.60
05:56:38 AM  all    0.30    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.60
05:56:39 AM  all   14.61    0.00    3.46    0.10    0.00    0.15    0.00    0.00    0.00   81.68
05:56:40 AM  all   87.66    2.20    9.59    0.00    0.00    0.30    0.00    0.00    0.00    0.25
05:56:41 AM  all   76.35   18.36    5.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:56:42 AM  all   73.01   21.96    4.83    0.00    0.00    0.10    0.00    0.00    0.00    0.10
05:56:43 AM  all   75.05   21.64    3.31    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:56:44 AM  all   16.08   67.33    7.00    0.00    0.00    0.00    0.00    0.00    0.00    9.59
05:56:45 AM  all    3.51   78.06    6.14    0.05    0.00    0.05    0.00    0.00    0.00   12.18
05:56:46 AM  all    2.41   78.62    6.77    0.00    0.00    0.15    0.00    0.00    0.00   12.05
05:56:47 AM  all    3.04   78.27    6.39    0.00    0.00    0.00    0.00    0.00    0.00   12.31
05:56:48 AM  all    2.81   78.08    6.03    0.00    0.00    0.00    0.00    0.00    0.00   13.09
05:56:49 AM  all    3.18   78.31    6.67    0.00    0.00    0.00    0.00    0.00    0.00   11.85
05:56:50 AM  all    3.29   76.92    6.94    0.05    0.00    0.00    0.00    0.00    0.00   12.80
05:56:51 AM  all    3.71   76.39    6.49    0.05    0.00    0.05    0.00    0.00    0.00   13.30
05:56:52 AM  all    1.54   79.69    7.04    0.00    0.00    0.00    0.00    0.00    0.00   11.72
05:56:53 AM  all    4.24   77.74    6.15    0.00    0.00    0.05    0.00    0.00    0.00   11.83
05:56:54 AM  all    3.65   76.65    6.79    0.05    0.00    0.21    0.00    0.00    0.00   12.65
05:56:55 AM  all    1.91   79.36    6.73    0.00    0.00    0.00    0.00    0.00    0.00   12.00
05:56:56 AM  all    3.51   77.85    5.99    0.05    0.00    0.05    0.00    0.00    0.00   12.55
05:56:57 AM  all    3.10   78.01    6.21    0.00    0.00    0.10    0.00    0.00    0.00   12.57
05:56:58 AM  all    2.95   78.42    6.09    0.00    0.00    0.05    0.00    0.00    0.00   12.49
05:56:59 AM  all    2.50   78.17    6.62    0.00    0.00    0.10    0.00    0.00    0.00   12.61
05:57:00 AM  all    3.98   76.96    6.27    0.05    0.00    0.15    0.00    0.00    0.00   12.59
05:57:01 AM  all    2.05   78.81    6.65    0.00    0.00    0.05    0.00    0.00    0.00   12.44
05:57:02 AM  all    2.60   78.79    6.32    0.00    0.00    0.15    0.00    0.00    0.00   12.14
05:57:03 AM  all    3.64   77.31    5.84    0.00    0.00    0.05    0.00    0.00    0.00   13.17
05:57:04 AM  all    3.01   78.68    5.65    0.00    0.00    0.00    0.00    0.00    0.00   12.66
05:57:05 AM  all    2.79   78.41    6.35    0.00    0.00    0.05    0.00    0.00    0.00   12.40
05:57:06 AM  all    3.12   77.87    6.15    0.00    0.00    0.05    0.00    0.00    0.00   12.81
05:57:07 AM  all    8.37   73.64    6.56    0.00    0.00    0.05    0.00    0.00    0.00   11.37
05:57:08 AM  all    3.21   77.30    7.03    0.00    0.00    0.00    0.00    0.00    0.00   12.46
05:57:09 AM  all    5.50   74.74    6.84    0.05    0.00    0.21    0.00    0.00    0.00   12.65
05:57:10 AM  all    1.86   79.30    6.37    0.00    0.00    0.00    0.00    0.00    0.00   12.47
05:57:11 AM  all   18.13   11.19    6.48    0.00    0.00    0.05    0.00    0.00    0.00   64.15
05:57:12 AM  all    5.02    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   94.83
05:57:13 AM  all    5.11    0.00    0.20    0.05    0.00    0.00    0.00    0.00    0.00   94.64
05:57:14 AM  all   91.83    0.00    0.20    0.05    0.00    0.00    0.00    0.00    0.00    7.92
05:57:15 AM  all   99.80    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:57:16 AM  all   98.20    0.00    1.80    0.00    0.00    0.00    0.00    0.00    0.00    0.00
05:57:17 AM  all   42.14    0.00   22.22    0.05    0.00    0.30    0.00    0.00    0.00   35.30
05:57:18 AM  all   20.33    5.99    1.45    0.10    0.00    0.00    0.00    0.00    0.00   72.13
05:57:19 AM  all    4.98   39.27    4.67    0.00    0.00    0.00    0.00    0.00    0.00   51.08
05:57:20 AM  all    4.20   41.55    3.52    0.00    0.00    0.05    0.00    0.00    0.00   50.67
05:57:21 AM  all    4.83   40.40    3.80    0.05    0.00    0.15    0.00    0.00    0.00   50.77
05:57:22 AM  all    4.37   41.69    3.86    0.00    0.00    0.10    0.00    0.00    0.00   49.97
05:57:23 AM  all    4.30   41.98    3.70    0.00    0.00    0.15    0.00    0.00    0.00   49.88
05:57:24 AM  all    4.41   40.03    4.41    0.00    0.00    0.00    0.00    0.00    0.00   51.15
05:57:25 AM  all    5.06   41.29    3.90    0.00    0.00    0.05    0.00    0.00    0.00   49.70
05:57:26 AM  all    4.17   41.74    3.51    0.00    0.00    0.10    0.00    0.00    0.00   50.48
05:57:27 AM  all    4.33   39.01    3.76    0.00    0.00    0.00    0.00    0.00    0.00   52.90
05:57:28 AM  all    5.11   38.79    4.49    0.05    0.00    0.10    0.00    0.00    0.00   51.45
