Linux 5.15.0-141-generic (node7) 	06/08/2025 	_x86_64_	(20 CPU)

08:10:50 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:10:51 PM  all   15.01    0.00    0.81    1.91    0.00    0.05    0.00    0.00    0.00   82.22
08:10:52 PM  all   17.09    0.00    0.85    0.55    0.00    0.05    0.00    0.00    0.00   81.45
08:10:53 PM  all    3.42    0.00    0.45    0.70    0.00    0.00    0.00    0.00    0.00   95.42
08:10:54 PM  all    0.80    0.00    0.20    0.50    0.00    0.00    0.00    0.00    0.00   98.49
08:10:55 PM  all   18.84    0.00    1.55    0.50    0.00    0.00    0.00    0.00    0.00   79.11
08:10:56 PM  all   92.79    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00    1.15
08:10:57 PM  all   94.16    0.00    5.84    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:10:58 PM  all   92.84    0.00    7.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:10:59 PM  all   93.26    0.00    6.74    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:11:00 PM  all   93.35    0.00    6.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:11:01 PM  all   92.29    0.00    7.71    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:11:02 PM  all   92.80    0.00    7.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:11:03 PM  all   92.25    0.00    7.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:11:04 PM  all   92.09    0.00    7.91    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:11:05 PM  all   92.45    0.00    7.55    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:11:06 PM  all   93.55    0.00    6.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:11:07 PM  all   94.15    0.00    5.80    0.00    0.00    0.05    0.00    0.00    0.00    0.00
08:11:08 PM  all   94.30    0.00    5.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00
08:11:09 PM  all   75.07    0.00    7.68    0.00    0.00    0.00    0.00    0.00    0.00   17.25
08:11:10 PM  all   18.18    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   77.65
08:11:11 PM  all   17.53    0.00    3.66    0.00    0.00    0.00    0.00    0.00    0.00   78.82
08:11:12 PM  all   17.97    0.00    3.75    0.05    0.00    0.05    0.00    0.00    0.00   78.18
08:11:13 PM  all   18.30    0.00    3.66    0.00    0.00    0.00    0.00    0.00    0.00   78.05
08:11:14 PM  all   19.50    0.00    3.65    0.05    0.00    0.20    0.00    0.00    0.00   76.60
08:11:15 PM  all   19.53    0.00    3.98    0.05    0.00    0.00    0.00    0.00    0.00   76.45
08:11:16 PM  all   20.00    0.00    4.78    0.00    0.00    0.15    0.00    0.00    0.00   75.07
08:11:17 PM  all   20.33    0.00    4.61    0.00    0.00    0.10    0.00    0.00    0.00   74.96
08:11:18 PM  all   20.44    0.00    4.56    0.05    0.00    0.05    0.00    0.00    0.00   74.90
08:11:19 PM  all   23.65    0.00    4.74    0.05    0.00    0.15    0.00    0.00    0.00   71.41
08:11:20 PM  all   10.07    0.00    2.56    0.00    0.00    0.15    0.00    0.00    0.00   87.22
08:11:21 PM  all    0.25    0.00    0.10    0.05    0.00    0.00    0.00    0.00    0.00   99.60
08:11:22 PM  all    0.20    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.55
08:11:23 PM  all    0.30    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.55
08:11:24 PM  all    0.10    0.00    0.10    0.15    0.00    0.05    0.00    0.00    0.00   99.60
08:11:25 PM  all    0.55    0.00    0.65    0.00    0.00    0.00    0.00    0.00    0.00   98.80
08:11:26 PM  all    0.15    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.80
08:11:27 PM  all    0.25    0.00    0.15    0.05    0.00    0.00    0.00    0.00    0.00   99.55
08:11:28 PM  all   69.24    0.15   10.87    0.00    0.00    0.55    0.00    0.00    0.00   19.19
08:11:29 PM  all   89.37    3.46    6.92    0.00    0.00    0.15    0.00    0.00    0.00    0.10
08:11:30 PM  all   89.56    5.44    4.70    0.00    0.00    0.30    0.00    0.00    0.00    0.00
08:11:31 PM  all   85.34    9.11    5.16    0.00    0.00    0.25    0.00    0.00    0.00    0.15
08:11:32 PM  all   65.83   21.50    5.60    0.00    0.00    0.96    0.00    0.00    0.00    6.11
08:11:33 PM  all   51.50   29.65    5.47    0.05    0.00    1.42    0.00    0.00    0.00   11.91
08:11:34 PM  all   52.94   27.71    6.28    0.00    0.00    1.37    0.00    0.00    0.00   11.70
08:11:35 PM  all   51.13   29.52    6.05    0.00    0.00    1.51    0.00    0.00    0.00   11.79
08:11:36 PM  all   50.89   30.73    6.65    0.00    0.00    1.78    0.00    0.00    0.00    9.95
08:11:37 PM  all   51.09   30.28    6.23    0.00    0.00    1.37    0.00    0.00    0.00   11.04
08:11:38 PM  all   52.73   30.13    6.02    0.00    0.00    1.47    0.00    0.00    0.00    9.66
08:11:39 PM  all   51.33   29.87    6.77    0.00    0.00    1.50    0.00    0.00    0.00   10.53
08:11:40 PM  all   52.26   28.64    6.07    0.15    0.00    1.76    0.00    0.00    0.00   11.13
08:11:41 PM  all   51.06   29.56    6.14    0.00    0.00    1.62    0.00    0.00    0.00   11.61
08:11:42 PM  all   52.23   30.11    6.07    0.00    0.00    1.77    0.00    0.00    0.00    9.82
08:11:43 PM  all   51.23   31.05    5.07    0.00    0.00    1.38    0.00    0.00    0.00   11.27
08:11:44 PM  all   51.80   29.25    6.09    0.00    0.00    1.32    0.00    0.00    0.00   11.53
08:11:45 PM  all   51.97   30.88    6.00    0.00    0.00    1.51    0.00    0.00    0.00    9.64
08:11:46 PM  all   52.04   29.15    6.57    0.00    0.00    1.49    0.00    0.00    0.00   10.75
08:11:47 PM  all   52.75   30.16    5.95    0.00    0.00    1.66    0.00    0.00    0.00    9.48
08:11:48 PM  all   49.75   30.77    6.68    0.05    0.00    1.82    0.00    0.00    0.00   10.93
08:11:49 PM  all   51.96   29.34    5.77    0.00    0.00    1.55    0.00    0.00    0.00   11.38
08:11:50 PM  all   51.65   30.91    5.85    0.00    0.00    1.53    0.00    0.00    0.00   10.07
08:11:51 PM  all   53.08   29.70    5.50    0.00    0.00    1.48    0.00    0.00    0.00   10.24
08:11:52 PM  all   51.59   30.42    6.16    0.00    0.00    1.62    0.00    0.00    0.00   10.21
