Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

01:25:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:25:15 PM  all   15.35    0.00    0.90    1.90    0.00    0.10    0.00    0.00    0.00   81.75
01:25:16 PM  all   17.33    0.00    0.70    0.20    0.00    0.00    0.00    0.00    0.00   81.77
01:25:17 PM  all    2.26    0.00    0.25    0.60    0.00    0.05    0.00    0.00    0.00   96.84
01:25:18 PM  all    0.20    0.00    0.35    0.00    0.00    0.00    0.00    0.00    0.00   99.45
01:25:19 PM  all    0.25    0.00    0.25    0.15    0.00    0.00    0.00    0.00    0.00   99.35
01:25:20 PM  all   16.73    0.00    0.76    0.30    0.00    0.05    0.00    0.00    0.00   82.16
01:25:21 PM  all   85.39    0.00    5.65    0.00    0.00    0.00    0.00    0.00    0.00    8.95
01:25:22 PM  all   93.50    0.00    6.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:25:23 PM  all   93.60    0.00    6.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:25:24 PM  all   93.70    0.00    6.30    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:25:25 PM  all   92.74    0.00    7.26    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:25:26 PM  all   92.91    0.00    7.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:25:27 PM  all   92.05    0.00    7.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:25:28 PM  all   90.85    0.00    9.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:25:29 PM  all   92.25    0.00    7.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:25:30 PM  all   93.21    0.00    6.79    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:25:31 PM  all   93.10    0.00    6.90    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:25:32 PM  all   94.18    0.00    5.82    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:25:33 PM  all   93.85    0.00    6.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:25:34 PM  all   94.01    0.00    5.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:25:35 PM  all   29.99    0.00    5.71    0.00    0.00    0.00    0.00    0.00    0.00   64.30
01:25:36 PM  all   12.08    0.00    3.51    0.00    0.00    0.05    0.00    0.00    0.00   84.36
01:25:37 PM  all   11.60    0.00    3.56    0.00    0.00    0.05    0.00    0.00    0.00   84.79
