Linux 5.15.0-141-generic (node7) 	06/09/2025 	_x86_64_	(20 CPU)

12:50:55 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:50:56 PM  all   15.29    0.00    0.50    1.91    0.00    0.10    0.00    0.00    0.00   82.19
12:50:57 PM  all   17.51    0.00    0.75    0.35    0.00    0.00    0.00    0.00    0.00   81.40
12:50:58 PM  all    2.32    0.00    1.46    2.77    0.00    0.00    0.00    0.00    0.00   93.45
12:50:59 PM  all    0.40    0.00    0.10    0.00    0.00    0.00    0.00    0.00    0.00   99.50
12:51:00 PM  all    0.55    0.00    0.10    0.10    0.00    0.00    0.00    0.00    0.00   99.25
12:51:01 PM  all   16.89    0.00    0.85    0.25    0.00    0.00    0.00    0.00    0.00   82.01
12:51:02 PM  all   17.23    0.00    0.91    0.00    0.00    0.00    0.00    0.00    0.00   81.86
12:51:03 PM  all   21.77   10.74    2.93    0.45    0.00    0.10    0.00    0.00    0.00   64.02
12:51:04 PM  all   14.14   17.10    4.96    0.00    0.00    0.35    0.00    0.00    0.00   63.44
12:51:05 PM  all   16.06   16.94    5.12    0.05    0.00    0.20    0.00    0.00    0.00   61.64
12:51:06 PM  all   13.64   17.11    4.03    0.36    0.00    0.10    0.00    0.00    0.00   64.76
12:51:07 PM  all   13.06   15.26    3.06    0.00    0.00    0.00    0.00    0.00    0.00   68.62
12:51:08 PM  all   12.67   16.05    3.18    0.00    0.00    0.10    0.00    0.00    0.00   68.00
12:51:09 PM  all   11.07   16.14    3.38    0.10    0.00    0.20    0.00    0.00    0.00   69.11
12:51:10 PM  all   14.05   15.63    3.85    0.00    0.00    0.10    0.00    0.00    0.00   66.37
12:51:11 PM  all   12.89   16.08    3.68    0.00    0.00    0.25    0.00    0.00    0.00   67.10
12:51:12 PM  all   13.21   15.28    3.68    0.00    0.00    0.15    0.00    0.00    0.00   67.68
12:51:13 PM  all   14.34   15.18    3.00    0.00    0.00    0.20    0.00    0.00    0.00   67.28
12:51:14 PM  all   15.32   15.42    3.74    0.00    0.00    0.15    0.00    0.00    0.00   65.37
12:51:15 PM  all   14.00   14.41    2.71    0.05    0.00    0.05    0.00    0.00    0.00   68.78
12:51:16 PM  all   12.62   16.44    3.07    0.05    0.00    0.25    0.00    0.00    0.00   67.57
12:51:17 PM  all   12.89   15.26    3.73    0.00    0.00    0.20    0.00    0.00    0.00   67.93
12:51:18 PM  all   14.80   14.26    4.31    0.00    0.00    0.05    0.00    0.00    0.00   66.58
12:51:19 PM  all   12.77   16.27    3.44    0.00    0.00    0.15    0.00    0.00    0.00   67.37
12:51:20 PM  all   11.74   16.14    3.59    0.00    0.00    0.20    0.00    0.00    0.00   68.32
12:51:21 PM  all   13.76   15.65    3.63    0.10    0.00    0.15    0.00    0.00    0.00   66.72
12:51:22 PM  all   13.36   14.07    3.72    0.00    0.00    0.10    0.00    0.00    0.00   68.74
12:51:23 PM  all   13.92   14.83    3.18    0.00    0.00    0.10    0.00    0.00    0.00   67.98
12:51:24 PM  all   13.14   15.48    3.80    0.05    0.00    0.10    0.00    0.00    0.00   67.43
12:51:25 PM  all   11.75   15.78    3.63    0.00    0.00    0.15    0.00    0.00    0.00   68.69
12:51:26 PM  all   12.39   16.91    2.96    0.05    0.00    0.10    0.00    0.00    0.00   67.59
12:51:27 PM  all   12.47   15.21    4.16    0.00    0.00    0.05    0.00    0.00    0.00   68.12
12:51:28 PM  all   13.91   14.01    3.65    0.00    0.00    0.10    0.00    0.00    0.00   68.33
12:51:29 PM  all   12.23   16.46    3.22    0.05    0.00    0.05    0.00    0.00    0.00   67.99
12:51:30 PM  all   13.49   15.92    3.62    0.05    0.00    0.45    0.00    0.00    0.00   66.47
12:51:31 PM  all   12.62   15.87    3.94    0.00    0.00    0.25    0.00    0.00    0.00   67.32
12:51:32 PM  all   13.23   15.26    3.40    0.00    0.00    0.05    0.00    0.00    0.00   68.07
12:51:33 PM  all   18.11    2.72    1.06    0.15    0.00    0.00    0.00    0.00    0.00   77.95
12:51:34 PM  all   18.55    4.49    1.92    0.00    0.00    0.00    0.00    0.00    0.00   75.05
12:51:35 PM  all   10.56   10.51    3.55    0.00    0.00    0.10    0.00    0.00    0.00   75.29
12:51:36 PM  all   11.13    9.97    2.92    0.05    0.00    0.05    0.00    0.00    0.00   75.88
12:51:37 PM  all   10.98    9.56    2.63    0.00    0.00    0.05    0.00    0.00    0.00   76.77
