Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

02:43:10 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:43:11 AM  all   16.57    0.00    0.81    1.86    0.00    0.05    0.00    0.00    0.00   80.71
02:43:12 AM  all   17.42    0.00    0.70    0.45    0.00    0.00    0.00    0.00    0.00   81.43
02:43:13 AM  all    3.06    0.00    0.80    0.75    0.00    0.10    0.00    0.00    0.00   95.28
02:43:14 AM  all    0.90    0.00    0.65    0.35    0.00    0.00    0.00    0.00    0.00   98.10
02:43:15 AM  all   19.21    0.00    1.05    0.05    0.00    0.05    0.00    0.00    0.00   79.64
02:43:16 AM  all   93.00    0.00    6.25    0.00    0.00    0.00    0.00    0.00    0.00    0.75
02:43:17 AM  all   93.40    0.00    6.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:43:18 AM  all   93.15    0.00    6.85    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:43:19 AM  all   92.89    0.00    7.11    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:43:20 AM  all   92.35    0.00    7.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:43:21 AM  all   93.55    0.00    6.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:43:22 AM  all   92.40    0.00    7.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:43:23 AM  all   91.30    0.00    8.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:43:24 AM  all   91.75    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:43:25 AM  all   92.84    0.00    7.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:43:26 AM  all   94.06    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:43:27 AM  all   93.84    0.00    6.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:43:28 AM  all   92.76    0.00    7.19    0.00    0.00    0.05    0.00    0.00    0.00    0.00
02:43:29 AM  all   87.43    0.00    7.73    0.00    0.00    0.00    0.00    0.00    0.00    4.84
02:43:30 AM  all   14.94    0.00    3.71    0.00    0.00    0.00    0.00    0.00    0.00   81.34
02:43:31 AM  all   12.98    0.00    3.56    0.10    0.00    0.00    0.00    0.00    0.00   83.36
02:43:32 AM  all   12.49    0.00    3.56    0.05    0.00    0.00    0.00    0.00    0.00   83.89
02:43:33 AM  all   12.53    0.00    3.51    0.00    0.00    0.05    0.00    0.00    0.00   83.92
02:43:34 AM  all   13.11    0.00    3.80    0.20    0.00    0.20    0.00    0.00    0.00   82.68
02:43:35 AM  all   13.18    0.00    3.56    0.00    0.00    0.30    0.00    0.00    0.00   82.96
02:43:36 AM  all   13.17    0.00    4.12    0.05    0.00    0.05    0.00    0.00    0.00   82.60
02:43:37 AM  all   13.14    0.00    4.08    0.05    0.00    0.10    0.00    0.00    0.00   82.63
02:43:38 AM  all   13.35    0.00    3.91    0.00    0.00    0.35    0.00    0.00    0.00   82.39
02:43:39 AM  all   13.30    0.00    4.06    0.00    0.00    0.15    0.00    0.00    0.00   82.49
02:43:40 AM  all   13.88    0.00    3.71    0.05    0.00    0.15    0.00    0.00    0.00   82.21
02:43:41 AM  all   13.06    0.00    4.55    0.05    0.00    0.25    0.00    0.00    0.00   82.09
02:43:42 AM  all   13.22    0.00    4.12    0.00    0.00    0.10    0.00    0.00    0.00   82.55
02:43:43 AM  all   13.32    0.00    4.02    0.10    0.00    0.10    0.00    0.00    0.00   82.46
02:43:44 AM  all   13.44    0.00    4.45    0.00    0.00    0.15    0.00    0.00    0.00   81.96
02:43:45 AM  all   13.60    0.00    3.73    0.00    0.00    0.05    0.00    0.00    0.00   82.62
02:43:46 AM  all   13.15    0.00    4.21    0.10    0.00    0.20    0.00    0.00    0.00   82.34
02:43:47 AM  all   13.48    0.00    4.11    0.00    0.00    0.40    0.00    0.00    0.00   82.01
02:43:48 AM  all   13.41    0.00    4.40    0.00    0.00    0.20    0.00    0.00    0.00   81.98
02:43:49 AM  all   13.36    0.00    3.87    0.15    0.00    0.20    0.00    0.00    0.00   82.42
02:43:50 AM  all   13.92    0.00    4.37    0.00    0.00    0.35    0.00    0.00    0.00   81.36
02:43:51 AM  all   14.91    0.00    4.20    0.05    0.00    0.15    0.00    0.00    0.00   80.68
02:43:52 AM  all   15.42    0.00    3.92    0.05    0.00    0.20    0.00    0.00    0.00   80.41
02:43:53 AM  all    3.20    0.00    0.85    0.00    0.00    0.05    0.00    0.00    0.00   95.89
02:43:54 AM  all    0.15    0.00    0.15    0.00    0.00    0.00    0.00    0.00    0.00   99.70
02:43:55 AM  all    0.20    0.00    0.10    0.05    0.00    0.00    0.00    0.00    0.00   99.65
02:43:56 AM  all    0.30    0.00    0.10    0.05    0.00    0.00    0.00    0.00    0.00   99.55
02:43:57 AM  all    0.15    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.60
02:43:58 AM  all   13.46    0.00    3.57    0.05    0.00    0.15    0.00    0.00    0.00   82.77
02:43:59 AM  all   88.24    1.20    9.95    0.00    0.00    0.30    0.00    0.00    0.00    0.30
02:44:00 AM  all   86.94    7.60    4.97    0.00    0.00    0.20    0.00    0.00    0.00    0.30
02:44:01 AM  all   85.38   10.80    3.67    0.00    0.00    0.10    0.00    0.00    0.00    0.05
02:44:02 AM  all   79.50   14.65    5.40    0.00    0.00    0.20    0.00    0.00    0.00    0.25
02:44:03 AM  all   26.88   53.51    6.40    0.00    0.00    1.02    0.00    0.00    0.00   12.20
02:44:04 AM  all   22.70   57.03    6.57    0.00    0.00    0.91    0.00    0.00    0.00   12.79
02:44:05 AM  all   23.99   56.83    6.02    0.00    0.00    0.66    0.00    0.00    0.00   12.50
02:44:06 AM  all   24.72   56.45    5.84    0.05    0.00    0.81    0.00    0.00    0.00   12.13
02:44:07 AM  all   24.53   56.99    6.11    0.05    0.00    0.76    0.00    0.00    0.00   11.56
