Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

04:03:00 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:03:01 AM  all   15.68    0.00    0.95    1.75    0.00    0.20    0.00    0.00    0.00   81.42
04:03:02 AM  all   17.43    0.00    0.90    0.40    0.00    0.00    0.00    0.00    0.00   81.27
04:03:03 AM  all    2.78    0.00    0.56    0.71    0.00    0.00    0.00    0.00    0.00   95.96
04:03:04 AM  all    1.15    0.00    0.30    0.35    0.00    0.00    0.00    0.00    0.00   98.20
04:03:05 AM  all   21.92    0.00    1.96    0.05    0.00    0.00    0.00    0.00    0.00   76.07
04:03:06 AM  all   94.06    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:03:07 AM  all   92.94    0.00    7.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:03:08 AM  all   92.76    0.00    7.24    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:03:09 AM  all   92.64    0.00    7.31    0.00    0.00    0.05    0.00    0.00    0.00    0.00
04:03:10 AM  all   92.16    0.00    7.79    0.00    0.00    0.05    0.00    0.00    0.00    0.00
04:03:11 AM  all   91.74    0.00    8.26    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:03:12 AM  all   92.70    0.00    7.30    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:03:13 AM  all   92.05    0.00    7.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:03:14 AM  all   90.85    0.00    9.10    0.00    0.00    0.05    0.00    0.00    0.00    0.00
04:03:15 AM  all   92.69    0.00    7.31    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:03:16 AM  all   93.06    0.00    6.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:03:17 AM  all   93.86    0.00    6.09    0.00    0.00    0.05    0.00    0.00    0.00    0.00
04:03:18 AM  all   93.26    0.00    6.74    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:03:19 AM  all   70.96    0.00    7.31    0.00    0.00    0.00    0.00    0.00    0.00   21.73
04:03:20 AM  all   12.47    0.00    3.61    0.15    0.00    0.05    0.00    0.00    0.00   83.72
04:03:21 AM  all   12.92    0.00    3.36    0.05    0.00    0.00    0.00    0.00    0.00   83.68
04:03:22 AM  all   12.97    0.00    3.66    0.00    0.00    0.00    0.00    0.00    0.00   83.38
04:03:23 AM  all   12.44    0.00    3.56    0.05    0.00    0.00    0.00    0.00    0.00   83.94
04:03:24 AM  all   12.89    0.00    3.30    0.00    0.00    0.15    0.00    0.00    0.00   83.67
04:03:25 AM  all   13.39    0.00    3.61    0.00    0.00    0.20    0.00    0.00    0.00   82.80
04:03:26 AM  all   13.29    0.00    4.28    0.10    0.00    0.10    0.00    0.00    0.00   82.23
04:03:27 AM  all   13.79    0.00    3.81    0.00    0.00    0.25    0.00    0.00    0.00   82.15
04:03:28 AM  all   12.92    0.00    4.12    0.00    0.00    0.20    0.00    0.00    0.00   82.76
04:03:29 AM  all   13.31    0.00    4.07    0.10    0.00    0.05    0.00    0.00    0.00   82.47
04:03:30 AM  all   13.45    0.00    3.91    0.00    0.00    0.10    0.00    0.00    0.00   82.54
04:03:31 AM  all   13.34    0.05    4.01    0.05    0.00    0.15    0.00    0.00    0.00   82.40
04:03:32 AM  all   13.70    0.00    3.71    0.05    0.00    0.20    0.00    0.00    0.00   82.34
04:03:33 AM  all   13.66    0.00    3.67    0.00    0.00    0.15    0.00    0.00    0.00   82.52
04:03:34 AM  all   13.82    0.00    3.81    0.30    0.00    0.25    0.00    0.00    0.00   81.82
04:03:35 AM  all   13.16    0.00    4.07    0.00    0.00    0.25    0.00    0.00    0.00   82.52
04:03:36 AM  all   13.93    0.00    4.06    0.00    0.00    0.10    0.00    0.00    0.00   81.91
04:03:37 AM  all   13.23    0.00    4.26    0.00    0.00    0.15    0.00    0.00    0.00   82.36
04:03:38 AM  all   13.17    0.00    4.02    0.05    0.00    0.10    0.00    0.00    0.00   82.66
04:03:39 AM  all   13.63    0.00    4.21    0.00    0.00    0.10    0.00    0.00    0.00   82.06
04:03:40 AM  all   13.61    0.00    4.07    0.00    0.00    0.10    0.00    0.00    0.00   82.22
04:03:41 AM  all   13.43    0.00    4.31    0.15    0.00    0.05    0.00    0.00    0.00   82.06
04:03:42 AM  all   15.78    0.00    3.87    0.00    0.00    0.20    0.00    0.00    0.00   80.15
04:03:43 AM  all   11.55    0.00    3.11    0.00    0.00    0.10    0.00    0.00    0.00   85.23
04:03:44 AM  all    0.25    0.00    0.45    0.05    0.00    0.00    0.00    0.00    0.00   99.25
04:03:45 AM  all    1.61    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   98.34
04:03:46 AM  all    0.80    0.00    0.25    0.05    0.00    0.00    0.00    0.00    0.00   98.89
04:03:47 AM  all    0.95    0.00    0.15    0.05    0.00    0.00    0.00    0.00    0.00   98.85
04:03:48 AM  all   10.45    0.00    2.70    0.00    0.00    0.05    0.00    0.00    0.00   86.80
04:03:49 AM  all   90.32    0.00    9.58    0.00    0.00    0.10    0.00    0.00    0.00    0.00
04:03:50 AM  all   82.62   11.84    5.29    0.00    0.00    0.20    0.00    0.00    0.00    0.05
04:03:51 AM  all   78.55   16.85    4.40    0.00    0.00    0.15    0.00    0.00    0.00    0.05
04:03:52 AM  all   77.19   19.05    3.51    0.00    0.00    0.10    0.00    0.00    0.00    0.15
04:03:53 AM  all   37.60   46.66    5.96    0.00    0.00    0.46    0.00    0.00    0.00    9.32
04:03:54 AM  all   12.31   65.78    6.77    0.00    0.00    0.56    0.00    0.00    0.00   14.57
04:03:55 AM  all   11.84   66.17    7.67    0.00    0.00    0.36    0.00    0.00    0.00   13.95
04:03:56 AM  all   12.60   66.14    6.81    0.05    0.00    0.41    0.00    0.00    0.00   13.99
04:03:57 AM  all   11.85   66.70    6.84    0.00    0.00    0.51    0.00    0.00    0.00   14.10
04:03:58 AM  all   13.62   65.19    7.11    0.00    0.00    0.66    0.00    0.00    0.00   13.41
04:03:59 AM  all   12.10   66.14    7.20    0.00    0.00    0.46    0.00    0.00    0.00   14.10
04:04:00 AM  all   12.41   65.97    6.97    0.00    0.00    0.61    0.00    0.00    0.00   14.04
04:04:01 AM  all   10.98   67.32    7.32    0.00    0.00    0.36    0.00    0.00    0.00   14.02
04:04:02 AM  all   12.19   66.88    6.67    0.00    0.00    0.36    0.00    0.00    0.00   13.91
04:04:03 AM  all   11.07   67.77    6.62    0.00    0.00    0.57    0.00    0.00    0.00   13.97
04:04:04 AM  all   10.94   68.01    6.90    0.00    0.00    0.26    0.00    0.00    0.00   13.90
04:04:05 AM  all   12.34   66.67    6.66    0.00    0.00    0.67    0.00    0.00    0.00   13.67
04:04:06 AM  all   11.25   67.49    6.76    0.05    0.00    0.57    0.00    0.00    0.00   13.88
04:04:07 AM  all   16.09   64.63    6.36    0.00    0.00    0.46    0.00    0.00    0.00   12.46
04:04:08 AM  all   13.10   65.79    6.73    0.05    0.00    0.52    0.00    0.00    0.00   13.82
04:04:09 AM  all   12.14   66.77    6.82    0.00    0.00    0.62    0.00    0.00    0.00   13.64
04:04:10 AM  all   14.43   65.41    6.19    0.00    0.00    0.41    0.00    0.00    0.00   13.56
04:04:11 AM  all   11.32   65.94    7.39    0.05    0.00    0.67    0.00    0.00    0.00   14.63
04:04:12 AM  all   13.13   65.96    7.00    0.00    0.00    0.36    0.00    0.00    0.00   13.54
04:04:13 AM  all   13.24   65.93    6.82    0.00    0.00    0.51    0.00    0.00    0.00   13.49
04:04:14 AM  all   11.99   66.34    7.09    0.00    0.00    0.36    0.00    0.00    0.00   14.23
04:04:15 AM  all   10.74   67.73    7.35    0.00    0.00    0.62    0.00    0.00    0.00   13.57
04:04:16 AM  all   12.09   67.96    6.28    0.00    0.00    0.31    0.00    0.00    0.00   13.35
04:04:17 AM  all   10.83   67.78    7.18    0.00    0.00    0.46    0.00    0.00    0.00   13.75
04:04:18 AM  all   12.66   66.94    7.23    0.00    0.00    0.62    0.00    0.00    0.00   12.56
04:04:19 AM  all   53.44   27.13    7.03    0.10    0.00    0.10    0.00    0.00    0.00   12.20
04:04:20 AM  all   99.40    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:04:21 AM  all   99.40    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:04:22 AM  all   83.33    0.00   16.62    0.00    0.00    0.00    0.00    0.00    0.00    0.05
04:04:23 AM  all   23.22    0.00    2.76    0.00    0.00    0.20    0.00    0.00    0.00   73.82
04:04:24 AM  all   15.46    2.96    1.10    0.05    0.00    0.00    0.00    0.00    0.00   80.42
04:04:25 AM  all    2.73    5.26    0.91    0.00    0.00    0.00    0.00    0.00    0.00   91.11
04:04:26 AM  all    2.32    5.50    1.01    0.05    0.00    0.05    0.00    0.00    0.00   91.07
04:04:27 AM  all    2.91    5.52    0.85    0.00    0.00    0.05    0.00    0.00    0.00   90.67
04:04:28 AM  all    3.51    4.31    1.55    0.00    0.00    0.10    0.00    0.00    0.00   90.53
04:04:29 AM  all    2.88    4.39    1.31    0.00    0.00    0.10    0.00    0.00    0.00   91.31
04:04:30 AM  all    4.08    3.93    1.49    0.00    0.00    0.05    0.00    0.00    0.00   90.45
04:04:31 AM  all    4.09    4.04    1.44    0.00    0.00    0.10    0.00    0.00    0.00   90.33
04:04:32 AM  all    3.26    4.31    1.35    0.05    0.00    0.15    0.00    0.00    0.00   90.88
04:04:33 AM  all    2.92    4.68    1.06    0.00    0.00    0.10    0.00    0.00    0.00   91.24
04:04:34 AM  all    3.92    4.22    1.26    0.00    0.00    0.15    0.00    0.00    0.00   90.46
04:04:35 AM  all    3.41    4.42    1.30    0.05    0.00    0.05    0.00    0.00    0.00   90.77
04:04:36 AM  all    3.47    4.27    1.11    0.05    0.00    0.10    0.00    0.00    0.00   91.01
04:04:37 AM  all    3.07    4.78    1.16    0.00    0.00    0.15    0.00    0.00    0.00   90.85
04:04:38 AM  all    3.65    4.50    1.40    0.10    0.00    0.05    0.00    0.00    0.00   90.30
04:04:39 AM  all    3.17    4.47    1.31    0.00    0.00    0.10    0.00    0.00    0.00   90.95
04:04:40 AM  all    3.42    4.37    1.06    0.00    0.00    0.05    0.00    0.00    0.00   91.11
04:04:41 AM  all    3.92    4.02    1.26    0.05    0.00    0.15    0.00    0.00    0.00   90.61
04:04:42 AM  all    3.91    4.11    1.30    0.00    0.00    0.05    0.00    0.00    0.00   90.62
04:04:43 AM  all    3.51    3.96    1.20    0.00    0.00    0.20    0.00    0.00    0.00   91.12
04:04:44 AM  all    2.98    4.94    1.31    0.00    0.00    0.10    0.00    0.00    0.00   90.67
04:04:45 AM  all    3.35    4.50    1.35    0.00    0.00    0.05    0.00    0.00    0.00   90.74
