Linux 5.15.0-141-generic (node7) 	06/16/2025 	_x86_64_	(20 CPU)

03:15:36 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:15:37 AM  all   15.59    0.00    0.65    1.95    0.00    0.15    0.00    0.00    0.00   81.65
03:15:38 AM  all   16.89    0.00    0.81    0.50    0.00    0.00    0.00    0.00    0.00   81.80
03:15:39 AM  all    3.07    0.00    0.50    0.75    0.00    0.05    0.00    0.00    0.00   95.62
03:15:40 AM  all    0.90    0.00    0.30    0.35    0.00    0.05    0.00    0.00    0.00   98.39
03:15:41 AM  all   17.15    0.00    1.25    0.10    0.00    0.00    0.00    0.00    0.00   81.50
03:15:42 AM  all   85.31    0.00    6.67    0.05    0.00    0.00    0.00    0.00    0.00    7.97
03:15:43 AM  all   93.34    0.00    6.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:15:44 AM  all   91.72    0.00    8.28    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:15:45 AM  all   92.79    0.00    7.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:15:46 AM  all   92.91    0.00    7.09    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:15:47 AM  all   92.89    0.00    7.11    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:15:48 AM  all   93.30    0.00    6.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:15:49 AM  all   91.39    0.00    8.61    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:15:50 AM  all   91.81    0.00    8.19    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:15:51 AM  all   92.61    0.00    7.39    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:15:52 AM  all   93.73    0.00    6.27    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:15:53 AM  all   94.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:15:54 AM  all   93.50    0.00    6.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
03:15:55 AM  all   80.90    0.00    6.98    0.00    0.00    0.00    0.00    0.00    0.00   12.12
03:15:56 AM  all   12.55    0.00    3.46    0.00    0.00    0.00    0.00    0.00    0.00   83.99
03:15:57 AM  all   12.54    0.00    3.86    0.20    0.00    0.05    0.00    0.00    0.00   83.34
03:15:58 AM  all   12.57    0.00    3.51    0.00    0.00    0.00    0.00    0.00    0.00   83.93
03:15:59 AM  all   12.96    0.00    3.47    0.25    0.00    0.00    0.00    0.00    0.00   83.32
03:16:00 AM  all   12.81    0.00    3.65    0.10    0.00    0.05    0.00    0.00    0.00   83.38
03:16:01 AM  all   13.01    0.00    3.82    0.00    0.00    0.30    0.00    0.00    0.00   82.87
03:16:02 AM  all   13.39    0.00    4.20    0.05    0.00    0.25    0.00    0.00    0.00   82.12
03:16:03 AM  all   13.54    0.00    4.08    0.05    0.00    0.00    0.00    0.00    0.00   82.34
03:16:04 AM  all   13.75    0.00    3.68    0.00    0.00    0.05    0.00    0.00    0.00   82.52
03:16:05 AM  all   13.95    0.00    3.86    0.00    0.00    0.15    0.00    0.00    0.00   82.04
03:16:06 AM  all   13.61    0.00    4.27    0.05    0.00    0.20    0.00    0.00    0.00   81.87
03:16:07 AM  all   13.80    0.00    4.01    0.10    0.00    0.20    0.00    0.00    0.00   81.89
03:16:08 AM  all   15.30    0.00    4.37    0.00    0.00    0.20    0.00    0.00    0.00   80.13
03:16:09 AM  all   14.10    0.00    3.63    0.00    0.00    0.10    0.00    0.00    0.00   82.18
03:16:10 AM  all   14.44    0.00    3.81    0.00    0.00    0.25    0.00    0.00    0.00   81.49
03:16:11 AM  all   15.25    0.00    4.20    0.00    0.00    0.20    0.00    0.00    0.00   80.35
03:16:12 AM  all   13.94    0.00    3.86    0.15    0.00    0.30    0.00    0.00    0.00   81.75
03:16:13 AM  all   13.39    0.00    4.01    0.05    0.00    0.15    0.00    0.00    0.00   82.40
03:16:14 AM  all   14.08    0.00    3.51    0.00    0.00    0.20    0.00    0.00    0.00   82.21
03:16:15 AM  all   13.23    0.00    4.34    0.00    0.00    0.00    0.00    0.00    0.00   82.43
03:16:16 AM  all   13.43    0.00    3.96    0.05    0.00    0.10    0.00    0.00    0.00   82.46
03:16:17 AM  all   13.86    0.00    3.87    0.05    0.00    0.15    0.00    0.00    0.00   82.08
03:16:18 AM  all   15.26    0.00    3.90    0.05    0.00    0.30    0.00    0.00    0.00   80.49
03:16:19 AM  all   12.37    0.00    3.27    0.00    0.00    0.05    0.00    0.00    0.00   84.31
03:16:20 AM  all    0.30    0.00    0.15    0.00    0.00    0.05    0.00    0.00    0.00   99.50
03:16:21 AM  all    0.25    0.00    0.15    0.15    0.00    0.00    0.00    0.00    0.00   99.45
03:16:22 AM  all    0.15    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.65
03:16:23 AM  all    0.30    0.00    0.30    0.00    0.00    0.00    0.00    0.00    0.00   99.40
03:16:24 AM  all   13.83    0.00    3.22    0.05    0.00    0.05    0.00    0.00    0.00   82.85
03:16:25 AM  all   87.99    2.40    9.16    0.10    0.00    0.25    0.00    0.00    0.00    0.10
03:16:26 AM  all   78.93   14.58    6.24    0.00    0.00    0.10    0.00    0.00    0.00    0.15
03:16:27 AM  all   81.22   13.74    4.75    0.00    0.00    0.10    0.00    0.00    0.00    0.20
03:16:28 AM  all   83.39   12.71    3.65    0.00    0.00    0.15    0.00    0.00    0.00    0.10
03:16:29 AM  all   27.67   55.44    5.80    0.00    0.00    0.25    0.00    0.00    0.00   10.83
03:16:30 AM  all   15.26   65.03    6.49    0.00    0.00    0.66    0.00    0.00    0.00   12.57
03:16:31 AM  all   15.61   64.98    6.94    0.00    0.00    1.01    0.00    0.00    0.00   11.45
03:16:32 AM  all   15.81   65.01    6.55    0.00    0.00    0.56    0.00    0.00    0.00   12.07
03:16:33 AM  all   14.88   66.12    6.16    0.10    0.00    0.36    0.00    0.00    0.00   12.38
03:16:34 AM  all   14.98   67.13    5.67    0.05    0.00    0.46    0.00    0.00    0.00   11.71
03:16:35 AM  all   14.34   66.84    6.10    0.00    0.00    0.71    0.00    0.00    0.00   12.00
03:16:36 AM  all   15.31   66.58    6.00    0.00    0.00    0.51    0.00    0.00    0.00   11.60
03:16:37 AM  all   16.24   65.65    5.83    0.05    0.00    0.56    0.00    0.00    0.00   11.67
03:16:38 AM  all   16.24   65.53    5.98    0.00    0.00    0.66    0.00    0.00    0.00   11.59
03:16:39 AM  all   13.91   67.35    5.86    0.00    0.00    0.51    0.00    0.00    0.00   12.38
03:16:40 AM  all   15.94   66.12    5.74    0.00    0.00    0.51    0.00    0.00    0.00   11.69
03:16:41 AM  all   14.56   67.50    5.98    0.00    0.00    0.36    0.00    0.00    0.00   11.60
03:16:42 AM  all   15.76   65.88    5.92    0.00    0.00    0.36    0.00    0.00    0.00   12.09
03:16:43 AM  all   15.27   66.09    6.56    0.00    0.00    0.56    0.00    0.00    0.00   11.53
03:16:44 AM  all   16.14   66.01    5.77    0.00    0.00    0.76    0.00    0.00    0.00   11.33
03:16:45 AM  all   14.72   66.38    6.21    0.00    0.00    0.71    0.00    0.00    0.00   11.97
03:16:46 AM  all   14.31   66.58    6.78    0.00    0.00    0.41    0.00    0.00    0.00   11.92
03:16:47 AM  all   14.86   66.33    7.10    0.00    0.00    0.51    0.00    0.00    0.00   11.21
03:16:48 AM  all   17.04   63.79    6.05    0.10    0.00    0.86    0.00    0.00    0.00   12.15
03:16:49 AM  all   14.29   67.60    5.90    0.00    0.00    0.56    0.00    0.00    0.00   11.65
03:16:50 AM  all   14.31   67.62    6.26    0.00    0.00    0.66    0.00    0.00    0.00   11.15
03:16:51 AM  all   15.76   64.99    6.67    0.00    0.00    0.36    0.00    0.00    0.00   12.22
03:16:52 AM  all   14.51   68.17    4.97    0.00    0.00    0.62    0.00    0.00    0.00   11.74
03:16:53 AM  all   14.26   67.42    5.90    0.00    0.00    0.67    0.00    0.00    0.00   11.75
03:16:54 AM  all   16.04   65.63    6.44    0.00    0.00    0.10    0.00    0.00    0.00   11.80
